zoneID,niche,feature,rf_importance_share,mf_importance_share,consensus_importance_share,rf_mda_unscaled,mf_mda_unscaled,mean_mda_unscaled,selected_in_rf,selected_in_mf,selected_method_count,feature_group,climate_period,selected,consensus_rank,top5,top10,zone_name,detailed_category,category2,zone_color,reference_area_km2,reference_pixels,category_label,global_area_rank_largest,global_area_rank_smallest,category_area_rank_largest,category_area_rank_smallest,selection_roles,category_profile_similarity
17,soil,T_SAND,0.0983567044387278,0.101789286170828,0.100072995304778,0.0577163895393903,0.0601698657527224,0.0589431276460563,TRUE,TRUE,2,Texture,"",TRUE,5,TRUE,TRUE,Alpine tundra,alpine_tundra,alpine_vegetation,#A2D2FF,1166.83977455947,2032,alpine vegetation,53,1,3,1,category smallest observed area; global smallest observed area,
17,soil,T_SILT,0.0983560526121881,0.100043495555549,0.0991997740838685,0.0577160070431009,0.0591378908671002,0.0584269489551005,TRUE,TRUE,2,Texture,"",TRUE,6,FALSE,TRUE,Alpine tundra,alpine_tundra,alpine_vegetation,#A2D2FF,1166.83977455947,2032,alpine vegetation,53,1,3,1,category smallest observed area; global smallest observed area,
17,soil,T_GRAVEL,0.0990937839253514,0.0850144238118679,0.0920541038686097,0.0581489128433605,0.050253878971313,0.0542013959073367,TRUE,TRUE,2,Coarse fragments,"",TRUE,7,FALSE,TRUE,Alpine tundra,alpine_tundra,alpine_vegetation,#A2D2FF,1166.83977455947,2032,alpine vegetation,53,1,3,1,category smallest observed area; global smallest observed area,
17,soil,T_CEC_CLAY,0.0851020501447549,0.0767575114472621,0.0809297807960085,0.0499384673854667,0.0453730380969941,0.0476557527412304,TRUE,TRUE,2,Nutrient retention and base status,"",TRUE,8,FALSE,TRUE,Alpine tundra,alpine_tundra,alpine_vegetation,#A2D2FF,1166.83977455947,2032,alpine vegetation,53,1,3,1,category smallest observed area; global smallest observed area,
17,soil,T_CASO4,0.00525111683032856,0.00627308019486969,0.00576209851259913,0.00308139141328078,0.00370815443727461,0.00339477292527769,TRUE,TRUE,2,Gypsum,"",TRUE,9,FALSE,TRUE,Alpine tundra,alpine_tundra,alpine_vegetation,#A2D2FF,1166.83977455947,2032,alpine vegetation,53,1,3,1,category smallest observed area; global smallest observed area,
20,climate,Eref_sm,0.130268234746067,0.126034290496311,0.128151262621189,0.12655428786856,0.122717219354189,0.124635753611375,TRUE,TRUE,2,Radiation and evaporative demand,Summer,TRUE,1,TRUE,TRUE,Alpine sparse vegetation,alpine_sparse,alpine_vegetation,#B8C0FF,290572.043152328,411347,alpine vegetation,11,43,1,3,category largest observed area; category profile medoid,0.65905394086378
20,climate,Tmax_sm,0.106037675767418,0.109639921102643,0.107838798435031,0.103014542034301,0.106754330071171,0.104884436052736,TRUE,TRUE,2,Temperature,Summer,TRUE,2,TRUE,TRUE,Alpine sparse vegetation,alpine_sparse,alpine_vegetation,#B8C0FF,290572.043152328,411347,alpine vegetation,11,43,1,3,category largest observed area; category profile medoid,0.65905394086378
20,climate,EXT,0.102142036440839,0.0990907201367738,0.100616378288806,0.0992299673701164,0.0964827714037472,0.0978563693869318,TRUE,TRUE,2,Temperature,Annual,TRUE,3,TRUE,TRUE,Alpine sparse vegetation,alpine_sparse,alpine_vegetation,#B8C0FF,290572.043152328,411347,alpine vegetation,11,43,1,3,category largest observed area; category profile medoid,0.65905394086378
20,climate,Eref,0.0995859756230112,0.0953785781704453,0.0974822768967283,0.0967467798364904,0.0928683285552023,0.0948075541958464,TRUE,TRUE,2,Radiation and evaporative demand,Annual,TRUE,4,TRUE,TRUE,Alpine sparse vegetation,alpine_sparse,alpine_vegetation,#B8C0FF,290572.043152328,411347,alpine vegetation,11,43,1,3,category largest observed area; category profile medoid,0.65905394086378
20,climate,MWMT,0.0920971863568758,0.09797285925741,0.0950350228071429,0.0894714959238703,0.0953943312800305,0.0924329136019504,TRUE,TRUE,2,Temperature,Annual,TRUE,5,TRUE,TRUE,Alpine sparse vegetation,alpine_sparse,alpine_vegetation,#B8C0FF,290572.043152328,411347,alpine vegetation,11,43,1,3,category largest observed area; category profile medoid,0.65905394086378
20,climate,Eref_at,0.0665273683664166,0.0671362031805026,0.0668317857734596,0.0646306733471372,0.0653692589521921,0.0649999661496646,TRUE,TRUE,2,Radiation and evaporative demand,Autumn,TRUE,6,FALSE,TRUE,Alpine sparse vegetation,alpine_sparse,alpine_vegetation,#B8C0FF,290572.043152328,411347,alpine vegetation,11,43,1,3,category largest observed area; category profile medoid,0.65905394086378
