niche,feature,category2,category_label,feature_group,climate_period,n_zones,mean_importance_share,sd_importance_share,median_importance_share,selected_zones,top5_zones,top10_zones,se_importance_share,selection_frequency,top5_frequency,top10_frequency,category_variable_rank,inference_scope,common_factor,overall_mean_importance_share,overall_selection_frequency,overall_top5_frequency,importance_difference_from_all_zones,importance_ratio_to_all_zones,selection_frequency_difference,top5_frequency_difference
climate,Tmin_at,cropland,cropland,Temperature,Autumn,7,0.0126085521877107,0.0333590934812618,0,1,1,1,0.0126085521877107,0.142857142857143,0.142857142857143,0.142857142857143,31,within-category pattern,FALSE,0.00708132654832737,0.150943396226415,0.0377358490566038,0.00552722563938329,1.78053534202413,-0.00808625336927224,0.105121293800539
climate,DD18_at,cropland,cropland,Growing season and degree-days,Autumn,7,0.00744868136472825,0.0197073584864322,0,1,0,0,0.00744868136472825,0.142857142857143,0,0,38,within-category pattern,FALSE,0.00294890467994768,0.0754716981132076,0,0.00449977668478057,2.52591459309577,0.0673854447439353,0
climate,DD18_sp,cropland,cropland,Growing season and degree-days,Spring,7,0.0071009733716269,0.0187874096078166,0,1,0,1,0.0071009733716269,0.142857142857143,0,0.142857142857143,40,within-category pattern,FALSE,0.00342591533802269,0.0943396226415094,0,0.00367505803360421,2.07272295751632,0.0485175202156334,0
climate,RH_sm,cropland,cropland,Humidity,Summer,7,0.0123213894474754,0.0220807946507708,0,2,0,1,0.00834575591380355,0.285714285714286,0,0.142857142857143,32,within-category pattern,FALSE,0.00978750356585574,0.339622641509434,0.0188679245283019,0.00253388588161966,1.25888990635562,-0.0539083557951483,-0.0188679245283019
climate,CMD_at,cropland,cropland,Climatic moisture balance,Autumn,7,0.0207399115675184,0.0129228041318272,0.0186061225671474,6,0,0,0.00488436085348754,0.857142857142857,0,0,22,within-category pattern,FALSE,0.0183161651300272,0.60377358490566,0.0188679245283019,0.00242374643749117,1.13232826960692,0.253369272237197,-0.0188679245283019
climate,PPT_wt,cropland,cropland,Precipitation,Winter,7,0.0315828711633735,0.0164248566443937,0.0389387375445121,6,0,0,0.00620801228585038,0.857142857142857,0,0,10,within-category pattern,FALSE,0.0294626786872138,0.735849056603774,0.0943396226415094,0.00212019247615974,1.07196197259144,0.121293800539084,-0.0943396226415094
climate,Eref_sm,cropland,cropland,Radiation and evaporative demand,Summer,7,0.026775077592511,0.0264808327778433,0.0221981538344107,5,1,2,0.010008814005723,0.714285714285714,0.142857142857143,0.285714285714286,16,within-category pattern,FALSE,0.0249394561661064,0.641509433962264,0.0754716981132076,0.00183562142640462,1.07360310562422,0.0727762803234502,0.0673854447439353
climate,Eref,cropland,cropland,Radiation and evaporative demand,Annual,7,0.0231943241648151,0.0218018001769396,0.0365015523700017,4,0,0,0.00824030591452946,0.571428571428571,0,0,19,within-category pattern,FALSE,0.0226927317981589,0.471698113207547,0.132075471698113,0.000501592366656159,1.0221036572907,0.0997304582210242,-0.132075471698113
climate,DD_0_sp,cropland,cropland,Growing season and degree-days,Spring,7,0.00697571413685015,0.0184560048231831,0,1,0,1,0.00697571413685015,0.142857142857143,0,0.142857142857143,41,within-category pattern,FALSE,0.00660189268751945,0.150943396226415,0,0.000373821449330705,1.05662337560218,-0.00808625336927224,0
climate,DD5_at,cropland,cropland,Growing season and degree-days,Autumn,7,0.00820925388821177,0.0217196442375984,0,1,0,1,0.00820925388821177,0.142857142857143,0,0.142857142857143,36,within-category pattern,FALSE,0.0082322257100553,0.169811320754717,0.0377358490566038,-2.29718218435308e-05,0.997209524780708,-0.0269541778975741,-0.0377358490566038
climate,DD_0,cropland,cropland,Growing season and degree-days,Annual,7,0.0150259812925362,0.0260251671185563,0,2,1,1,0.0098365885749422,0.285714285714286,0.142857142857143,0.142857142857143,30,within-category pattern,FALSE,0.0151715619125172,0.320754716981132,0.0377358490566038,-0.000145580619980991,0.990404374920628,-0.0350404312668464,0.105121293800539
climate,NFFD_sm,cropland,cropland,Growing season and degree-days,Summer,7,0,0,0,0,0,0,0,0,0,0,48,within-category pattern,FALSE,0.000440507687985832,0.0188679245283019,0,-0.000440507687985832,0,-0.0188679245283019,0
climate,DD_18_sm,cropland,cropland,Growing season and degree-days,Summer,7,0.00739158512926928,0.0195562960466097,0,1,0,1,0.00739158512926928,0.142857142857143,0,0.142857142857143,39,within-category pattern,FALSE,0.0079014097444123,0.113207547169811,0.0566037735849057,-0.000509824615143012,0.935476752676502,0.0296495956873315,-0.0566037735849057
climate,Tave_sp,cropland,cropland,Temperature,Spring,7,0,0,0,0,0,0,0,0,0,0,48,within-category pattern,FALSE,0.000545855325798425,0.0188679245283019,0,-0.000545855325798425,0,-0.0188679245283019,0
climate,Tave_at,cropland,cropland,Temperature,Autumn,7,0,0,0,0,0,0,0,0,0,0,48,within-category pattern,FALSE,0.000726826016858566,0.0188679245283019,0,-0.000726826016858566,0,-0.0188679245283019,0
climate,MAP,cropland,cropland,Precipitation,Annual,7,0.048333617655574,0.0225056500069964,0.0571637209277832,6,2,5,0.00850633614462452,0.857142857142857,0.285714285714286,0.714285714285714,3,within-category pattern,TRUE,0.0493205908332978,0.792452830188679,0.39622641509434,-0.000986973177723768,0.979988618119769,0.0646900269541778,-0.110512129380054
climate,Tave_wt,cropland,cropland,Temperature,Winter,7,0,0,0,0,0,0,0,0,0,0,48,within-category pattern,FALSE,0.00109918172655991,0.0188679245283019,0.0188679245283019,-0.00109918172655991,0,-0.0188679245283019,-0.0188679245283019
climate,Tmax_at,cropland,cropland,Temperature,Autumn,7,0,0,0,0,0,0,0,0,0,0,48,within-category pattern,FALSE,0.00127647530780379,0.0188679245283019,0,-0.00127647530780379,0,-0.0188679245283019,0
climate,NFFD,cropland,cropland,Growing season and degree-days,Annual,7,0,0,0,0,0,0,0,0,0,0,48,within-category pattern,FALSE,0.00156895548265152,0.0377358490566038,0,-0.00156895548265152,0,-0.0377358490566038,0
climate,DD18,cropland,cropland,Growing season and degree-days,Annual,7,0.00898398904673927,0.0153449515073439,0,2,0,0,0.00579984650982537,0.285714285714286,0,0,35,within-category pattern,FALSE,0.0108223398731957,0.30188679245283,0,-0.00183835082645645,0.830133700475477,-0.0161725067385445,0
climate,CMD_sm,cropland,cropland,Climatic moisture balance,Summer,7,0.022988197650467,0.0222207503101427,0.0326225981992606,4,0,0,0.0083986541808427,0.571428571428571,0,0,20,within-category pattern,FALSE,0.0248574193186546,0.528301886792453,0.0943396226415094,-0.00186922166818759,0.92480226349222,0.0431266846361186,-0.0943396226415094
climate,DD5_sm,cropland,cropland,Growing season and degree-days,Summer,7,0.031030381289239,0.0235644582425366,0.0331954910902436,5,2,3,0.00890652804138827,0.714285714285714,0.285714285714286,0.428571428571429,11,within-category pattern,TRUE,0.0330557230218685,0.716981132075472,0.169811320754717,-0.00202534173262945,0.938729468077599,-0.00269541778975735,0.115902964959569
climate,PAS_at,cropland,cropland,Snowfall,Autumn,7,0,0,0,0,0,0,0,0,0,0,48,within-category pattern,FALSE,0.0024087728576103,0.0566037735849057,0.0188679245283019,-0.0024087728576103,0,-0.0566037735849057,-0.0188679245283019
climate,CMD,cropland,cropland,Climatic moisture balance,Annual,7,0.0217790677750088,0.0124271464216365,0.0217740084551797,6,0,0,0.00469701984826235,0.857142857142857,0,0,21,within-category pattern,FALSE,0.0242541896255023,0.679245283018868,0.0754716981132076,-0.00247512185049346,0.897950750418354,0.177897574123989,-0.0754716981132076
climate,RH,cropland,cropland,Humidity,Annual,7,0,0,0,0,0,0,0,0,0,0,48,within-category pattern,FALSE,0.00247790245798316,0.0754716981132076,0,-0.00247790245798316,0,-0.0754716981132076,0
climate,RH_sp,cropland,cropland,Humidity,Spring,7,0.00439430418572877,0.0116262360606085,0,1,0,0,0.00439430418572877,0.142857142857143,0,0,44,within-category pattern,FALSE,0.00714532203098062,0.226415094339623,0.0188679245283019,-0.00275101784525185,0.61499036246036,-0.0835579514824798,-0.0188679245283019
climate,PPT_at,cropland,cropland,Precipitation,Autumn,7,0.0433497754051018,0.0178877918338348,0.0445515167936028,7,2,3,0.00676094981377414,1,0.285714285714286,0.428571428571429,5,within-category pattern,TRUE,0.0463188209122027,0.830188679245283,0.433962264150943,-0.00296904550710096,0.935899803824264,0.169811320754717,-0.148247978436658
climate,PAS_wt,cropland,cropland,Snowfall,Winter,7,0.00486015119889578,0.0128587514064507,0,1,0,0,0.00486015119889578,0.142857142857143,0,0,43,within-category pattern,FALSE,0.00897084475407237,0.339622641509434,0.0188679245283019,-0.00411069355517659,0.541771854505618,-0.196765498652291,-0.0188679245283019
climate,MWMT,cropland,cropland,Temperature,Annual,7,0.00968649886323212,0.025628067067022,0,1,1,1,0.00968649886323212,0.142857142857143,0.142857142857143,0.142857142857143,34,within-category pattern,FALSE,0.0141519030509203,0.339622641509434,0.0754716981132076,-0.00446540418768817,0.684466168852267,-0.196765498652291,0.0673854447439353
climate,PAS_sp,cropland,cropland,Snowfall,Spring,7,0,0,0,0,0,0,0,0,0,0,48,within-category pattern,FALSE,0.00456727076753698,0.0943396226415094,0.0377358490566038,-0.00456727076753698,0,-0.0943396226415094,-0.0377358490566038
climate,Tmax_sp,cropland,cropland,Temperature,Spring,7,0,0,0,0,0,0,0,0,0,0,48,within-category pattern,FALSE,0.00526973100734599,0.132075471698113,0.0188679245283019,-0.00526973100734599,0,-0.132075471698113,-0.0188679245283019
climate,Tmin_sp,cropland,cropland,Temperature,Spring,7,0,0,0,0,0,0,0,0,0,0,48,within-category pattern,FALSE,0.00564359776388743,0.113207547169811,0.0377358490566038,-0.00564359776388743,0,-0.113207547169811,-0.0377358490566038
climate,AHM,cropland,cropland,Climatic moisture balance,Annual,7,0.0282158759503047,0.0171486810036078,0.0275450710200426,6,0,0,0.00648159217833196,0.857142857142857,0,0,14,within-category pattern,FALSE,0.034028208360855,0.773584905660377,0.150943396226415,-0.00581233241055026,0.829190759945017,0.0835579514824797,-0.150943396226415
climate,Eref_sp,cropland,cropland,Radiation and evaporative demand,Spring,7,0.00423546578702384,0.0112059891589875,0,1,0,0,0.00423546578702384,0.142857142857143,0,0,45,within-category pattern,FALSE,0.010167522061942,0.264150943396226,0.0188679245283019,-0.00593205627491821,0.416568143272348,-0.121293800539084,-0.0188679245283019
climate,Eref_at,cropland,cropland,Radiation and evaporative demand,Autumn,7,0.0288109249207452,0.0277543433545486,0.0430906474847985,4,1,3,0.0104901557597191,0.571428571428571,0.142857142857143,0.428571428571429,13,within-category pattern,FALSE,0.0348454003692651,0.660377358490566,0.188679245283019,-0.0060344754485199,0.826821463247054,-0.0889487870619946,-0.045822102425876
climate,Tmax_sm,cropland,cropland,Temperature,Summer,7,0.00296212146845816,0.00783703675870574,0,1,0,0,0.00296212146845816,0.142857142857143,0,0,46,within-category pattern,FALSE,0.0093879618189067,0.169811320754717,0.0754716981132076,-0.00642584035044855,0.31552338256134,-0.0269541778975741,-0.0754716981132076
climate,PAS,cropland,cropland,Snowfall,Annual,7,0,0,0,0,0,0,0,0,0,0,48,within-category pattern,FALSE,0.00656509573291219,0.150943396226415,0.0377358490566038,-0.00656509573291219,0,-0.150943396226415,-0.0377358490566038
climate,PPT_sm,cropland,cropland,Precipitation,Summer,7,0.0443245174284272,0.0169716600848212,0.0451473315374721,7,1,3,0.00641468456005118,1,0.142857142857143,0.428571428571429,4,within-category pattern,FALSE,0.0513061617151422,0.886792452830189,0.320754716981132,-0.00698164428671497,0.863921913990022,0.113207547169811,-0.177897574123989
climate,CMD_wt,cropland,cropland,Climatic moisture balance,Winter,7,0,0,0,0,0,0,0,0,0,0,48,within-category pattern,FALSE,0.00772303264543817,0.132075471698113,0.0566037735849057,-0.00772303264543817,0,-0.132075471698113,-0.0566037735849057
climate,MCMT,cropland,cropland,Temperature,Annual,7,0.00764033466758634,0.0202144254637388,0,1,0,0,0.00764033466758634,0.142857142857143,0,0,37,within-category pattern,FALSE,0.0156919696833458,0.320754716981132,0.0754716981132076,-0.00805163501575945,0.486894559559033,-0.177897574123989,-0.0754716981132076
climate,PPT_sp,cropland,cropland,Precipitation,Spring,7,0.0359635608731328,0.0259570300078846,0.0412065118140857,5,1,3,0.00981083516781479,0.714285714285714,0.142857142857143,0.428571428571429,7,within-category pattern,FALSE,0.0471119024737415,0.830188679245283,0.283018867924528,-0.0111483416006087,0.763364648523324,-0.115902964959569,-0.140161725067385
climate,TD,cropland,cropland,Temperature,Annual,7,0.0571469871210716,0.0332489346063702,0.0607893407350422,6,2,5,0.012566916046615,0.857142857142857,0.285714285714286,0.714285714285714,2,within-category pattern,TRUE,0.068485975486286,0.924528301886792,0.60377358490566,-0.0113389883652144,0.834433425461173,-0.0673854447439354,-0.318059299191375
climate,EXT,cropland,cropland,Temperature,Annual,7,0.0172650192036172,0.0205324949651496,0.0116269781409334,4,0,1,0.0077605536390674,0.571428571428571,0,0.142857142857143,25,within-category pattern,FALSE,0.0310029586521373,0.641509433962264,0.150943396226415,-0.0137379394485201,0.556882954215307,-0.0700808625336927,-0.150943396226415
climate,DD_0_wt,cropland,cropland,Growing season and degree-days,Winter,7,0,0,0,0,0,0,0,0,0,0,48,within-category pattern,FALSE,0.0137569345735647,0.30188679245283,0.0188679245283019,-0.0137569345735647,0,-0.30188679245283,-0.0188679245283019
climate,EMT,cropland,cropland,Temperature,Annual,7,0,0,0,0,0,0,0,0,0,0,48,within-category pattern,FALSE,0.0146390356766687,0.320754716981132,0,-0.0146390356766687,0,-0.320754716981132,0
climate,Tmax_wt,cropland,cropland,Temperature,Winter,7,0.015363792131797,0.0262909952121466,0,2,0,2,0.00993706215024712,0.285714285714286,0,0.285714285714286,29,within-category pattern,FALSE,0.0310033439258784,0.584905660377359,0.207547169811321,-0.0156395517940814,0.495552743230801,-0.299191374663073,-0.207547169811321
climate,RH_wt,cropland,cropland,Humidity,Winter,7,0.00265368696225498,0.00702099575954112,0,1,0,0,0.00265368696225498,0.142857142857143,0,0,47,within-category pattern,FALSE,0.0220691068364225,0.641509433962264,0.0377358490566038,-0.0194154198741675,0.120244420488979,-0.498652291105121,-0.0377358490566038
climate,PPT_sm,desert,desert,Precipitation,Summer,8,0.0907514230922902,0.0389635722044978,0.102739137248504,7,7,7,0.013775703062526,0.875,0.875,0.875,1,within-category pattern,TRUE,0.0513061617151422,0.886792452830189,0.320754716981132,0.039445261377148,1.76882113294993,-0.0117924528301887,0.554245283018868
climate,AHM,desert,desert,Climatic moisture balance,Annual,8,0.0603020925848952,0.042945680219509,0.0773960911033789,6,5,5,0.0151835908529419,0.75,0.625,0.625,2,within-category pattern,TRUE,0.034028208360855,0.773584905660377,0.150943396226415,0.0262738842240402,1.77212070484043,-0.0235849056603774,0.474056603773585
climate,CMD_sm,desert,desert,Climatic moisture balance,Summer,8,0.0422487417125129,0.0480417507918146,0.024001257785013,4,3,4,0.0169853238824831,0.5,0.375,0.5,6,within-category pattern,TRUE,0.0248574193186546,0.528301886792453,0.0943396226415094,0.0173913223938582,1.69964311946118,-0.0283018867924528,0.280660377358491
climate,DD_0_wt,desert,desert,Growing season and degree-days,Winter,8,0.0283211723902853,0.0235306389940204,0.0429805583446802,5,0,4,0.0083193371991622,0.625,0,0.5,12,within-category pattern,FALSE,0.0137569345735647,0.30188679245283,0.0188679245283019,0.0145642378167206,2.05868336720211,0.32311320754717,-0.0188679245283019
climate,RH_sp,desert,desert,Humidity,Spring,8,0.0189411420202174,0.0173158185470913,0.022473014504956,5,0,1,0.00612206635822201,0.625,0,0.125,19,within-category pattern,FALSE,0.00714532203098062,0.226415094339623,0.0188679245283019,0.0117958199892368,2.65084511769975,0.398584905660377,-0.0188679245283019
climate,DD5,desert,desert,Growing season and degree-days,Annual,8,0.0273363963919983,0.0255659521861545,0.0343994381300831,5,0,1,0.00903892907916044,0.625,0,0.125,14,within-category pattern,FALSE,0.0159814962540696,0.320754716981132,0.0566037735849057,0.0113549001379287,1.71050294399294,0.304245283018868,-0.0566037735849057
climate,Tmin_sp,desert,desert,Temperature,Spring,8,0.0165315727659667,0.0230575790626055,0,3,1,2,0.00815208525645664,0.375,0.125,0.25,25,within-category pattern,FALSE,0.00564359776388743,0.113207547169811,0.0377358490566038,0.0108879750020793,2.92926134313645,0.261792452830189,0.0872641509433962
climate,DD_0,desert,desert,Growing season and degree-days,Annual,8,0.0242038664350095,0.0260569352657339,0.0218286321175794,4,1,4,0.00921251781166965,0.5,0.125,0.5,15,within-category pattern,FALSE,0.0151715619125172,0.320754716981132,0.0377358490566038,0.0090323045224923,1.59534440650044,0.179245283018868,0.0872641509433962
climate,PAS_wt,desert,desert,Snowfall,Winter,8,0.0170041045384448,0.0160886651220734,0.0203980940132153,5,0,0,0.00568820210402879,0.625,0,0,23,within-category pattern,FALSE,0.00897084475407237,0.339622641509434,0.0188679245283019,0.0080332597843724,1.89548531989985,0.285377358490566,-0.0188679245283019
climate,DD_18_sm,desert,desert,Growing season and degree-days,Summer,8,0.014807006923598,0.0284828207954132,0,2,1,2,0.0100701978658789,0.25,0.125,0.25,26,within-category pattern,FALSE,0.0079014097444123,0.113207547169811,0.0566037735849057,0.00690559717918566,1.87397026639065,0.136792452830189,0.0683962264150943
climate,DD18,desert,desert,Growing season and degree-days,Annual,8,0.0170037762500544,0.018317087290147,0.0150753586889584,4,0,0,0.00647606831722444,0.5,0,0,24,within-category pattern,FALSE,0.0108223398731957,0.30188679245283,0,0.00618143637685868,1.57117374332039,0.19811320754717,0
climate,Tmin_at,desert,desert,Temperature,Autumn,8,0.0131988074570806,0.0183276272209433,0,3,0,0,0.00647979474549409,0.375,0,0,28,within-category pattern,FALSE,0.00708132654832737,0.150943396226415,0.0377358490566038,0.00611748090875324,1.86388911272538,0.224056603773585,-0.0377358490566038
climate,RH_wt,desert,desert,Humidity,Winter,8,0.0275507572198083,0.00611282534446123,0.0270652128103397,8,0,0,0.00216121012663877,1,0,0,13,within-category pattern,FALSE,0.0220691068364225,0.641509433962264,0.0377358490566038,0.00548165038338583,1.24838569245308,0.358490566037736,-0.0377358490566038
climate,PPT_at,desert,desert,Precipitation,Autumn,8,0.0517557106813846,0.032106917332572,0.0679999018788359,6,6,6,0.0113515094844288,0.75,0.75,0.75,4,within-category pattern,TRUE,0.0463188209122027,0.830188679245283,0.433962264150943,0.00543688976918187,1.11737971006403,-0.0801886792452831,0.316037735849057
climate,Tmin_sm,desert,desert,Temperature,Summer,8,0.0317461262936222,0.0203853584794277,0.0392974497093452,6,0,2,0.00720731260886102,0.75,0,0.25,8,within-category pattern,FALSE,0.0263179862810271,0.584905660377359,0.113207547169811,0.00542814001259516,1.20625210282553,0.165094339622642,-0.113207547169811
climate,PAS_at,desert,desert,Snowfall,Autumn,8,0.00701213655434302,0.0130532062042813,0,2,0,0,0.0046150053116368,0.25,0,0,40,within-category pattern,FALSE,0.0024087728576103,0.0566037735849057,0.0188679245283019,0.00460336369673272,2.91108251746893,0.193396226415094,-0.0188679245283019
climate,RH,desert,desert,Humidity,Annual,8,0.00666469436905182,0.0124116368757772,0,2,0,0,0.00438817630024352,0.25,0,0,43,within-category pattern,FALSE,0.00247790245798316,0.0754716981132076,0,0.00418679191106866,2.68965162352533,0.174528301886792,0
climate,PAS,desert,desert,Snowfall,Annual,8,0.0106615978869206,0.0147641859902162,0,3,0,0,0.00521992801619064,0.375,0,0,33,within-category pattern,FALSE,0.00656509573291219,0.150943396226415,0.0377358490566038,0.00409650215400838,1.62398208962464,0.224056603773585,-0.0377358490566038
climate,DD_0_sp,desert,desert,Growing season and degree-days,Spring,8,0.0102485897715947,0.018976956601035,0,2,0,1,0.00670936734943734,0.25,0,0.125,34,within-category pattern,FALSE,0.00660189268751945,0.150943396226415,0,0.00364669708407525,1.55237145719881,0.0990566037735849,0
climate,DD_18_wt,desert,desert,Growing season and degree-days,Winter,8,0.0348736529896546,0.0215724655977634,0.0454989795649263,6,0,4,0.007627018355546,0.75,0,0.5,7,within-category pattern,FALSE,0.0313208660100901,0.547169811320755,0.207547169811321,0.00355278697956451,1.11343195231,0.202830188679245,-0.207547169811321
climate,MAP,desert,desert,Precipitation,Annual,8,0.0523225228664032,0.0440321364650198,0.0726819339602973,5,5,5,0.0155677111422735,0.625,0.625,0.625,3,within-category pattern,TRUE,0.0493205908332978,0.792452830188679,0.39622641509434,0.0030019320331054,1.06086569488293,-0.167452830188679,0.22877358490566
climate,DD5_sp,desert,desert,Growing season and degree-days,Spring,8,0.0107061149779956,0.0199275014189491,0,2,0,1,0.00704543569272174,0.25,0,0.125,32,within-category pattern,FALSE,0.00868690729657537,0.169811320754717,0,0.0020192076814202,1.23244264183828,0.080188679245283,0
climate,DD_18_at,desert,desert,Growing season and degree-days,Autumn,8,0.00994851596975409,0.018498701210565,0,2,0,1,0.00654027853456716,0.25,0,0.125,35,within-category pattern,FALSE,0.00828391743415228,0.169811320754717,0,0.00166459853560181,1.20094340012844,0.080188679245283,0
climate,DD_18,desert,desert,Growing season and degree-days,Annual,8,0.00686153337516849,0.0194073471156778,0,1,1,1,0.00686153337516849,0.125,0.125,0.125,41,within-category pattern,FALSE,0.00588221182685298,0.113207547169811,0.0377358490566038,0.000979321548315512,1.16648865718246,0.0117924528301887,0.0872641509433962
climate,CMD_at,desert,desert,Climatic moisture balance,Autumn,8,0.0186902542704025,0.0262911265363002,0,3,1,2,0.00929531692942572,0.375,0.125,0.25,20,within-category pattern,FALSE,0.0183161651300272,0.60377358490566,0.0188679245283019,0.00037408914037522,1.02042398819401,-0.22877358490566,0.106132075471698
climate,DD5_at,desert,desert,Growing season and degree-days,Autumn,8,0.00851851646265129,0.0158147441346234,0,2,0,0,0.0055913564101612,0.25,0,0,37,within-category pattern,FALSE,0.0082322257100553,0.169811320754717,0.0377358490566038,0.000286290752595989,1.03477683468352,0.080188679245283,-0.0377358490566038
climate,Tmax_wt,desert,desert,Temperature,Winter,8,0.0309606015368352,0.019837526018165,0.0379312734694421,6,1,1,0.00701362458470451,0.75,0.125,0.125,9,within-category pattern,FALSE,0.0310033439258784,0.584905660377359,0.207547169811321,-4.27423890432127e-05,0.998621361968393,0.165094339622642,-0.0825471698113208
climate,NFFD_sm,desert,desert,Growing season and degree-days,Summer,8,0,0,0,0,0,0,0,0,0,0,49,within-category pattern,FALSE,0.000440507687985832,0.0188679245283019,0,-0.000440507687985832,0,-0.0188679245283019,0
climate,Tave_sp,desert,desert,Temperature,Spring,8,0,0,0,0,0,0,0,0,0,0,49,within-category pattern,FALSE,0.000545855325798425,0.0188679245283019,0,-0.000545855325798425,0,-0.0188679245283019,0
climate,DD_18_sp,desert,desert,Growing season and degree-days,Spring,8,0.0115896878403234,0.021477699851934,0,2,0,2,0.00759351360479592,0.25,0,0.25,30,within-category pattern,FALSE,0.0121760059156609,0.226415094339623,0.0754716981132076,-0.000586318075337508,0.951846436393121,0.0235849056603774,-0.0754716981132076
climate,Tave_at,desert,desert,Temperature,Autumn,8,0,0,0,0,0,0,0,0,0,0,49,within-category pattern,FALSE,0.000726826016858566,0.0188679245283019,0,-0.000726826016858566,0,-0.0188679245283019,0
climate,NFFD_at,desert,desert,Growing season and degree-days,Autumn,8,0,0,0,0,0,0,0,0,0,0,49,within-category pattern,FALSE,0.00089623036471533,0.0188679245283019,0,-0.00089623036471533,0,-0.0188679245283019,0
climate,MCMT,desert,desert,Temperature,Annual,8,0.0147093849915995,0.0217026331947658,0,3,0,2,0.00767303955081157,0.375,0,0.25,27,within-category pattern,FALSE,0.0156919696833458,0.320754716981132,0.0754716981132076,-0.000982584691746266,0.937382960101618,0.0542452830188679,-0.0754716981132076
climate,Tave_wt,desert,desert,Temperature,Winter,8,0,0,0,0,0,0,0,0,0,0,49,within-category pattern,FALSE,0.00109918172655991,0.0188679245283019,0.0188679245283019,-0.00109918172655991,0,-0.0188679245283019,-0.0188679245283019
climate,Tmax_at,desert,desert,Temperature,Autumn,8,0,0,0,0,0,0,0,0,0,0,49,within-category pattern,FALSE,0.00127647530780379,0.0188679245283019,0,-0.00127647530780379,0,-0.0188679245283019,0
climate,DD5_wt,desert,desert,Growing season and degree-days,Winter,8,0,0,0,0,0,0,0,0,0,0,49,within-category pattern,FALSE,0.00136081559652095,0.0188679245283019,0.0188679245283019,-0.00136081559652095,0,-0.0188679245283019,-0.0188679245283019
climate,NFFD,desert,desert,Growing season and degree-days,Annual,8,0,0,0,0,0,0,0,0,0,0,49,within-category pattern,FALSE,0.00156895548265152,0.0377358490566038,0,-0.00156895548265152,0,-0.0377358490566038,0
climate,Eref_sp,desert,desert,Radiation and evaporative demand,Spring,8,0.00830842628040873,0.0154016613641655,0,2,0,0,0.00544530959607015,0.25,0,0,38,within-category pattern,FALSE,0.010167522061942,0.264150943396226,0.0188679245283019,-0.00185909578153332,0.817153504048731,-0.0141509433962264,-0.0188679245283019
climate,PAS_sp,desert,desert,Snowfall,Spring,8,0.00265842878528617,0.00751917208550948,0,1,0,0,0.00265842878528617,0.125,0,0,48,within-category pattern,FALSE,0.00456727076753698,0.0943396226415094,0.0377358490566038,-0.0019088419822508,0.582060692390218,0.0306603773584906,-0.0377358490566038
climate,DD_0_at,desert,desert,Growing season and degree-days,Autumn,8,0.00518448758205233,0.0146639453049866,0,1,0,0,0.00518448758205233,0.125,0,0,45,within-category pattern,FALSE,0.00812992839933317,0.150943396226415,0.0566037735849057,-0.00294544081728085,0.637703965815685,-0.0259433962264151,-0.0566037735849057
climate,DD18_at,desert,desert,Growing season and degree-days,Autumn,8,0,0,0,0,0,0,0,0,0,0,49,within-category pattern,FALSE,0.00294890467994768,0.0754716981132076,0,-0.00294890467994768,0,-0.0754716981132076,0
climate,DD18_sp,desert,desert,Growing season and degree-days,Spring,8,0,0,0,0,0,0,0,0,0,0,49,within-category pattern,FALSE,0.00342591533802269,0.0943396226415094,0,-0.00342591533802269,0,-0.0943396226415094,0
climate,CMD,desert,desert,Climatic moisture balance,Annual,8,0.0206733308828041,0.0305291352543204,0,3,2,2,0.0107936792810456,0.375,0.25,0.25,17,within-category pattern,FALSE,0.0242541896255023,0.679245283018868,0.0754716981132076,-0.00358085874269821,0.852361229214887,-0.304245283018868,0.174528301886792
climate,EMT,desert,desert,Temperature,Annual,8,0.0110104711958265,0.0205420481842594,0,2,0,1,0.00726271078527532,0.25,0,0.125,31,within-category pattern,FALSE,0.0146390356766687,0.320754716981132,0,-0.00362856448084218,0.7521309080061,-0.0707547169811321,0
climate,Eref,desert,desert,Radiation and evaporative demand,Annual,8,0.0189734345904922,0.0215659717395455,0.0124946441471779,4,0,1,0.00762472242995502,0.5,0,0.125,18,within-category pattern,FALSE,0.0226927317981589,0.471698113207547,0.132075471698113,-0.00371929720766671,0.836101830279929,0.0283018867924528,-0.132075471698113
climate,Tmin_wt,desert,desert,Temperature,Winter,8,0.0172730581843711,0.0242691230766354,0,3,1,1,0.00858043075046991,0.375,0.125,0.125,22,within-category pattern,FALSE,0.0212110363035326,0.358490566037736,0.113207547169811,-0.00393797811916144,0.814342964539381,0.0165094339622642,0.0117924528301887
climate,DD5_sm,desert,desert,Growing season and degree-days,Summer,8,0.0283543931916271,0.0256630455677851,0.0349715087611882,5,0,2,0.0090732567734401,0.625,0,0.25,11,within-category pattern,FALSE,0.0330557230218685,0.716981132075472,0.169811320754717,-0.00470132983024139,0.857775616430136,-0.0919811320754716,-0.169811320754717
climate,RH_at,desert,desert,Humidity,Autumn,8,0.00682139215315185,0.0130139730225062,0,2,0,0,0.00460113428719647,0.25,0,0,42,within-category pattern,FALSE,0.0116217138810712,0.377358490566038,0.0188679245283019,-0.00480032172791933,0.586952339642621,-0.127358490566038,-0.0188679245283019
climate,Tmax_sp,desert,desert,Temperature,Spring,8,0,0,0,0,0,0,0,0,0,0,49,within-category pattern,FALSE,0.00526973100734599,0.132075471698113,0.0188679245283019,-0.00526973100734599,0,-0.132075471698113,-0.0188679245283019
