zone,fold,n_tr,n_te,n_pos,n_neg,acc,sens,spec,bacc
28,1,15910,4090,2036,2054,0.855501222493887,0.784872298624754,0.925511197663096,0.855191748143925
28,2,11899,8101,6014,2087,0.748302678681644,0.748752909876954,0.747005270723527,0.74787909030024
28,3,18190,1810,336,1474,0.896685082872928,0.767857142857143,0.926051560379918,0.846954351618531
28,4,17515,2485,484,2001,0.848289738430584,0.394628099173554,0.958020989505247,0.676324544339401
28,5,16486,3514,1130,2384,0.847467273762095,0.619469026548673,0.955536912751678,0.787502969650175
