zone,fold,n_tr,n_te,n_pos,n_neg,acc,sens,spec,bacc
24,1,12638,7362,5277,2085,0.89228470524314,0.955467121470532,0.732374100719424,0.843920611094978
24,2,17156,2844,925,1919,0.915611814345992,0.892972972972973,0.926524231370505,0.909748602171739
24,3,16336,3664,1684,1980,0.885644104803493,0.834323040380047,0.929292929292929,0.881807984836488
24,4,18503,1497,50,1447,0.993987975951904,0.88,0.997926744989634,0.938963372494817
24,5,15367,4633,2064,2569,0.922296568098424,0.931686046511628,0.91475282210977,0.923219434310699
