zone,fold,n_tr,n_te,n_pos,n_neg,acc,sens,spec,bacc
27,1,16693,3307,1544,1763,0.789537345025703,0.609455958549223,0.947249007373795,0.778352482961509
27,2,17604,2396,150,2246,0.941569282136895,0.0866666666666667,0.9986642920748,0.542665479370733
27,3,13160,6840,4943,1897,0.712573099415205,0.642929395104188,0.894043226146547,0.768486310625367
27,4,15998,4002,2375,1627,0.928785607196402,0.962947368421053,0.878918254456054,0.920932811438553
27,5,16545,3455,988,2467,0.833574529667149,0.723684210526316,0.877584110255371,0.800634160390843
