zone,fold,n_tr,n_te,n_pos,n_neg,acc,sens,spec,bacc
22,1,16123,3877,1464,2413,0.752385865359814,0.417349726775956,0.955656858682138,0.686503292729047
22,2,12286,7714,5340,2374,0.563780140005185,0.385955056179775,0.963774220724516,0.674864638452145
22,3,15786,4214,1491,2723,0.678927384907451,0.143527833668679,0.972089607051047,0.557808720359863
22,4,17604,2396,1061,1335,0.520033388981636,0.0876531573986805,0.863670411985019,0.47566178469185
22,5,18201,1799,644,1155,0.770428015564202,0.400621118012422,0.976623376623377,0.6886222473179
