zone,fold,n_tr,n_te,n_pos,n_neg,acc,sens,spec,bacc
9,1,16831,3169,136,3033,0.956768696749763,0,0.999670293438839,0.49983514671942
9,2,17415,2585,527,2058,0.956673114119923,0.821631878557875,0.991253644314869,0.906442761436372
9,3,16678,3322,1522,1800,0.965683323299217,0.954007884362681,0.975555555555555,0.964781719959118
9,4,10532,9468,7814,1654,0.68673426277989,0.629511133862298,0.957073760580411,0.793292447221355
