zone,fold,n_tr,n_te,n_pos,n_neg,acc,sens,spec,bacc
31,1,17272,2728,1525,1203,0.902126099706745,0.946885245901639,0.845386533665835,0.896135889783737
31,2,16082,3918,2073,1845,0.933384379785605,0.967679691268693,0.894850948509485,0.931265319889089
31,3,11827,8173,5694,2479,0.944084179615808,0.973656480505796,0.876159741831384,0.92490811116859
31,5,16971,3029,708,2321,0.875206338725652,0.63135593220339,0.949590693666523,0.790473312934956
