zone,fold,n_tr,n_te,n_pos,n_neg,acc,sens,spec,bacc
53,1,13788,6212,3931,2281,0.966355441081777,0.967183922665988,0.964927663305568,0.966055792985778
53,2,17109,2891,541,2350,0.888965755793843,0.543438077634011,0.968510638297872,0.755974357965942
53,3,17831,2169,100,2069,0.975103734439834,0.66,0.990333494441759,0.82516674722088
53,4,12591,7409,5428,1981,0.872317451747874,0.853905674281503,0.922766279656739,0.888335976969121
