zone,fold,n_tr,n_te,n_pos,n_neg,acc,sens,spec,bacc
29,1,13119,6881,4568,2313,0.6294143293126,0.459500875656743,0.964980544747082,0.712240710201912
29,2,17720,2280,190,2090,0.968421052631579,0.736842105263158,0.989473684210526,0.863157894736842
29,3,17170,2830,383,2447,0.924381625441696,0.556135770234987,0.982018798528811,0.769077284381899
29,4,14021,5979,4555,1424,0.869710653955511,0.854665203073546,0.917837078651685,0.886251140862616
29,5,17970,2030,304,1726,0.890147783251232,0.690789473684211,0.925260718424102,0.808025096054156
