zone,fold,n_tr,n_te,n_pos,n_neg,acc,sens,spec,bacc
43,1,9397,1807,396,1411,0.773657996679579,0,0.99078667611623,0.495393338058115
43,4,9207,1997,1025,972,0.486730095142714,0,1,0.5
43,5,5735,5469,4181,1288,0.235509233863595,0,1,0.5
