zone,fold,n_tr,n_te,n_pos,n_neg,acc,sens,spec,bacc
8,1,15813,4187,2230,1957,0.554573680439455,0.399103139013453,0.731732243229433,0.565417691121443
8,2,14789,5211,2544,2667,0.628478219151794,0.403694968553459,0.842894638170229,0.623294803361844
8,3,15774,4226,2180,2046,0.735683861807856,0.777981651376147,0.690615835777126,0.734298743576637
8,4,15837,4163,2088,2075,0.669228921450877,0.638888888888889,0.699759036144578,0.669323962516734
8,5,17787,2213,958,1255,0.621328513330321,0.282881002087683,0.879681274900398,0.581281138494041
