zone,fold,n_tr,n_te,n_pos,n_neg,acc,sens,spec,bacc
23,1,16020,3980,1857,2123,0.888442211055276,0.88529886914378,0.89119170984456,0.88824528949417
23,2,17354,2646,1443,1203,0.778155706727135,0.742203742203742,0.821280133000831,0.781741937602287
23,3,15321,4679,2913,1766,0.775806796324001,0.7391005835908,0.836353340883352,0.787726962237076
23,4,15595,4405,2035,2370,0.925539160045403,0.936117936117936,0.916455696202532,0.926286816160234
23,5,15710,4290,1752,2538,0.918881118881119,0.970890410958904,0.882978723404255,0.92693456718158
