zone,fold,n_tr,n_te,n_pos,n_neg,acc,sens,spec,bacc
41,1,16556,3444,1048,2396,0.96718931475029,0.995229007633588,0.954924874791319,0.975076941212453
41,2,16744,3256,1279,1977,0.752457002457002,0.55824863174355,0.878098128477491,0.71817338011052
41,3,15883,4117,1601,2516,0.777022103473403,0.485946283572767,0.962241653418124,0.724093968495446
41,5,12875,7125,6072,1053,0.661333333333333,0.63965744400527,0.786324786324786,0.712991115165028
