zone,fold,n_tr,n_te,n_pos,n_neg,acc,sens,spec,bacc
26,1,16439,3561,1501,2060,0.753720864925583,0.497668221185876,0.940291262135922,0.718979741660899
26,2,17641,2359,755,1604,0.832556167867741,0.552317880794702,0.964463840399002,0.758390860596852
26,3,11597,8403,5785,2618,0.596929667975723,0.474330164217805,0.867838044308633,0.671084104263219
26,4,16892,3108,1245,1863,0.742921492921493,0.371887550200803,0.990874932903918,0.681381241552361
26,5,17431,2569,714,1855,0.889061891786687,0.663865546218487,0.975741239892183,0.819803393055335
