zone,fold,n_tr,n_te,n_pos,n_neg,acc,sens,spec,bacc
47,2,15199,4801,2950,1851,0.813163924182462,0.783389830508475,0.860615883306321,0.822002856907398
47,3,12973,7027,5088,1939,0.653621744699018,0.584512578616352,0.834966477565756,0.709739528091054
47,4,16888,3112,1287,1825,0.804305912596401,0.591297591297591,0.954520547945205,0.772909069621398
47,5,17613,2387,674,1713,0.964809384164223,0.906528189910979,0.987740805604203,0.947134497757591
