zone,fold,n_tr,n_te,n_pos,n_neg,acc,sens,spec,bacc
11,1,18272,1728,391,1337,0.965277777777778,0.989769820971867,0.958115183246073,0.97394250210897
11,2,16481,3519,1055,2464,0.856493321966468,0.614218009478673,0.960227272727273,0.787222641102973
11,3,15555,4445,2336,2109,0.912260967379078,0.93236301369863,0.889995258416311,0.911179136057471
11,4,12156,7844,6061,1783,0.477562468128506,0.345157564758291,0.927650028042625,0.636403796400458
11,5,17536,2464,157,2307,0.935470779220779,0.0955414012738854,0.992631122670134,0.54408626197201
