zone,fold,n_tr,n_te,n_pos,n_neg,acc,sens,spec,bacc
19,1,17607,2393,1070,1323,0.893857083159215,0.886915887850467,0.899470899470899,0.893193393660683
19,2,13584,6416,3973,2443,0.958852867830424,0.982381072237604,0.920589439214081,0.951485255725842
19,3,16061,3939,2621,1318,0.735719725818736,0.639450591377337,0.927162367223065,0.783306479300201
19,4,16673,3327,1537,1790,0.93688007213706,0.944046844502277,0.93072625698324,0.937386550742759
19,5,16075,3925,799,3126,0.885350318471338,0.772215269086358,0.914267434420985,0.843241351753672
