zone,fold,n_tr,n_te,n_pos,n_neg,acc,sens,spec,bacc
34,1,8851,1391,240,1151,0.942487419122933,0.770833333333333,0.978279756733275,0.874556545033304
34,2,6534,3708,2389,1319,0.388888888888889,0.065717873587275,0.974222896133434,0.519970384860355
34,3,9241,1001,135,866,0.865134865134865,0,1,0.5
34,4,8739,1503,390,1113,0.815701929474385,0.358974358974359,0.975741239892183,0.667357799433271
34,5,7603,2639,1967,672,0.961348995831754,0.950686324351805,0.992559523809524,0.971622924080664
