zone,fold,n_tr,n_te,n_pos,n_neg,acc,sens,spec,bacc
38,1,17326,2674,190,2484,0.949513836948392,0.305263157894737,0.998792270531401,0.652027714213069
38,4,11726,8274,5751,2523,0.348561759729272,0.0638149886976178,0.997621878715815,0.530718433706716
38,5,14281,5719,4059,1660,0.307221542227662,0.0290711998029071,0.987349397590361,0.508210298696634
