zone,fold,n_tr,n_te,n_pos,n_neg,acc,sens,spec,bacc
14,1,16391,3609,2139,1470,0.540038791909116,0.243571762505844,0.971428571428571,0.607500166967208
14,2,15879,4121,1819,2302,0.570977917981073,0.0313358988455195,0.997393570807993,0.514364734826756
14,3,17407,2593,662,1931,0.8368684920941,0.45166163141994,0.968928016571724,0.710294823995832
14,4,12652,7348,5316,2032,0.576211213935765,0.424755455229496,0.97244094488189,0.698598200055693
14,5,17671,2329,64,2265,0.971232288535852,0,0.998675496688742,0.499337748344371
