zone,fold,n_tr,n_te,n_pos,n_neg,acc,sens,spec,bacc
30,1,17502,2498,375,2123,0.936749399519616,0.850666666666667,0.951954780970325,0.901310723818496
30,2,16078,3922,1590,2332,0.918408975012749,0.854088050314465,0.962264150943396,0.908176100628931
30,3,16206,3794,1390,2404,0.888771744860306,0.871223021582734,0.89891846921797,0.885070745400352
30,4,17594,2406,686,1720,0.832502078137988,0.60932944606414,0.921511627906977,0.765420536985558
30,5,12620,7380,5959,1421,0.871815718157182,0.948984728981373,0.548205489092189,0.748595109036781
