zoneID,niche,feature,rf_importance_share,mf_importance_share,consensus_importance_share,rf_mda_unscaled,mf_mda_unscaled,mean_mda_unscaled,selected_in_rf,selected_in_mf,selected_method_count,feature_group,climate_period,selected,consensus_rank,top5,top10,zone_name,detailed_category,category2,zone_color,reference_area_km2,reference_pixels,category_label,global_area_rank_largest,global_area_rank_smallest,category_area_rank_largest,category_area_rank_smallest
12,climate,PPT_sm,0.0738766300614534,0.0741712214859421,0.0740239257736978,0.10764376266246,0.108075259095224,0.107859510878842,TRUE,TRUE,2,Precipitation,Summer,TRUE,2,TRUE,TRUE,One year one ripe grain fields and cold-tolerant economic crop fields,cropland,cropland,#F8961E,231554.213781713,375765,cropland,15,39,5,3
12,climate,DD_18_wt,0.0705025609611458,0.0689972748527705,0.0697499179069581,0.102727492210787,0.100536275487803,0.101631883849295,TRUE,TRUE,2,Growing season and degree-days,Winter,TRUE,3,TRUE,TRUE,One year one ripe grain fields and cold-tolerant economic crop fields,cropland,cropland,#F8961E,231554.213781713,375765,cropland,15,39,5,3
12,climate,MAP,0.0628978921807235,0.061130420082689,0.0620141561317062,0.0916469223384817,0.0890734419182873,0.0903601821283845,TRUE,TRUE,2,Precipitation,Annual,TRUE,4,TRUE,TRUE,One year one ripe grain fields and cold-tolerant economic crop fields,cropland,cropland,#F8961E,231554.213781713,375765,cropland,15,39,5,3
12,climate,DD5_sm,0.053708692915795,0.0521963148772842,0.0529525038965396,0.0782575733128265,0.0760555123828932,0.0771565428478599,TRUE,TRUE,2,Growing season and degree-days,Summer,TRUE,5,TRUE,TRUE,One year one ripe grain fields and cold-tolerant economic crop fields,cropland,cropland,#F8961E,231554.213781713,375765,cropland,15,39,5,3
12,climate,DD5_sp,0.0515531291007783,0.0535039871163515,0.0525285581085649,0.0751167559865025,0.0779609281656927,0.0765388420760976,TRUE,TRUE,2,Growing season and degree-days,Spring,TRUE,6,FALSE,TRUE,One year one ripe grain fields and cold-tolerant economic crop fields,cropland,cropland,#F8961E,231554.213781713,375765,cropland,15,39,5,3
12,climate,Tmin_sm,0.0488110589597223,0.0511457674974431,0.0499784132285827,0.0711213551781263,0.0745247545229912,0.0728230548505587,TRUE,TRUE,2,Temperature,Summer,TRUE,7,FALSE,TRUE,One year one ripe grain fields and cold-tolerant economic crop fields,cropland,cropland,#F8961E,231554.213781713,375765,cropland,15,39,5,3
12,climate,Eref_at,0.0476579131509762,0.0512656652233478,0.049461789187162,0.0694411356872179,0.074699458101178,0.0720702968941979,TRUE,TRUE,2,Radiation and evaporative demand,Autumn,TRUE,8,FALSE,TRUE,One year one ripe grain fields and cold-tolerant economic crop fields,cropland,cropland,#F8961E,231554.213781713,375765,cropland,15,39,5,3
12,climate,DD_0_sp,0.0497308619874718,0.0479291359284304,0.0488299989579511,0.0724615768251195,0.0698377845193919,0.0711496806722557,TRUE,TRUE,2,Growing season and degree-days,Spring,TRUE,9,FALSE,TRUE,One year one ripe grain fields and cold-tolerant economic crop fields,cropland,cropland,#F8961E,231554.213781713,375765,cropland,15,39,5,3
12,climate,DD_18_sp,0.046779184795817,0.0475192310604174,0.0471492079281172,0.0681607629031745,0.0692405100788828,0.0687006364910286,TRUE,TRUE,2,Growing season and degree-days,Spring,TRUE,10,FALSE,TRUE,One year one ripe grain fields and cold-tolerant economic crop fields,cropland,cropland,#F8961E,231554.213781713,375765,cropland,15,39,5,3
21,climate,Tmin_wt,0.125126534472933,0.120009081978158,0.122567808225546,0.136950568786869,0.130853721409437,0.133902145098153,TRUE,TRUE,2,Temperature,Winter,TRUE,1,TRUE,TRUE,One year two ripes or three ripes grain fields; evergreen orchards and subtropical economic tree plantations,cropland_orchard_plantation,cropland,#F3722C,460573.91798181,610148,cropland,6,48,2,6
21,climate,DD_18_wt,0.102095209551517,0.104986837416451,0.103541023483984,0.111742861555231,0.114473989372325,0.113108425463778,TRUE,TRUE,2,Growing season and degree-days,Winter,TRUE,2,TRUE,TRUE,One year two ripes or three ripes grain fields; evergreen orchards and subtropical economic tree plantations,cropland_orchard_plantation,cropland,#F3722C,460573.91798181,610148,cropland,6,48,2,6
21,climate,Tmin_at,0.0852900697523447,0.0912296608756045,0.0882598653139746,0.0933496928821442,0.0994736434253073,0.0964116681537258,TRUE,TRUE,2,Temperature,Autumn,TRUE,3,TRUE,TRUE,One year two ripes or three ripes grain fields; evergreen orchards and subtropical economic tree plantations,cropland_orchard_plantation,cropland,#F3722C,460573.91798181,610148,cropland,6,48,2,6
21,climate,DD5,0.0719886670657751,0.0713158496331794,0.0716522583494773,0.0787913526287191,0.0777603175206006,0.0782758350746598,TRUE,TRUE,2,Growing season and degree-days,Annual,TRUE,4,TRUE,TRUE,One year two ripes or three ripes grain fields; evergreen orchards and subtropical economic tree plantations,cropland_orchard_plantation,cropland,#F3722C,460573.91798181,610148,cropland,6,48,2,6
21,climate,Tmin_sm,0.0584792293592323,0.0607147447338421,0.0595969870465372,0.064005318749534,0.0662012421217689,0.0651032804356515,TRUE,TRUE,2,Temperature,Summer,TRUE,5,TRUE,TRUE,One year two ripes or three ripes grain fields; evergreen orchards and subtropical economic tree plantations,cropland_orchard_plantation,cropland,#F3722C,460573.91798181,610148,cropland,6,48,2,6
