original_zone,1,2,3,4,5,6,7,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,52,53,54,55
23,1,1,2,91,2,41,789,0,0,3,94,1139,6320,16898,124,14,1351,20694,435,2,125,193970,45786,1690,6,570,243,12448,3,1286,6953,1754,1,9842,1,1,3459,3,55,18,488,47,9,14,1,2,1,15,2,7,2,2,1
24,63,30,107,110,591,143,915,2,14,210,1668,10812,1194,11668,677,6,1318,12487,1953,5,828,62383,542630,52513,6,2328,13,46332,7,4633,32756,12377,6,27267,8,3,4908,3,7,4,11262,970,8,110,5,5,10,7,11,7,6,7,4
25,629,88,1,200,1042,5,960,7,1,944,1266,19194,97,3457,2669,1,1164,67,2479,3,526,1581,16049,155190,3,560,1,1611,3,8811,6534,3679,7,3018,7,27,5,15,5,1,5001,307,4,103,5,2,1,3,7,3,4,4,6
26,47,10,78,2,234,1,125,1,680,0,13,1,1,6,0,0,0,1,0,1631,0,85,2,0,23802,9,330,0,5237,0,1,8,1071,0,2284,0,0,402,761,38,0,0,421,0,129,288,7,2479,15,343,351,0,2
27,43,1526,34846,3490,4403,4129,26365,696,205,12847,5577,3469,6558,20955,27,28,44,1670,26,63,28,4473,4296,347,393,636185,5355,38,91,26,2252,16441,62,32,1699,29960,1894,151,272,17763,18,20,493,24,57,9555,23,71,30,20,27,26,26
28,627,62,1143,0,263,0,494,0,1212,0,0,27,0,63,37,0,764,9,31,667,0,109,20,29,827,1140,22521,0,1715,7,0,405,191,0,2877,3,0,1198,990,253,0,0,3416,203,777,2771,0,355,499,0,10,0,327
29,1,1,3,4,3,3,661,2,4,0,50,53,6,3711,3,6,3,1878,29,2,8,7156,14821,672,3,17,5,129371,3,6,1368,1654,2,1591,1,1,1167,5,17,6,5,2,4,3,5,4,1,7,0,6,1,3,0
30,245,9,5709,148,2941,5,2308,4,3784,36,3,10,6,14,6,9,48,5,6,55498,10,12,3,9,33480,519,10543,3,247678,8,8,456,1503,5,20864,396,7,8131,49562,2011,11,9,48253,286,2609,43045,655,29141,2011,185,2903,899,548
31,4359,123,66,19,22,310,1330,0,82,13,2,8400,54,288,49147,1,10325,1709,45585,1,22910,403,4274,25112,0,24,1,31,11,592744,1384,2022,1,163,51,16,0,401,7,5,63856,863,2,4788,76,2,5,1,386,0,1,1,1
32,0,0,0,0,0,1,933,0,0,0,8,1585,243,1605,23,0,104,545,110,1,0,2663,5289,3015,0,123,0,853,0,314,39790,2160,0,576,0,0,210,0,0,1,332,0,0,0,0,0,0,0,0,0,0,0,0
33,1430,210,6057,13,2581,6,23823,0,390,3072,2939,22793,624,4404,377,0,727,25,406,1,0,3243,9698,6222,30,3482,509,2760,30,58,4612,257185,10,771,148,3140,0,55,82,25613,0,0,1286,611,26,213,0,48,0,41,0,0,0
34,1,0,47,0,0,0,8,0,389,1,1,3,0,4,1,0,7,1,0,0,1,2,1,1,24,23,2,2,21,3,1,2,3925,0,110,5,3,257,21,0,0,1,2,1,130,1,1,136,16,3,1,0,0
35,0,0,0,0,0,0,0,0,0,0,0,131,66,50,32,0,5,35,0,0,0,686,2290,760,0,2,0,477,0,0,276,263,0,27783,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36,2,0,243,0,11,0,79,23,347,0,53,9,0,0,1,0,6,0,0,309,0,0,0,1,512,0,1038,0,890,0,0,15,356,0,16178,0,0,160,343,174,0,0,1012,0,113,336,13,244,36,0,46,0,25
37,229,89,11864,9,485,143,7205,100,791,314,389,1530,559,38,27,1,180,7,2,826,2,5,2,536,61,11165,243,5,603,8,3,4482,101,6,22,140634,4,316,37,8123,3,5,37,5,110,567,3,18,2,1,5,3,1
38,0,0,0,0,0,0,0,0,0,0,0,41,0,226,0,0,0,457,0,0,0,678,357,31,0,413,0,73,0,0,46,0,0,0,0,1,27709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39,43,0,0,0,50,0,27,0,3981,0,0,2,0,0,84,0,265,0,12,0,0,80,2,0,7,0,24,0,297,0,0,0,584,0,82,0,0,13255,62,0,0,0,75,68,2689,66,0,59,129,0,0,0,0
40,154,9,999,13,2292,7,1352,6,3432,14,9,15,9,13,6,8,15,5,24,27866,4,7,13,25,7697,65,7011,13,33518,103,11,29,886,15,15422,15,3,2469,127648,1084,11,10,30514,122,2650,30221,454,26570,1469,4089,7293,1220,2752
