original_zone,1,2,3,4,5,6,7,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,52,53,54,55
41,2,24,3808,0,161,14,8578,0,130,14,312,524,1,33,10,1,6,2,1,393,1,1,0,3,435,3556,1456,1,1982,0,6,11991,5,0,2018,5567,0,15,234,47935,0,2,266,19,7,1646,1,80,1,0,0,1,0
42,1,3,1,1,2,4,80,2,1,2,1,374,5,36,390,1,41,648,11244,0,1292,13,1523,1660,3,0,2,0,2,15684,158,6,2,0,2,3,3,1,2,0,120173,1640,2,3,0,2,3,1,0,1,0,0,1
43,0,0,0,0,0,0,0,0,4,0,0,0,0,0,292,0,28,4,34,0,0,0,39,42,0,0,0,0,0,3,0,0,0,0,0,0,0,5,0,0,156,4975,0,0,110,0,0,0,0,0,0,0,0
44,583,43,2448,29,2369,21,3001,19,2203,11,14,653,14,16,140,24,1050,67,45,31211,15,13,25,11,13541,123,23826,21,67592,42,24,2040,952,21,36203,51,4,6206,53962,1298,18,19,195061,1207,1547,42444,91,28195,4721,4747,21604,8821,7785
45,115,1,0,0,179,3,2,0,141,0,2,144,0,5,1148,0,106,0,263,0,1,7,300,42,2,2,15,132,101,138,1,8,81,1,0,0,0,444,43,1,0,0,71,11617,1251,8,1,26,2,1,0,0,0
46,627,65,96,6,280,3,178,5,22597,14,6,268,6,9,8998,2,8222,7,1909,24,12,11,3,21,357,5,320,4,524,20,4,41,2009,8,676,22,7,9471,1085,6,6,203,658,8196,66247,1174,7,1840,196,7,4,8,8
47,117,13,1842,46,2871,68,2041,12,2752,70,14,17,13,13,10,11,12,13,15,7359,19,10,16,12,1618,2075,14296,8,15008,21,14,811,509,19,8980,165,13,1248,36775,704,17,13,31228,61,2092,201594,498,13038,2164,3869,30,7,206
48,0,0,1,7,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,34,0,0,1,0,6,8,3,0,12,0,0,1,0,0,1,0,0,0,4,1,0,9,0,0,0,6,1476,23,0,0,28,0,0
49,110,4,85,32,479,2,78,4,7723,7,7,6,6,7,5,9,7,5,27,3515,5,7,5,5,9169,13,1493,8,20214,5,7,7,2496,4,5008,12,8,1167,11773,16,3,4,7407,123,1177,3115,51,70339,422,9742,1427,41,362
50,0,4,0,0,0,1,3,0,26,1,0,1,0,1,1,1,2,0,0,12,1,1,1,0,1,0,37,1,5,1,0,0,5,1,0,0,0,59,36,0,1,1,36,0,16,18,0,1,1956,0,54,3,4
52,8,4,3,7,10,6,15,6,12,5,9,9,6,8,4,5,9,7,7,28,8,7,7,13,58,4,13,12,3,9,12,5,3,6,2,6,4,6,302,7,5,6,183,6,6,42,0,1156,5,20440,630,7,494
53,16,81,15,20,23,10,14,20,19,14,17,25,17,22,18,16,20,18,17,1979,15,18,19,17,456,6,71,24,366,19,12,15,218,19,31,19,17,53,1069,9,20,18,2362,18,26,38,29,1196,479,1918,49790,1774,1967
54,1,4,1,3,1,1,6,3,6,1,5,5,6,0,5,5,5,3,5,169,3,1,4,3,3,2,4,4,11,3,2,2,15,4,16,1,4,2,59,4,4,2,201,7,6,4,1,6,27,2,157,10745,4
55,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,48,0,0,0,0,0,0,0,6,0,1,0,89,0,0,0,185,0,0,0,0,4,6,398,229,0,5405
