original_zone,1,2,3,4,5,6,7,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,52,53,54,55
11,8,1625,1832,5212,7255,2567,4665,27,35,88729,6396,12161,3395,1423,528,25,155,4,348,3,101,28,408,1553,3,4785,22,2,5,110,39,2712,26,4,2,78,2,34,5,579,21,7,9,23,57,7,4,2,12,5,5,4,10
12,386,1718,22705,7654,9544,7523,12532,5663,9,10734,235073,20475,6265,7168,7,11,22,148,5,9,1351,819,3049,2577,296,10712,15,88,2,8,38,4875,30,13,4,30,25,11,3,2486,7,6,7,35,16,2,6,7,10,6,12,9,7
13,2648,2036,1775,10855,9436,695,13234,61,26,26794,32909,375609,16796,19017,7330,58,6401,223,2080,11,2085,185,8347,34735,15,2631,98,92,44,3869,4303,31061,6,1167,15,241,12,12,10,1068,831,8,6,5,43,6,12,12,15,8,13,10,12
14,0,41,37,327,139,0,456,0,0,774,437,792,26336,584,0,0,0,474,0,0,0,842,487,26,0,700,0,4,0,0,11,194,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,62,109,514,2497,1688,2001,1159,204,136,5010,6930,16619,6720,134349,153,101,112,6697,175,97,80,13105,5536,4698,94,10704,136,3148,120,236,4349,3983,97,257,102,261,1355,91,97,164,513,140,99,95,124,73,73,96,79,106,86,81,80
16,3735,2600,68,1432,5370,141,356,2,12214,139,13,4801,7,682,543084,5474,68118,394,79731,7,22311,203,460,3136,39,6,443,44,55,62752,542,318,484,9,379,11,9,2973,73,11,7287,13015,65,23055,44612,44,22,260,157,10,12,10,3
17,0,53,1,9,12,2,1,1,0,0,2,0,2,1,2,1510,0,1,1,2,0,3,1,1,1,0,1,0,2,1,0,1,2,1,0,1,1,1,3,2,1,0,1,1,3,1,1,0,3,3,1,2,2
18,2004,723,121,139,1064,0,256,0,6540,203,0,2735,0,3,23199,117,47734,2,1463,5,487,14,226,1449,44,0,480,0,12,2988,35,246,500,0,521,13,0,5127,0,4,1281,667,272,2190,9824,9,0,52,214,0,0,0,1
19,68,24,40,48,32,29,211,11,425,24,62,284,4168,18683,3870,19,460,531966,38550,26,4010,35051,19314,920,16,807,121,3360,10,6940,2795,126,25,88,25,49,13205,15,14,25,3024,532,13,1074,611,14,21,15,33,32,29,29,13
20,294,82,18,54,221,35,35,23,2596,35,19,499,38,58,51083,1183,2428,457,225925,35,11326,21,619,1238,16,40,112,35,36,29787,65,66,106,27,34,30,31,218,61,38,35185,211,53,5790,9438,18,56,18,47,43,26,32,24
21,188,76,318,148,668,88,272,125,203,9,25,14,20,15,35,29,21,27,34,382320,32,27,18,23,12479,10,2576,20,62467,32,19,23,588,29,13062,463,28,481,41170,440,34,32,33399,43,125,9978,6183,14078,1124,2100,11469,578,1445
22,2,29,381,22,558,11,2,0,2,1,480,74,0,0,3352,43,92,450,1732,1,30461,72,199,315,1,243,2,0,0,1731,50,0,1,1,0,2,1,0,1,1,1597,8,5,29,0,0,1,0,1,0,2,1,23
23,2,4,1,136,5,55,877,1,2,0,91,1181,6817,17453,80,8,1274,20718,383,2,93,187728,49216,1734,1,547,223,13010,1,1437,7396,1871,2,9903,3,2,3809,1,54,7,576,46,4,10,2,2,2,14,3,15,0,1,3
24,64,49,126,107,584,151,988,7,8,293,2007,11352,1222,11094,747,4,1426,13102,1800,7,703,63855,540391,51551,4,2493,11,45922,4,5114,33392,12519,3,26729,1,2,5102,6,4,9,11290,955,12,120,11,8,4,7,4,6,14,4,9
25,659,110,1,248,931,2,872,4,9,1227,1249,18824,85,3310,2821,2,1059,68,2470,5,373,1492,16563,153611,4,385,2,1581,1,9471,7033,4335,5,2856,4,14,6,14,2,1,5159,316,3,140,9,1,5,1,3,3,3,2,3
26,16,0,81,2,283,1,148,0,647,1,12,0,1,5,0,1,0,0,0,1594,1,84,2,1,24271,9,281,0,5132,0,0,10,1184,1,2151,0,2,341,821,41,0,0,445,1,116,342,7,2185,17,317,342,0,0
27,21,1514,35834,3610,3873,3694,26375,678,91,12689,5584,3625,6762,21584,30,35,47,1708,69,93,21,4520,4720,403,385,634822,5167,35,157,26,2143,16303,54,32,1722,30522,1739,176,264,17690,27,27,531,85,169,9206,87,61,16,22,13,22,32
