source_zone,method,method_label,scenario,period,ssp,common_valid_pixels,common_valid_area_km2,rank_cutoff,rank_label,pixel_count,area_km2,pixel_share,area_share
14,mf_var,Plain MF RF,2041-2070SSP245,2041-2070,SSP245,12393866,8501128.01140083,1,Top-1,22780,14320.5494490207,0.00183800599425555,0.00168454697186249
14,mf_var,Plain MF RF,2041-2070SSP245,2041-2070,SSP245,12393866,8501128.01140083,3,Top-3,110301,68997.275382314,0.0088996443886032,0.00811624943063815
14,mf_var,Plain MF RF,2041-2070SSP245,2041-2070,SSP245,12393866,8501128.01140083,5,Top-5,138186,86611.8835563636,0.0111495476875416,0.0101882813010472
15,mf_var,Plain MF RF,2041-2070SSP245,2041-2070,SSP245,12393866,8501128.01140083,1,Top-1,371057,239437.453541653,0.0299387616422511,0.0281653744327276
15,mf_var,Plain MF RF,2041-2070SSP245,2041-2070,SSP245,12393866,8501128.01140083,3,Top-3,1124707,717427.44927022,0.0907470679447398,0.0843920298939248
15,mf_var,Plain MF RF,2041-2070SSP245,2041-2070,SSP245,12393866,8501128.01140083,5,Top-5,1202512,765856.242116873,0.0970247701564629,0.0900887789349585
16,mf_var,Plain MF RF,2041-2070SSP245,2041-2070,SSP245,12393866,8501128.01140083,1,Top-1,655167,465950.284073375,0.0528621981228456,0.0548104067423159
16,mf_var,Plain MF RF,2041-2070SSP245,2041-2070,SSP245,12393866,8501128.01140083,3,Top-3,1489755,1064636.84002774,0.120200992975073,0.125234773385362
16,mf_var,Plain MF RF,2041-2070SSP245,2041-2070,SSP245,12393866,8501128.01140083,5,Top-5,1711166,1223797.72399984,0.138065555977449,0.143957098676624
17,mf_var,Plain MF RF,2041-2070SSP245,2041-2070,SSP245,12393866,8501128.01140083,1,Top-1,874,540.116752464403,7.05187550034832e-05,6.35347158330112e-05
17,mf_var,Plain MF RF,2041-2070SSP245,2041-2070,SSP245,12393866,8501128.01140083,3,Top-3,2213,1346.61534969802,0.000178556069591199,0.000158404313861888
17,mf_var,Plain MF RF,2041-2070SSP245,2041-2070,SSP245,12393866,8501128.01140083,5,Top-5,2698,1659.23288042662,0.000217688330662926,0.000195177966759403
18,mf_var,Plain MF RF,2041-2070SSP245,2041-2070,SSP245,12393866,8501128.01140083,1,Top-1,239468,168641.270446478,0.0193214933903594,0.0198375168825024
18,mf_var,Plain MF RF,2041-2070SSP245,2041-2070,SSP245,12393866,8501128.01140083,3,Top-3,1045270,741517.686385093,0.0843376876916371,0.0872257993751708
18,mf_var,Plain MF RF,2041-2070SSP245,2041-2070,SSP245,12393866,8501128.01140083,5,Top-5,1377275,977997.457383601,0.111125535809408,0.115043257326794
19,mf_var,Plain MF RF,2041-2070SSP245,2041-2070,SSP245,12393866,8501128.01140083,1,Top-1,521285,342034.448142589,0.0420599189954127,0.0402340074968743
19,mf_var,Plain MF RF,2041-2070SSP245,2041-2070,SSP245,12393866,8501128.01140083,3,Top-3,855698,562870.046859569,0.0690420567722775,0.0662112188058697
19,mf_var,Plain MF RF,2041-2070SSP245,2041-2070,SSP245,12393866,8501128.01140083,5,Top-5,881362,579302.615450458,0.0711127585210297,0.0681442056481866
20,mf_var,Plain MF RF,2041-2070SSP245,2041-2070,SSP245,12393866,8501128.01140083,1,Top-1,150677,108023.695489443,0.0121573849515559,0.0127069837490475
20,mf_var,Plain MF RF,2041-2070SSP245,2041-2070,SSP245,12393866,8501128.01140083,3,Top-3,552368,393755.419367131,0.0445678531622014,0.0463180202484972
20,mf_var,Plain MF RF,2041-2070SSP245,2041-2070,SSP245,12393866,8501128.01140083,5,Top-5,700506,499852.610609618,0.0565203787099199,0.0587983865128566
21,mf_var,Plain MF RF,2041-2070SSP245,2041-2070,SSP245,12393866,8501128.01140083,1,Top-1,1237877,928888.390099548,0.099878197811724,0.10926648661846
21,mf_var,Plain MF RF,2041-2070SSP245,2041-2070,SSP245,12393866,8501128.01140083,3,Top-3,1686504,1274414.49390713,0.13607570067322,0.149911222628105
21,mf_var,Plain MF RF,2041-2070SSP245,2041-2070,SSP245,12393866,8501128.01140083,5,Top-5,2011356,1525393.64966965,0.162286408453988,0.179434264208696
22,mf_var,Plain MF RF,2041-2070SSP245,2041-2070,SSP245,12393866,8501128.01140083,1,Top-1,7754,5329.66718372754,0.000625632066701383,0.000626936469675547
22,mf_var,Plain MF RF,2041-2070SSP245,2041-2070,SSP245,12393866,8501128.01140083,3,Top-3,104408,70569.8192246062,0.00842416724531313,0.00830123004029175
22,mf_var,Plain MF RF,2041-2070SSP245,2041-2070,SSP245,12393866,8501128.01140083,5,Top-5,179918,122543.751953845,0.0145166972113463,0.0144149990200714
23,mf_var,Plain MF RF,2041-2070SSP245,2041-2070,SSP245,12393866,8501128.01140083,1,Top-1,572258,372740.98992493,0.0461726792915141,0.0438460624784203
23,mf_var,Plain MF RF,2041-2070SSP245,2041-2070,SSP245,12393866,8501128.01140083,3,Top-3,1127251,732610.15610375,0.090952330773949,0.0861779936875729
23,mf_var,Plain MF RF,2041-2070SSP245,2041-2070,SSP245,12393866,8501128.01140083,5,Top-5,1192804,774340.508153089,0.0962414794544333,0.0910867954363967
24,mf_var,Plain MF RF,2041-2070SSP245,2041-2070,SSP245,12393866,8501128.01140083,1,Top-1,715687,461480.924109746,0.0577452588240021,0.0542846694569068
24,mf_var,Plain MF RF,2041-2070SSP245,2041-2070,SSP245,12393866,8501128.01140083,3,Top-3,1302093,838134.535835554,0.105059470547769,0.0985909793043388
24,mf_var,Plain MF RF,2041-2070SSP245,2041-2070,SSP245,12393866,8501128.01140083,5,Top-5,1342418,864283.759920106,0.108313096171929,0.101666950404819
25,mf_var,Plain MF RF,2041-2070SSP245,2041-2070,SSP245,12393866,8501128.01140083,1,Top-1,308975,208275.680837424,0.0249296708549213,0.0244997699785377
25,mf_var,Plain MF RF,2041-2070SSP245,2041-2070,SSP245,12393866,8501128.01140083,3,Top-3,833239,563444.017135375,0.0672299506868963,0.0662787357606829
25,mf_var,Plain MF RF,2041-2070SSP245,2041-2070,SSP245,12393866,8501128.01140083,5,Top-5,957512,646929.867477736,0.0772569269346627,0.0760992972473936
26,mf_var,Plain MF RF,2041-2070SSP245,2041-2070,SSP245,12393866,8501128.01140083,1,Top-1,18376,13817.9201640729,0.00148266892670939,0.00162542196112584
26,mf_var,Plain MF RF,2041-2070SSP245,2041-2070,SSP245,12393866,8501128.01140083,3,Top-3,95790,72836.4386871411,0.00772882327435201,0.00856785577037076
26,mf_var,Plain MF RF,2041-2070SSP245,2041-2070,SSP245,12393866,8501128.01140083,5,Top-5,203070,154612.500798746,0.0163847180532693,0.0181872923912446
27,mf_var,Plain MF RF,2041-2070SSP245,2041-2070,SSP245,12393866,8501128.01140083,1,Top-1,1026573,670476.114148739,0.0828291188560535,0.0788690763448764
27,mf_var,Plain MF RF,2041-2070SSP245,2041-2070,SSP245,12393866,8501128.01140083,3,Top-3,1520948,994163.895550802,0.122717802500043,0.116944938861941
27,mf_var,Plain MF RF,2041-2070SSP245,2041-2070,SSP245,12393866,8501128.01140083,5,Top-5,1624863,1062743.34430299,0.13110219200369,0.125012038740946
28,mf_var,Plain MF RF,2041-2070SSP245,2041-2070,SSP245,12393866,8501128.01140083,1,Top-1,70900,51602.9379170373,0.00572057177316586,0.00607012832271586
28,mf_var,Plain MF RF,2041-2070SSP245,2041-2070,SSP245,12393866,8501128.01140083,3,Top-3,261701,192009.289489606,0.021115364648932,0.0225863308059946
28,mf_var,Plain MF RF,2041-2070SSP245,2041-2070,SSP245,12393866,8501128.01140083,5,Top-5,435562,321155.453904499,0.0351433523647908,0.037777981166005
29,mf_var,Plain MF RF,2041-2070SSP245,2041-2070,SSP245,12393866,8501128.01140083,1,Top-1,128206,78002.0377770848,0.0103443106452821,0.00917549267255787
29,mf_var,Plain MF RF,2041-2070SSP245,2041-2070,SSP245,12393866,8501128.01140083,3,Top-3,240023,147924.791860978,0.0193662736066373,0.0174006075032156
29,mf_var,Plain MF RF,2041-2070SSP245,2041-2070,SSP245,12393866,8501128.01140083,5,Top-5,257105,159014.622761869,0.0207445360471059,0.0187051203732746
30,mf_var,Plain MF RF,2041-2070SSP245,2041-2070,SSP245,12393866,8501128.01140083,1,Top-1,211139,161423.023683792,0.0170357659183987,0.0189884240617608
30,mf_var,Plain MF RF,2041-2070SSP245,2041-2070,SSP245,12393866,8501128.01140083,3,Top-3,968155,733837.336951684,0.0781156581812326,0.0863223487480177
30,mf_var,Plain MF RF,2041-2070SSP245,2041-2070,SSP245,12393866,8501128.01140083,5,Top-5,1361609,1033362.10289441,0.109861523434254,0.121555880761773
31,mf_var,Plain MF RF,2041-2070SSP245,2041-2070,SSP245,12393866,8501128.01140083,1,Top-1,765853,542470.227135797,0.0617929062650831,0.063811558467099
31,mf_var,Plain MF RF,2041-2070SSP245,2041-2070,SSP245,12393866,8501128.01140083,3,Top-3,1298651,919906.462438808,0.104781752521772,0.108209929459376
31,mf_var,Plain MF RF,2041-2070SSP245,2041-2070,SSP245,12393866,8501128.01140083,5,Top-5,1391019,984334.495422208,0.112234471471613,0.115788692289085
32,mf_var,Plain MF RF,2041-2070SSP245,2041-2070,SSP245,12393866,8501128.01140083,1,Top-1,62893,40744.1474630907,0.00507452638264767,0.00479279307504238
32,mf_var,Plain MF RF,2041-2070SSP245,2041-2070,SSP245,12393866,8501128.01140083,3,Top-3,378552,246247.635046392,0.0305434962746894,0.0289664659461839
32,mf_var,Plain MF RF,2041-2070SSP245,2041-2070,SSP245,12393866,8501128.01140083,5,Top-5,434596,283015.661349754,0.0350654105829448,0.0332915421306682
33,mf_var,Plain MF RF,2041-2070SSP245,2041-2070,SSP245,12393866,8501128.01140083,1,Top-1,506201,343699.085570978,0.0408428653335448,0.0404298212084377
33,mf_var,Plain MF RF,2041-2070SSP245,2041-2070,SSP245,12393866,8501128.01140083,3,Top-3,841098,566131.97642642,0.067864054686407,0.0665949243050079
33,mf_var,Plain MF RF,2041-2070SSP245,2041-2070,SSP245,12393866,8501128.01140083,5,Top-5,943304,633908.725701219,0.076110553397947,0.0745676014819547
34,mf_var,Plain MF RF,2041-2070SSP245,2041-2070,SSP245,12393866,8501128.01140083,1,Top-1,15905,12010.0316881222,0.00128329610792952,0.00141275742136992
34,mf_var,Plain MF RF,2041-2070SSP245,2041-2070,SSP245,12393866,8501128.01140083,3,Top-3,69941,52208.7398233926,0.00564319478684052,0.00614138967833159
34,mf_var,Plain MF RF,2041-2070SSP245,2041-2070,SSP245,12393866,8501128.01140083,5,Top-5,147922,110234.57357043,0.0119350975716536,0.0129670525396859
35,mf_var,Plain MF RF,2041-2070SSP245,2041-2070,SSP245,12393866,8501128.01140083,1,Top-1,676,457.500039054243,5.45431102772936e-05,5.38163921823894e-05
35,mf_var,Plain MF RF,2041-2070SSP245,2041-2070,SSP245,12393866,8501128.01140083,3,Top-3,42413,27164.1373198318,0.00342209605945393,0.00319535681422537
35,mf_var,Plain MF RF,2041-2070SSP245,2041-2070,SSP245,12393866,8501128.01140083,5,Top-5,55933,35835.0884449949,0.0045129582649998,0.00421533335304875
36,mf_var,Plain MF RF,2041-2070SSP245,2041-2070,SSP245,12393866,8501128.01140083,1,Top-1,65757,47991.298360782,0.0053056084356568,0.00564528593104598
36,mf_var,Plain MF RF,2041-2070SSP245,2041-2070,SSP245,12393866,8501128.01140083,3,Top-3,165282,120918.978986059,0.0133357904627983,0.0142238746227435
36,mf_var,Plain MF RF,2041-2070SSP245,2041-2070,SSP245,12393866,8501128.01140083,5,Top-5,244823,179788.893971968,0.0197535619636359,0.0211488279826929
37,mf_var,Plain MF RF,2041-2070SSP245,2041-2070,SSP245,12393866,8501128.01140083,1,Top-1,60724,41265.418643276,0.00489952045632896,0.00485411095891453
37,mf_var,Plain MF RF,2041-2070SSP245,2041-2070,SSP245,12393866,8501128.01140083,3,Top-3,206510,137809.077757099,0.0166622747091182,0.0162106814027837
37,mf_var,Plain MF RF,2041-2070SSP245,2041-2070,SSP245,12393866,8501128.01140083,5,Top-5,387068,258691.80685051,0.0312306103680643,0.0304302918981551
38,mf_var,Plain MF RF,2041-2070SSP245,2041-2070,SSP245,12393866,8501128.01140083,1,Top-1,1366,869.994519302623,0.000110215811595833,0.000102338715301767
38,mf_var,Plain MF RF,2041-2070SSP245,2041-2070,SSP245,12393866,8501128.01140083,3,Top-3,11831,7419.65777093435,0.000954585114927013,0.000872785089341541
38,mf_var,Plain MF RF,2041-2070SSP245,2041-2070,SSP245,12393866,8501128.01140083,5,Top-5,14304,8967.38050349049,0.00115411930385563,0.00105484595590895
39,mf_var,Plain MF RF,2041-2070SSP245,2041-2070,SSP245,12393866,8501128.01140083,1,Top-1,70481,52402.8338958159,0.00568676472700286,0.00616422124517343
39,mf_var,Plain MF RF,2041-2070SSP245,2041-2070,SSP245,12393866,8501128.01140083,3,Top-3,234324,174185.235731063,0.018906449367776,0.0204896615481456
39,mf_var,Plain MF RF,2041-2070SSP245,2041-2070,SSP245,12393866,8501128.01140083,5,Top-5,338926,251132.258181616,0.0273462695175178,0.0295410512398853
40,mf_var,Plain MF RF,2041-2070SSP245,2041-2070,SSP245,12393866,8501128.01140083,1,Top-1,315760,243434.193287838,0.0254771190845536,0.028635516717472
40,mf_var,Plain MF RF,2041-2070SSP245,2041-2070,SSP245,12393866,8501128.01140083,3,Top-3,1633114,1244493.84578462,0.131767924552355,0.14639161345596
40,mf_var,Plain MF RF,2041-2070SSP245,2041-2070,SSP245,12393866,8501128.01140083,5,Top-5,2059220,1572321.57061787,0.166148318853859,0.184954463514635
41,mf_var,Plain MF RF,2041-2070SSP245,2041-2070,SSP245,12393866,8501128.01140083,1,Top-1,97809,65592.8875316037,0.00789172643951452,0.00771578635725016
41,mf_var,Plain MF RF,2041-2070SSP245,2041-2070,SSP245,12393866,8501128.01140083,3,Top-3,437130,295792.556560695,0.0352698665614103,0.0347945068188609
41,mf_var,Plain MF RF,2041-2070SSP245,2041-2070,SSP245,12393866,8501128.01140083,5,Top-5,524707,355901.265784463,0.0423360233199229,0.0418651813391312
42,mf_var,Plain MF RF,2041-2070SSP245,2041-2070,SSP245,12393866,8501128.01140083,1,Top-1,75282,51666.8852876535,0.00607413376907577,0.00607765054453518
42,mf_var,Plain MF RF,2041-2070SSP245,2041-2070,SSP245,12393866,8501128.01140083,3,Top-3,284458,196655.281894359,0.0229515148864769,0.0231328456212665
42,mf_var,Plain MF RF,2041-2070SSP245,2041-2070,SSP245,12393866,8501128.01140083,5,Top-5,313471,216654.501880299,0.0252924309493099,0.0254853828326952
43,mf_var,Plain MF RF,2041-2070SSP245,2041-2070,SSP245,12393866,8501128.01140083,1,Top-1,1325,917.709715288,0.00010690772354647,0.00010795152291052
43,mf_var,Plain MF RF,2041-2070SSP245,2041-2070,SSP245,12393866,8501128.01140083,3,Top-3,8053,5611.12718769839,0.000649756903939417,0.000660045017575707
43,mf_var,Plain MF RF,2041-2070SSP245,2041-2070,SSP245,12393866,8501128.01140083,5,Top-5,20078,14169.849379229,0.00161999492329512,0.00166681990439691
44,mf_var,Plain MF RF,2041-2070SSP245,2041-2070,SSP245,12393866,8501128.01140083,1,Top-1,306925,234330.152966844,0.0247642664524532,0.0275645952693083
44,mf_var,Plain MF RF,2041-2070SSP245,2041-2070,SSP245,12393866,8501128.01140083,3,Top-3,1366027,1043957.4302483,0.110217990092841,0.122802224463419
44,mf_var,Plain MF RF,2041-2070SSP245,2041-2070,SSP245,12393866,8501128.01140083,5,Top-5,1901330,1453757.40320594,0.153408952460838,0.171007588787784
45,mf_var,Plain MF RF,2041-2070SSP245,2041-2070,SSP245,12393866,8501128.01140083,1,Top-1,125430,92701.2603325578,0.010120328878818,0.0109045835103573
45,mf_var,Plain MF RF,2041-2070SSP245,2041-2070,SSP245,12393866,8501128.01140083,3,Top-3,377746,278901.500923496,0.0304784641047434,0.0328075874812686
45,mf_var,Plain MF RF,2041-2070SSP245,2041-2070,SSP245,12393866,8501128.01140083,5,Top-5,526457,388018.395815738,0.0424772222000787,0.0456431658593269
46,mf_var,Plain MF RF,2041-2070SSP245,2041-2070,SSP245,12393866,8501128.01140083,1,Top-1,262107,192696.886541336,0.0211481227891281,0.0226672138430231
46,mf_var,Plain MF RF,2041-2070SSP245,2041-2070,SSP245,12393866,8501128.01140083,3,Top-3,787696,576653.520862483,0.0635553103446495,0.0678325888151707
46,mf_var,Plain MF RF,2041-2070SSP245,2041-2070,SSP245,12393866,8501128.01140083,5,Top-5,950613,695380.280706658,0.0767002806065517,0.081798589525306
47,mf_var,Plain MF RF,2041-2070SSP245,2041-2070,SSP245,12393866,8501128.01140083,1,Top-1,234883,174898.021112777,0.0189515523243514,0.0205735075249099
47,mf_var,Plain MF RF,2041-2070SSP245,2041-2070,SSP245,12393866,8501128.01140083,3,Top-3,694344,522112.631237139,0.056023197281623,0.0614168649780283
47,mf_var,Plain MF RF,2041-2070SSP245,2041-2070,SSP245,12393866,8501128.01140083,5,Top-5,870663,656092.008113996,0.0702495089102948,0.0771770531197876
48,mf_var,Plain MF RF,2041-2070SSP245,2041-2070,SSP245,12393866,8501128.01140083,1,Top-1,632,471.65633998838,5.09929670048071e-05,5.54816183635682e-05
48,mf_var,Plain MF RF,2041-2070SSP245,2041-2070,SSP245,12393866,8501128.01140083,3,Top-3,55489,41617.7889221135,0.00447713409197744,0.00489556078514522
48,mf_var,Plain MF RF,2041-2070SSP245,2041-2070,SSP245,12393866,8501128.01140083,5,Top-5,72392,54405.6158845118,0.0058409539041329,0.00639981139109406
49,mf_var,Plain MF RF,2041-2070SSP245,2041-2070,SSP245,12393866,8501128.01140083,1,Top-1,177483,135727.053176907,0.0143202290552439,0.0159657698360599
49,mf_var,Plain MF RF,2041-2070SSP245,2041-2070,SSP245,12393866,8501128.01140083,3,Top-3,505164,386242.723434194,0.0407591949114183,0.0454342909454139
49,mf_var,Plain MF RF,2041-2070SSP245,2041-2070,SSP245,12393866,8501128.01140083,5,Top-5,833208,638283.415041991,0.0672274494495906,0.0750822025248875
50,mf_var,Plain MF RF,2041-2070SSP245,2041-2070,SSP245,12393866,8501128.01140083,1,Top-1,20496,15913.7564972078,0.00165372128438374,0.00187195822435162
50,mf_var,Plain MF RF,2041-2070SSP245,2041-2070,SSP245,12393866,8501128.01140083,3,Top-3,70659,54878.9299044685,0.00570112667024155,0.00645548800475308
50,mf_var,Plain MF RF,2041-2070SSP245,2041-2070,SSP245,12393866,8501128.01140083,5,Top-5,105580,81947.9446520293,0.00851873015248027,0.00963965541303804
52,mf_var,Plain MF RF,2041-2070SSP245,2041-2070,SSP245,12393866,8501128.01140083,1,Top-1,49254,38008.7222108432,0.00397406265325121,0.00447102104095714
52,mf_var,Plain MF RF,2041-2070SSP245,2041-2070,SSP245,12393866,8501128.01140083,3,Top-3,93835,72887.0576894531,0.00757108395394948,0.00857381015692324
52,mf_var,Plain MF RF,2041-2070SSP245,2041-2070,SSP245,12393866,8501128.01140083,5,Top-5,129007,100642.812817691,0.0104089393898562,0.01183875983078
53,mf_var,Plain MF RF,2041-2070SSP245,2041-2070,SSP245,12393866,8501128.01140083,1,Top-1,237420,187703.813036591,0.01915625035804,0.0220798713752883
53,mf_var,Plain MF RF,2041-2070SSP245,2041-2070,SSP245,12393866,8501128.01140083,3,Top-3,340259,268515.155732442,0.0274538227216592,0.0315858266541025
53,mf_var,Plain MF RF,2041-2070SSP245,2041-2070,SSP245,12393866,8501128.01140083,5,Top-5,363910,287047.747129232,0.0293621054156952,0.0337658422204998
54,mf_var,Plain MF RF,2041-2070SSP245,2041-2070,SSP245,12393866,8501128.01140083,1,Top-1,225,177.117520918801,1.81541417343063e-05,2.0834590501551e-05
54,mf_var,Plain MF RF,2041-2070SSP245,2041-2070,SSP245,12393866,8501128.01140083,3,Top-3,18027,14254.6175027756,0.00145450983575262,0.00167679130153772
54,mf_var,Plain MF RF,2041-2070SSP245,2041-2070,SSP245,12393866,8501128.01140083,5,Top-5,35392,27989.3467323507,0.0028556061522692,0.00329242739255476
55,mf_var,Plain MF RF,2041-2070SSP245,2041-2070,SSP245,12393866,8501128.01140083,1,Top-1,8745,6952.61560335734,0.000705590975406705,0.000817846242761338
55,mf_var,Plain MF RF,2041-2070SSP245,2041-2070,SSP245,12393866,8501128.01140083,3,Top-3,54545,43354.7311390409,0.00440096738176772,0.00509987981370214
55,mf_var,Plain MF RF,2041-2070SSP245,2041-2070,SSP245,12393866,8501128.01140083,5,Top-5,83546,66201.6295027957,0.00674091522370824,0.00778739355695067
