source_zone,method,method_label,scenario,period,ssp,common_valid_pixels,common_valid_area_km2,rank_cutoff,rank_label,pixel_count,area_km2,pixel_share,area_share
10,rf_var,Plain RF,2041-2070SSP245,2041-2070,SSP245,12393866,8501128.01140083,3,Top-3,398220,295086.54068641,0.0321304103174909,0.0347114571490596
10,rf_var,Plain RF,2041-2070SSP245,2041-2070,SSP245,12393866,8501128.01140083,5,Top-5,479956,354946.680798945,0.038725285556581,0.0417528921247777
11,rf_var,Plain RF,2041-2070SSP245,2041-2070,SSP245,12393866,8501128.01140083,1,Top-1,83323,48527.3739594536,0.00672292245212269,0.00570834528010561
11,rf_var,Plain RF,2041-2070SSP245,2041-2070,SSP245,12393866,8501128.01140083,3,Top-3,237874,142485.105316689,0.0191928813818061,0.0167607292968183
11,rf_var,Plain RF,2041-2070SSP245,2041-2070,SSP245,12393866,8501128.01140083,5,Top-5,326848,199167.462370113,0.0263717551892202,0.0234283570489716
12,rf_var,Plain RF,2041-2070SSP245,2041-2070,SSP245,12393866,8501128.01140083,1,Top-1,477125,289552.167969255,0.0384968661110262,0.0340604408710159
12,rf_var,Plain RF,2041-2070SSP245,2041-2070,SSP245,12393866,8501128.01140083,3,Top-3,863752,523886.941853303,0.0696918943612913,0.0616255797055073
12,rf_var,Plain RF,2041-2070SSP245,2041-2070,SSP245,12393866,8501128.01140083,5,Top-5,942039,572151.21801267,0.076008486778863,0.0673029764103493
13,rf_var,Plain RF,2041-2070SSP245,2041-2070,SSP245,12393866,8501128.01140083,1,Top-1,360286,224441.07167762,0.0290697027061613,0.0264013283150922
13,rf_var,Plain RF,2041-2070SSP245,2041-2070,SSP245,12393866,8501128.01140083,3,Top-3,812387,513146.326760039,0.0655475055160351,0.060362145596662
13,rf_var,Plain RF,2041-2070SSP245,2041-2070,SSP245,12393866,8501128.01140083,5,Top-5,916465,579844.988612415,0.0739450466868046,0.0682080057887362
14,rf_var,Plain RF,2041-2070SSP245,2041-2070,SSP245,12393866,8501128.01140083,1,Top-1,26809,17062.3563961657,0.00216308615891119,0.00200706969396102
14,rf_var,Plain RF,2041-2070SSP245,2041-2070,SSP245,12393866,8501128.01140083,3,Top-3,118652,74491.7374160313,0.00957344544470628,0.00876257095718718
14,rf_var,Plain RF,2041-2070SSP245,2041-2070,SSP245,12393866,8501128.01140083,5,Top-5,146785,92254.6720591121,0.0118433586420896,0.0108520506849667
15,rf_var,Plain RF,2041-2070SSP245,2041-2070,SSP245,12393866,8501128.01140083,1,Top-1,272333,173725.278402765,0.0219732083596837,0.0204355561014706
15,rf_var,Plain RF,2041-2070SSP245,2041-2070,SSP245,12393866,8501128.01140083,3,Top-3,1053611,673074.46464522,0.0850106818969965,0.079174724076918
15,rf_var,Plain RF,2041-2070SSP245,2041-2070,SSP245,12393866,8501128.01140083,5,Top-5,1132482,722291.304509366,0.091374394398003,0.0849641722299327
16,rf_var,Plain RF,2041-2070SSP245,2041-2070,SSP245,12393866,8501128.01140083,1,Top-1,649946,462415.252272689,0.0524409413495353,0.0543945758318833
16,rf_var,Plain RF,2041-2070SSP245,2041-2070,SSP245,12393866,8501128.01140083,3,Top-3,1492850,1066778.72456719,0.120450713280263,0.125486726365788
16,rf_var,Plain RF,2041-2070SSP245,2041-2070,SSP245,12393866,8501128.01140083,5,Top-5,1717258,1227931.92367129,0.138557089450539,0.144443410571458
17,rf_var,Plain RF,2041-2070SSP245,2041-2070,SSP245,12393866,8501128.01140083,1,Top-1,909,561.270542950914,7.33427326065975e-05,6.60230668445642e-05
17,rf_var,Plain RF,2041-2070SSP245,2041-2070,SSP245,12393866,8501128.01140083,3,Top-3,2352,1424.83589297308,0.000189771294929282,0.000167605509652629
17,rf_var,Plain RF,2041-2070SSP245,2041-2070,SSP245,12393866,8501128.01140083,5,Top-5,2895,1774.01643921229,0.000233583290314741,0.000208680123018165
18,rf_var,Plain RF,2041-2070SSP245,2041-2070,SSP245,12393866,8501128.01140083,1,Top-1,243632,171528.327390671,0.0196574660400556,0.0201771255721164
18,rf_var,Plain RF,2041-2070SSP245,2041-2070,SSP245,12393866,8501128.01140083,3,Top-3,1030558,731170.117994375,0.0831506488774366,0.0860085999191878
18,rf_var,Plain RF,2041-2070SSP245,2041-2070,SSP245,12393866,8501128.01140083,5,Top-5,1356141,963005.356239943,0.109420337447573,0.113279714756496
19,rf_var,Plain RF,2041-2070SSP245,2041-2070,SSP245,12393866,8501128.01140083,1,Top-1,590259,389154.237002671,0.0476250913153329,0.0457767765031627
19,rf_var,Plain RF,2041-2070SSP245,2041-2070,SSP245,12393866,8501128.01140083,3,Top-3,971626,639100.280523423,0.0783957160743871,0.0751782915945187
19,rf_var,Plain RF,2041-2070SSP245,2041-2070,SSP245,12393866,8501128.01140083,5,Top-5,993308,653145.580042285,0.0801451298569793,0.0768304605184575
20,rf_var,Plain RF,2041-2070SSP245,2041-2070,SSP245,12393866,8501128.01140083,1,Top-1,154930,111115.376521069,0.0125005385728715,0.0130706626664194
20,rf_var,Plain RF,2041-2070SSP245,2041-2070,SSP245,12393866,8501128.01140083,3,Top-3,565214,403049.818243382,0.0456043336276187,0.0474113338492084
20,rf_var,Plain RF,2041-2070SSP245,2041-2070,SSP245,12393866,8501128.01140083,5,Top-5,714638,510168.636965998,0.0576606201809831,0.0600118756336586
21,rf_var,Plain RF,2041-2070SSP245,2041-2070,SSP245,12393866,8501128.01140083,1,Top-1,1253138,940049.851563539,0.101109532731756,0.110579425495398
21,rf_var,Plain RF,2041-2070SSP245,2041-2070,SSP245,12393866,8501128.01140083,3,Top-3,1706967,1289866.40460994,0.137726759350149,0.15172885326278
21,rf_var,Plain RF,2041-2070SSP245,2041-2070,SSP245,12393866,8501128.01140083,5,Top-5,2024923,1535302.60476131,0.16338106285803,0.180599868947076
22,rf_var,Plain RF,2041-2070SSP245,2041-2070,SSP245,12393866,8501128.01140083,1,Top-1,8301,5689.08613520173,0.000669766802384341,0.000669215441476957
22,rf_var,Plain RF,2041-2070SSP245,2041-2070,SSP245,12393866,8501128.01140083,3,Top-3,105188,71266.2907455676,0.00848710160332539,0.00838315699398864
22,rf_var,Plain RF,2041-2070SSP245,2041-2070,SSP245,12393866,8501128.01140083,5,Top-5,181248,123684.089155631,0.0146240083602647,0.0145491385366459
23,rf_var,Plain RF,2041-2070SSP245,2041-2070,SSP245,12393866,8501128.01140083,1,Top-1,533641,346701.469220084,0.0430568637743865,0.0407829959453762
23,rf_var,Plain RF,2041-2070SSP245,2041-2070,SSP245,12393866,8501128.01140083,3,Top-3,1125289,731168.549798286,0.0907940266580258,0.0860084154500107
23,rf_var,Plain RF,2041-2070SSP245,2041-2070,SSP245,12393866,8501128.01140083,5,Top-5,1190795,772846.793595519,0.0960793831400146,0.0909110876296719
24,rf_var,Plain RF,2041-2070SSP245,2041-2070,SSP245,12393866,8501128.01140083,1,Top-1,772229,499196.317865466,0.0623073542992961,0.058721185846866
24,rf_var,Plain RF,2041-2070SSP245,2041-2070,SSP245,12393866,8501128.01140083,3,Top-3,1319735,850018.9620678,0.106482916629888,0.099988961574022
24,rf_var,Plain RF,2041-2070SSP245,2041-2070,SSP245,12393866,8501128.01140083,5,Top-5,1359379,875781.51651782,0.109681595718398,0.103019448165386
25,rf_var,Plain RF,2041-2070SSP245,2041-2070,SSP245,12393866,8501128.01140083,1,Top-1,306424,206260.245985274,0.0247238432301915,0.024262691457964
25,rf_var,Plain RF,2041-2070SSP245,2041-2070,SSP245,12393866,8501128.01140083,3,Top-3,838567,567053.395743341,0.0676598407631646,0.066703312193731
25,rf_var,Plain RF,2041-2070SSP245,2041-2070,SSP245,12393866,8501128.01140083,5,Top-5,960330,648682.69828919,0.0774842974742506,0.0763054852743359
26,rf_var,Plain RF,2041-2070SSP245,2041-2070,SSP245,12393866,8501128.01140083,1,Top-1,17691,13314.5371423852,0.00142739965076272,0.00156620828724484
26,rf_var,Plain RF,2041-2070SSP245,2041-2070,SSP245,12393866,8501128.01140083,3,Top-3,102229,77772.6180294878,0.00824835446825067,0.00914850569538386
26,rf_var,Plain RF,2041-2070SSP245,2041-2070,SSP245,12393866,8501128.01140083,5,Top-5,220398,167834.987483477,0.017782829022034,0.0197426726498406
27,rf_var,Plain RF,2041-2070SSP245,2041-2070,SSP245,12393866,8501128.01140083,1,Top-1,1039668,678891.625593275,0.0838856899049901,0.0798590051441192
27,rf_var,Plain RF,2041-2070SSP245,2041-2070,SSP245,12393866,8501128.01140083,3,Top-3,1526997,997000.99969489,0.123205866514936,0.117278671531333
27,rf_var,Plain RF,2041-2070SSP245,2041-2070,SSP245,12393866,8501128.01140083,5,Top-5,1635338,1068313.31027773,0.131947368157765,0.125667241905429
28,rf_var,Plain RF,2041-2070SSP245,2041-2070,SSP245,12393866,8501128.01140083,1,Top-1,67414,49002.2224662336,0.00543930360389567,0.00576420239767204
28,rf_var,Plain RF,2041-2070SSP245,2041-2070,SSP245,12393866,8501128.01140083,3,Top-3,254015,186328.744343816,0.0204952191672881,0.0219181200534718
28,rf_var,Plain RF,2041-2070SSP245,2041-2070,SSP245,12393866,8501128.01140083,5,Top-5,424688,313066.626362312,0.0342659828660403,0.0368264806673254
29,rf_var,Plain RF,2041-2070SSP245,2041-2070,SSP245,12393866,8501128.01140083,1,Top-1,130560,79405.4477515623,0.0105342433103601,0.00934057782038713
29,rf_var,Plain RF,2041-2070SSP245,2041-2070,SSP245,12393866,8501128.01140083,3,Top-3,239900,148103.538083144,0.0193563493424893,0.0174216336802038
29,rf_var,Plain RF,2041-2070SSP245,2041-2070,SSP245,12393866,8501128.01140083,5,Top-5,256820,159061.350114336,0.0207215408009091,0.0187106169794196
30,rf_var,Plain RF,2041-2070SSP245,2041-2070,SSP245,12393866,8501128.01140083,1,Top-1,215651,164845.396169835,0.0173998169739773,0.0193910026938498
30,rf_var,Plain RF,2041-2070SSP245,2041-2070,SSP245,12393866,8501128.01140083,3,Top-3,963281,729774.312412677,0.0777223991287303,0.0858444092870945
30,rf_var,Plain RF,2041-2070SSP245,2041-2070,SSP245,12393866,8501128.01140083,5,Top-5,1350546,1024799.35937329,0.108968904456446,0.120548632840128
31,rf_var,Plain RF,2041-2070SSP245,2041-2070,SSP245,12393866,8501128.01140083,1,Top-1,773164,547705.818189657,0.0623827948438365,0.0644274286253696
31,rf_var,Plain RF,2041-2070SSP245,2041-2070,SSP245,12393866,8501128.01140083,3,Top-3,1297213,918797.407389861,0.104665727384821,0.108079469707745
31,rf_var,Plain RF,2041-2070SSP245,2041-2070,SSP245,12393866,8501128.01140083,5,Top-5,1392303,985209.977469763,0.112338071107111,0.115891676510282
32,rf_var,Plain RF,2041-2070SSP245,2041-2070,SSP245,12393866,8501128.01140083,1,Top-1,70334,45470.0207597877,0.00567490402106978,0.00534870439532355
32,rf_var,Plain RF,2041-2070SSP245,2041-2070,SSP245,12393866,8501128.01140083,3,Top-3,403465,261806.200968385,0.0325536035325862,0.0307966425887574
32,rf_var,Plain RF,2041-2070SSP245,2041-2070,SSP245,12393866,8501128.01140083,5,Top-5,460708,299088.020188689,0.0371722592450168,0.0351821569781779
33,rf_var,Plain RF,2041-2070SSP245,2041-2070,SSP245,12393866,8501128.01140083,1,Top-1,508808,345045.514816102,0.0410532113224397,0.0405882036305491
33,rf_var,Plain RF,2041-2070SSP245,2041-2070,SSP245,12393866,8501128.01140083,3,Top-3,839411,565021.848910344,0.0677279389659369,0.0664643383975157
33,rf_var,Plain RF,2041-2070SSP245,2041-2070,SSP245,12393866,8501128.01140083,5,Top-5,940777,632230.786196299,0.0759066622150022,0.0743702230278636
34,rf_var,Plain RF,2041-2070SSP245,2041-2070,SSP245,12393866,8501128.01140083,1,Top-1,15851,11950.0615833797,0.00127893911391329,0.00140570305109551
34,rf_var,Plain RF,2041-2070SSP245,2041-2070,SSP245,12393866,8501128.01140083,3,Top-3,70781,52851.6560438007,0.00571097024931527,0.00621701684446129
34,rf_var,Plain RF,2041-2070SSP245,2041-2070,SSP245,12393866,8501128.01140083,5,Top-5,152237,113476.437024385,0.0122832536675804,0.0133483976329026
35,rf_var,Plain RF,2041-2070SSP245,2041-2070,SSP245,12393866,8501128.01140083,1,Top-1,786,530.909342977604,6.34184684585101e-05,6.24516349201663e-05
35,rf_var,Plain RF,2041-2070SSP245,2041-2070,SSP245,12393866,8501128.01140083,3,Top-3,42841,27452.1950734754,0.0034566292712863,0.00322924146497493
35,rf_var,Plain RF,2041-2070SSP245,2041-2070,SSP245,12393866,8501128.01140083,5,Top-5,57077,36590.5786288476,0.00460526199008445,0.00430420275753713
36,rf_var,Plain RF,2041-2070SSP245,2041-2070,SSP245,12393866,8501128.01140083,1,Top-1,66232,48337.0683932698,0.00534393384598478,0.00568595936073956
36,rf_var,Plain RF,2041-2070SSP245,2041-2070,SSP245,12393866,8501128.01140083,3,Top-3,164875,120611.16117154,0.0133029516375278,0.0141876655674152
36,rf_var,Plain RF,2041-2070SSP245,2041-2070,SSP245,12393866,8501128.01140083,5,Top-5,244391,179477.898694263,0.019718706011506,0.021112245157768
37,rf_var,Plain RF,2041-2070SSP245,2041-2070,SSP245,12393866,8501128.01140083,1,Top-1,67217,45524.375124387,0.00542340864424385,0.00535509817795173
37,rf_var,Plain RF,2041-2070SSP245,2041-2070,SSP245,12393866,8501128.01140083,3,Top-3,195087,130307.545903337,0.0157406091045361,0.0153282653465025
37,rf_var,Plain RF,2041-2070SSP245,2041-2070,SSP245,12393866,8501128.01140083,5,Top-5,378187,252787.391124699,0.0305140462225427,0.0297357469250771
38,rf_var,Plain RF,2041-2070SSP245,2041-2070,SSP245,12393866,8501128.01140083,1,Top-1,1748,1105.00727011341,0.000141037510006966,0.000129983605544051
38,rf_var,Plain RF,2041-2070SSP245,2041-2070,SSP245,12393866,8501128.01140083,3,Top-3,13910,8702.15716449358,0.001122329384552,0.00102364735042493
38,rf_var,Plain RF,2041-2070SSP245,2041-2070,SSP245,12393866,8501128.01140083,5,Top-5,16667,10429.5157787401,0.00134477813460304,0.00122683904591875
39,rf_var,Plain RF,2041-2070SSP245,2041-2070,SSP245,12393866,8501128.01140083,1,Top-1,70283,52260.9493682925,0.00567078908227667,0.00614753116271224
39,rf_var,Plain RF,2041-2070SSP245,2041-2070,SSP245,12393866,8501128.01140083,3,Top-3,234720,174476.571339223,0.0189384006572283,0.0205239317776691
39,rf_var,Plain RF,2041-2070SSP245,2041-2070,SSP245,12393866,8501128.01140083,5,Top-5,339859,251817.647277787,0.0274215486919094,0.0296216745519037
40,rf_var,Plain RF,2041-2070SSP245,2041-2070,SSP245,12393866,8501128.01140083,1,Top-1,310165,239106.821290668,0.0250256860934272,0.0281264816821959
40,rf_var,Plain RF,2041-2070SSP245,2041-2070,SSP245,12393866,8501128.01140083,3,Top-3,1658497,1263406.84186507,0.133815953795208,0.148616376576229
40,rf_var,Plain RF,2041-2070SSP245,2041-2070,SSP245,12393866,8501128.01140083,5,Top-5,2062238,1574021.9177699,0.166391826408322,0.185154477812707
41,rf_var,Plain RF,2041-2070SSP245,2041-2070,SSP245,12393866,8501128.01140083,1,Top-1,96969,64857.4520818606,0.00782395097703977,0.00762927602017997
41,rf_var,Plain RF,2041-2070SSP245,2041-2070,SSP245,12393866,8501128.01140083,3,Top-3,434721,294095.644664852,0.0350754962172417,0.0345948966149482
41,rf_var,Plain RF,2041-2070SSP245,2041-2070,SSP245,12393866,8501128.01140083,5,Top-5,517830,351230.915795429,0.0417811520634482,0.0413158013059437
42,rf_var,Plain RF,2041-2070SSP245,2041-2070,SSP245,12393866,8501128.01140083,1,Top-1,73461,50408.46209146,0.00592720624863945,0.00592962040141701
42,rf_var,Plain RF,2041-2070SSP245,2041-2070,SSP245,12393866,8501128.01140083,3,Top-3,274768,190047.86913488,0.0221696765157861,0.0223556060889811
42,rf_var,Plain RF,2041-2070SSP245,2041-2070,SSP245,12393866,8501128.01140083,5,Top-5,301953,208810.020156111,0.0243631002626622,0.0245626250864681
43,rf_var,Plain RF,2041-2070SSP245,2041-2070,SSP245,12393866,8501128.01140083,1,Top-1,1214,841.276223761188,9.79516802908794e-05,9.89605406050769e-05
43,rf_var,Plain RF,2041-2070SSP245,2041-2070,SSP245,12393866,8501128.01140083,3,Top-3,7677,5350.91655674854,0.000619419315974531,0.000629436064199063
43,rf_var,Plain RF,2041-2070SSP245,2041-2070,SSP245,12393866,8501128.01140083,5,Top-5,19099,13484.6427056471,0.00154100423548229,0.00158621805101192
44,rf_var,Plain RF,2041-2070SSP245,2041-2070,SSP245,12393866,8501128.01140083,1,Top-1,304644,232491.076071638,0.0245802237978045,0.0273482619906258
44,rf_var,Plain RF,2041-2070SSP245,2041-2070,SSP245,12393866,8501128.01140083,3,Top-3,1309276,1001529.49933981,0.105639031437003,0.117811365503103
44,rf_var,Plain RF,2041-2070SSP245,2041-2070,SSP245,12393866,8501128.01140083,5,Top-5,1839085,1407274.10399882,0.148386710006385,0.165539690981189
45,rf_var,Plain RF,2041-2070SSP245,2041-2070,SSP245,12393866,8501128.01140083,1,Top-1,124536,92016.5331168196,0.010048196422327,0.0108240380562928
45,rf_var,Plain RF,2041-2070SSP245,2041-2070,SSP245,12393866,8501128.01140083,3,Top-3,372990,275338.932224043,0.0300947258910174,0.0323885173655527
45,rf_var,Plain RF,2041-2070SSP245,2041-2070,SSP245,12393866,8501128.01140083,5,Top-5,520872,383914.431742664,0.042026596059696,0.0451604106217196
46,rf_var,Plain RF,2041-2070SSP245,2041-2070,SSP245,12393866,8501128.01140083,1,Top-1,257322,189217.57951402,0.0207620447082452,0.0222579379183869
46,rf_var,Plain RF,2041-2070SSP245,2041-2070,SSP245,12393866,8501128.01140083,3,Top-3,785748,575254.254528925,0.0633981358197676,0.067667991089824
46,rf_var,Plain RF,2041-2070SSP245,2041-2070,SSP245,12393866,8501128.01140083,5,Top-5,944929,691332.794569758,0.0762416666438059,0.0813224778691268
47,rf_var,Plain RF,2041-2070SSP245,2041-2070,SSP245,12393866,8501128.01140083,1,Top-1,219565,163928.84206769,0.0177156183550798,0.0192831871073869
47,rf_var,Plain RF,2041-2070SSP245,2041-2070,SSP245,12393866,8501128.01140083,3,Top-3,664835,500669.23695142,0.0536422614219002,0.0588944474521469
47,rf_var,Plain RF,2041-2070SSP245,2041-2070,SSP245,12393866,8501128.01140083,5,Top-5,845995,638304.55300201,0.0682591694956199,0.0750846890137382
48,rf_var,Plain RF,2041-2070SSP245,2041-2070,SSP245,12393866,8501128.01140083,1,Top-1,579,432.073539740422,4.67166580629482e-05,5.08254362433985e-05
48,rf_var,Plain RF,2041-2070SSP245,2041-2070,SSP245,12393866,8501128.01140083,3,Top-3,48226,36196.1624533103,0.00389111839679403,0.00425780701158337
48,rf_var,Plain RF,2041-2070SSP245,2041-2070,SSP245,12393866,8501128.01140083,5,Top-5,65919,49594.7437130396,0.0053186794177055,0.00583390153007086
49,rf_var,Plain RF,2041-2070SSP245,2041-2070,SSP245,12393866,8501128.01140083,1,Top-1,178779,136730.239554994,0.0144247969116335,0.0160837761026097
49,rf_var,Plain RF,2041-2070SSP245,2041-2070,SSP245,12393866,8501128.01140083,3,Top-3,506912,387650.670347862,0.0409002324214252,0.045599909779971
49,rf_var,Plain RF,2041-2070SSP245,2041-2070,SSP245,12393866,8501128.01140083,5,Top-5,818970,627444.190280525,0.0660786553606437,0.0738071688179571
50,rf_var,Plain RF,2041-2070SSP245,2041-2070,SSP245,12393866,8501128.01140083,1,Top-1,22635,17582.9581157906,0.00182630665847121,0.00206830882821788
50,rf_var,Plain RF,2041-2070SSP245,2041-2070,SSP245,12393866,8501128.01140083,3,Top-3,73023,56746.4963972668,0.00589186618606333,0.0066751725560613
50,rf_var,Plain RF,2041-2070SSP245,2041-2070,SSP245,12393866,8501128.01140083,5,Top-5,108799,84494.78697043,0.00877845540689241,0.00993924416349388
52,rf_var,Plain RF,2041-2070SSP245,2041-2070,SSP245,12393866,8501128.01140083,1,Top-1,49959,38556.6225263329,0.00403094563068537,0.0045354713485816
52,rf_var,Plain RF,2041-2070SSP245,2041-2070,SSP245,12393866,8501128.01140083,3,Top-3,94091,73077.6961715766,0.0075917393329894,0.00859623523767345
52,rf_var,Plain RF,2041-2070SSP245,2041-2070,SSP245,12393866,8501128.01140083,5,Top-5,128606,100302.990227383,0.010376584675032,0.0117987860073236
53,rf_var,Plain RF,2041-2070SSP245,2041-2070,SSP245,12393866,8501128.01140083,1,Top-1,236569,187059.615087355,0.0190875873597472,0.0220040934375403
53,rf_var,Plain RF,2041-2070SSP245,2041-2070,SSP245,12393866,8501128.01140083,3,Top-3,332536,262477.59996392,0.0268306918922635,0.0308756202249763
53,rf_var,Plain RF,2041-2070SSP245,2041-2070,SSP245,12393866,8501128.01140083,5,Top-5,358788,283047.299734081,0.028948836464748,0.0332952637996378
54,rf_var,Plain RF,2041-2070SSP245,2041-2070,SSP245,12393866,8501128.01140083,1,Top-1,290,227.664411724053,2.33986715686615e-05,2.6780494473055e-05
54,rf_var,Plain RF,2041-2070SSP245,2041-2070,SSP245,12393866,8501128.01140083,3,Top-3,18184,14349.4632963838,0.00146717739242945,0.00168794814960319
54,rf_var,Plain RF,2041-2070SSP245,2041-2070,SSP245,12393866,8501128.01140083,5,Top-5,33887,26776.3015198772,0.00273417511533528,0.00314973512738163
55,rf_var,Plain RF,2041-2070SSP245,2041-2070,SSP245,12393866,8501128.01140083,1,Top-1,8687,6899.56320577967,0.000700911241092973,0.000811605612399519
55,rf_var,Plain RF,2041-2070SSP245,2041-2070,SSP245,12393866,8501128.01140083,3,Top-3,54874,43626.6750029496,0.004427512771237,0.00513186896426474
55,rf_var,Plain RF,2041-2070SSP245,2041-2070,SSP245,12393866,8501128.01140083,5,Top-5,84614,67054.1900083213,0.00682708688314042,0.0078876814839625
