source_zone,method,method_label,scenario,period,ssp,common_valid_pixels,common_valid_area_km2,rank_cutoff,rank_label,pixel_count,area_km2,pixel_share,area_share
20,mf_var,Plain MF RF,2071-2100SSP585,2071-2100,SSP585,12393866,8501128.01140083,1,Top-1,73090,52776.5177618287,0.00589727208604644,0.00620817821953161
20,mf_var,Plain MF RF,2071-2100SSP585,2071-2100,SSP585,12393866,8501128.01140083,3,Top-3,363895,264153.834567487,0.0293608951395795,0.0310727981290519
20,mf_var,Plain MF RF,2071-2100SSP585,2071-2100,SSP585,12393866,8501128.01140083,5,Top-5,440203,319219.313740777,0.0355178117949637,0.0375502301944722
21,mf_var,Plain MF RF,2071-2100SSP585,2071-2100,SSP585,12393866,8501128.01140083,1,Top-1,1749913,1307904.83942878,0.141191860554245,0.153850740475235
21,mf_var,Plain MF RF,2071-2100SSP585,2071-2100,SSP585,12393866,8501128.01140083,3,Top-3,2108597,1585282.68415228,0.170132305771258,0.186479098071017
21,mf_var,Plain MF RF,2071-2100SSP585,2071-2100,SSP585,12393866,8501128.01140083,5,Top-5,2301543,1734751.72205213,0.185700168131558,0.204061357472286
22,mf_var,Plain MF RF,2071-2100SSP585,2071-2100,SSP585,12393866,8501128.01140083,1,Top-1,110,76.4119598795238,8.87535818121642e-06,8.98844950658877e-06
22,mf_var,Plain MF RF,2071-2100SSP585,2071-2100,SSP585,12393866,8501128.01140083,3,Top-3,10672,7574.34979226656,0.000861071113726742,0.000890981735848305
22,mf_var,Plain MF RF,2071-2100SSP585,2071-2100,SSP585,12393866,8501128.01140083,5,Top-5,25798,18290.4638537583,0.00208151354871837,0.00215153375284186
23,mf_var,Plain MF RF,2071-2100SSP585,2071-2100,SSP585,12393866,8501128.01140083,1,Top-1,71622,45453.1682687632,0.00577882639686438,0.00534672201239719
23,mf_var,Plain MF RF,2071-2100SSP585,2071-2100,SSP585,12393866,8501128.01140083,3,Top-3,254723,161855.20388152,0.0205523441999454,0.0190392620443377
23,mf_var,Plain MF RF,2071-2100SSP585,2071-2100,SSP585,12393866,8501128.01140083,5,Top-5,267789,170205.760644036,0.0216065753817251,0.0200215501302619
24,mf_var,Plain MF RF,2071-2100SSP585,2071-2100,SSP585,12393866,8501128.01140083,1,Top-1,662812,429851.415121192,0.0534790355164402,0.0505640445061785
24,mf_var,Plain MF RF,2071-2100SSP585,2071-2100,SSP585,12393866,8501128.01140083,3,Top-3,891748,578479.121355583,0.0719507537034853,0.0680473368451559
24,mf_var,Plain MF RF,2071-2100SSP585,2071-2100,SSP585,12393866,8501128.01140083,5,Top-5,899895,583905.898669022,0.0726080950044159,0.0686856965200322
25,mf_var,Plain MF RF,2071-2100SSP585,2071-2100,SSP585,12393866,8501128.01140083,1,Top-1,455525,312169.375361388,0.0367540685045328,0.0367209357326156
25,mf_var,Plain MF RF,2071-2100SSP585,2071-2100,SSP585,12393866,8501128.01140083,3,Top-3,857252,587595.964555262,0.0691674413778558,0.0691197643144814
25,mf_var,Plain MF RF,2071-2100SSP585,2071-2100,SSP585,12393866,8501128.01140083,5,Top-5,891842,611244.067811126,0.0719583381004765,0.0719015249495583
26,mf_var,Plain MF RF,2071-2100SSP585,2071-2100,SSP585,12393866,8501128.01140083,1,Top-1,2215,1687.54681673551,0.000178717439739949,0.000198508576093942
26,mf_var,Plain MF RF,2071-2100SSP585,2071-2100,SSP585,12393866,8501128.01140083,3,Top-3,23279,17952.0917664416,0.00187826784636852,0.00211173055415307
26,mf_var,Plain MF RF,2071-2100SSP585,2071-2100,SSP585,12393866,8501128.01140083,5,Top-5,45883,35434.1292471897,0.00370207326753412,0.00416816794190949
27,mf_var,Plain MF RF,2071-2100SSP585,2071-2100,SSP585,12393866,8501128.01140083,1,Top-1,1279402,828650.001850736,0.103228645525133,0.0974752998354379
27,mf_var,Plain MF RF,2071-2100SSP585,2071-2100,SSP585,12393866,8501128.01140083,3,Top-3,1695201,1093426.09710434,0.136777418765057,0.128621295390206
27,mf_var,Plain MF RF,2071-2100SSP585,2071-2100,SSP585,12393866,8501128.01140083,5,Top-5,1749268,1128840.86497047,0.141139818681273,0.13278718582482
28,mf_var,Plain MF RF,2071-2100SSP585,2071-2100,SSP585,12393866,8501128.01140083,1,Top-1,50178,35959.7140133711,0.00404861566197343,0.00422999323914964
