source_zone,method,method_label,scenario,period,ssp,common_valid_pixels,common_valid_area_km2,rank_cutoff,rank_label,pixel_count,area_km2,pixel_share,area_share
6,rf_var,Plain RF,2041-2070SSP585,2041-2070,SSP585,12393866,8501128.01140083,5,Top-5,53560,29347.6158399557,0.00432149258350865,0.00345220255483716
7,rf_var,Plain RF,2041-2070SSP585,2041-2070,SSP585,12393866,8501128.01140083,1,Top-1,237919,155616.32284032,0.019196512210153,0.0183053734318108
7,rf_var,Plain RF,2041-2070SSP585,2041-2070,SSP585,12393866,8501128.01140083,3,Top-3,662013,436124.591625067,0.0534145681420148,0.0513019673436493
7,rf_var,Plain RF,2041-2070SSP585,2041-2070,SSP585,12393866,8501128.01140083,5,Top-5,872437,577776.516437604,0.0703926442322355,0.067964688411085
9,rf_var,Plain RF,2041-2070SSP585,2041-2070,SSP585,12393866,8501128.01140083,1,Top-1,2106,1345.69776093171,0.000169922766633107,0.00015829637656638
9,rf_var,Plain RF,2041-2070SSP585,2041-2070,SSP585,12393866,8501128.01140083,3,Top-3,7972,4759.85846000675,0.000643221412915066,0.000559909044261341
9,rf_var,Plain RF,2041-2070SSP585,2041-2070,SSP585,12393866,8501128.01140083,5,Top-5,13276,7673.77950503062,0.00107117504739845,0.000902677796962867
10,rf_var,Plain RF,2041-2070SSP585,2041-2070,SSP585,12393866,8501128.01140083,1,Top-1,222145,164618.877605268,0.0179237858469666,0.0193643569870373
10,rf_var,Plain RF,2041-2070SSP585,2041-2070,SSP585,12393866,8501128.01140083,3,Top-3,422631,312672.177193712,0.0341000136680516,0.03678008104035
10,rf_var,Plain RF,2041-2070SSP585,2041-2070,SSP585,12393866,8501128.01140083,5,Top-5,481139,355496.956061093,0.0388207359995662,0.0418176218008172
11,rf_var,Plain RF,2041-2070SSP585,2041-2070,SSP585,12393866,8501128.01140083,1,Top-1,84277,49113.8666567423,0.00679989601307615,0.00577733526549369
11,rf_var,Plain RF,2041-2070SSP585,2041-2070,SSP585,12393866,8501128.01140083,3,Top-3,211414,126832.641483034,0.0170579543138517,0.0149195073069056
11,rf_var,Plain RF,2041-2070SSP585,2041-2070,SSP585,12393866,8501128.01140083,5,Top-5,263297,160056.112561409,0.021244138027634,0.0188276323267639
12,rf_var,Plain RF,2041-2070SSP585,2041-2070,SSP585,12393866,8501128.01140083,1,Top-1,514639,311011.647450512,0.0415236859911185,0.0365847505217444
12,rf_var,Plain RF,2041-2070SSP585,2041-2070,SSP585,12393866,8501128.01140083,3,Top-3,859536,518277.786404263,0.0693517260877276,0.0609657666264057
12,rf_var,Plain RF,2041-2070SSP585,2041-2070,SSP585,12393866,8501128.01140083,5,Top-5,923790,557361.636909757,0.0745360648565992,0.06556325656575
13,rf_var,Plain RF,2041-2070SSP585,2041-2070,SSP585,12393866,8501128.01140083,1,Top-1,273969,172030.044138902,0.0221052091413607,0.0202361432398375
13,rf_var,Plain RF,2041-2070SSP585,2041-2070,SSP585,12393866,8501128.01140083,3,Top-3,670862,423844.321181318,0.0541285503651564,0.0498574213460734
13,rf_var,Plain RF,2041-2070SSP585,2041-2070,SSP585,12393866,8501128.01140083,5,Top-5,743721,470710.000060967,0.0600071841990223,0.0553702990273408
14,rf_var,Plain RF,2041-2070SSP585,2041-2070,SSP585,12393866,8501128.01140083,1,Top-1,19317,12303.4991250354,0.00155859358169598,0.00144727842099722
14,rf_var,Plain RF,2041-2070SSP585,2041-2070,SSP585,12393866,8501128.01140083,3,Top-3,83730,52660.0808998348,0.00675576127739319,0.00619448158282201
14,rf_var,Plain RF,2041-2070SSP585,2041-2070,SSP585,12393866,8501128.01140083,5,Top-5,103615,65170.8592500529,0.00836018398133399,0.00766614255927595
15,rf_var,Plain RF,2041-2070SSP585,2041-2070,SSP585,12393866,8501128.01140083,1,Top-1,273474,172328.07605984,0.0220652700295453,0.0202712011663313
15,rf_var,Plain RF,2041-2070SSP585,2041-2070,SSP585,12393866,8501128.01140083,3,Top-3,998845,638533.671237588,0.0805918831137919,0.0751116405236168
15,rf_var,Plain RF,2041-2070SSP585,2041-2070,SSP585,12393866,8501128.01140083,5,Top-5,1051860,672000.203302124,0.0848694023317664,0.0790483571592978
16,rf_var,Plain RF,2041-2070SSP585,2041-2070,SSP585,12393866,8501128.01140083,1,Top-1,525195,375182.198570243,0.0423753976362178,0.0441332253869237
16,rf_var,Plain RF,2041-2070SSP585,2041-2070,SSP585,12393866,8501128.01140083,3,Top-3,1388839,993248.048054139,0.112058578009477,0.116837206394504
16,rf_var,Plain RF,2041-2070SSP585,2041-2070,SSP585,12393866,8501128.01140083,5,Top-5,1629793,1166534.82225658,0.131499969420357,0.137221180611814
17,rf_var,Plain RF,2041-2070SSP585,2041-2070,SSP585,12393866,8501128.01140083,1,Top-1,348,218.940427961156,2.80784058823938e-05,2.57542796282488e-05
17,rf_var,Plain RF,2041-2070SSP585,2041-2070,SSP585,12393866,8501128.01140083,3,Top-3,841,521.739285887047,6.78561475491183e-05,6.13729478237882e-05
17,rf_var,Plain RF,2041-2070SSP585,2041-2070,SSP585,12393866,8501128.01140083,5,Top-5,1121,706.875985001088,9.04479683740328e-05,8.31508458704656e-05
18,rf_var,Plain RF,2041-2070SSP585,2041-2070,SSP585,12393866,8501128.01140083,1,Top-1,332533,233762.672133384,0.0268304498370404,0.027497841676997
18,rf_var,Plain RF,2041-2070SSP585,2041-2070,SSP585,12393866,8501128.01140083,3,Top-3,1129744,800787.886341361,0.0911534786643651,0.0941978388359083
18,rf_var,Plain RF,2041-2070SSP585,2041-2070,SSP585,12393866,8501128.01140083,5,Top-5,1442460,1024629.45928679,0.116384992382522,0.12052864724689
19,rf_var,Plain RF,2041-2070SSP585,2041-2070,SSP585,12393866,8501128.01140083,1,Top-1,734184,483786.387503124,0.0592376906447109,0.0569084934204402
19,rf_var,Plain RF,2041-2070SSP585,2041-2070,SSP585,12393866,8501128.01140083,3,Top-3,1049780,689543.969835783,0.084701577377067,0.0811120558249491
19,rf_var,Plain RF,2041-2070SSP585,2041-2070,SSP585,12393866,8501128.01140083,5,Top-5,1067725,701247.714474835,0.0861494710367209,0.0824887842571473
20,rf_var,Plain RF,2041-2070SSP585,2041-2070,SSP585,12393866,8501128.01140083,1,Top-1,133259,95998.0532137721,0.0107520123260974,0.0112923900316557
20,rf_var,Plain RF,2041-2070SSP585,2041-2070,SSP585,12393866,8501128.01140083,3,Top-3,541861,388955.741454863,0.0437200950857465,0.0457534271843966
20,rf_var,Plain RF,2041-2070SSP585,2041-2070,SSP585,12393866,8501128.01140083,5,Top-5,678215,486439.081439305,0.0547218277170336,0.0572205336499984
21,rf_var,Plain RF,2041-2070SSP585,2041-2070,SSP585,12393866,8501128.01140083,1,Top-1,1445539,1083057.71877469,0.116633421726522,0.127401648030968
21,rf_var,Plain RF,2041-2070SSP585,2041-2070,SSP585,12393866,8501128.01140083,3,Top-3,1892355,1428675.97397715,0.152684803918325,0.168057223942653
21,rf_var,Plain RF,2041-2070SSP585,2041-2070,SSP585,12393866,8501128.01140083,5,Top-5,2181361,1651914.71143534,0.176003274523058,0.194317119942196
22,rf_var,Plain RF,2041-2070SSP585,2041-2070,SSP585,12393866,8501128.01140083,1,Top-1,3901,2695.86882762402,0.000314752475135684,0.000317118954567982
22,rf_var,Plain RF,2041-2070SSP585,2041-2070,SSP585,12393866,8501128.01140083,3,Top-3,72977,50021.235217704,0.0058881546726421,0.00588407034344392
22,rf_var,Plain RF,2041-2070SSP585,2041-2070,SSP585,12393866,8501128.01140083,5,Top-5,120663,82956.9506421436,0.00973570312927379,0.009758346248979
23,rf_var,Plain RF,2041-2070SSP585,2041-2070,SSP585,12393866,8501128.01140083,1,Top-1,393621,254720.800603994,0.0317593396604417,0.029963176682246
23,rf_var,Plain RF,2041-2070SSP585,2041-2070,SSP585,12393866,8501128.01140083,3,Top-3,906530,587162.239234199,0.073143440472892,0.0690687445768089
23,rf_var,Plain RF,2041-2070SSP585,2041-2070,SSP585,12393866,8501128.01140083,5,Top-5,960689,621886.392879046,0.0775132634159511,0.0731533970603709
24,rf_var,Plain RF,2041-2070SSP585,2041-2070,SSP585,12393866,8501128.01140083,1,Top-1,744918,479695.905540806,0.0601037642330488,0.0564273241030471
24,rf_var,Plain RF,2041-2070SSP585,2041-2070,SSP585,12393866,8501128.01140083,3,Top-3,1205839,775650.693022336,0.0972932093989075,0.0912409143800815
24,rf_var,Plain RF,2041-2070SSP585,2041-2070,SSP585,12393866,8501128.01140083,5,Top-5,1241344,798715.391648971,0.100157932964581,0.0939540482836885
25,rf_var,Plain RF,2041-2070SSP585,2041-2070,SSP585,12393866,8501128.01140083,1,Top-1,359223,243833.212092439,0.028983934472101,0.0286824538773484
25,rf_var,Plain RF,2041-2070SSP585,2041-2070,SSP585,12393866,8501128.01140083,3,Top-3,895721,608885.420136031,0.0722713155039759,0.0716240738075532
25,rf_var,Plain RF,2041-2070SSP585,2041-2070,SSP585,12393866,8501128.01140083,5,Top-5,1004389,682224.877932931,0.0810392011661253,0.0802511004443177
26,rf_var,Plain RF,2041-2070SSP585,2041-2070,SSP585,12393866,8501128.01140083,1,Top-1,10443,7861.91765705297,0.000842594231694937,0.000924808760262095
26,rf_var,Plain RF,2041-2070SSP585,2041-2070,SSP585,12393866,8501128.01140083,3,Top-3,68475,52204.7987466075,0.00552491046780722,0.00614092608376158
26,rf_var,Plain RF,2041-2070SSP585,2041-2070,SSP585,12393866,8501128.01140083,5,Top-5,150728,115013.731304318,0.012161499890349,0.0135292317854847
27,rf_var,Plain RF,2041-2070SSP585,2041-2070,SSP585,12393866,8501128.01140083,1,Top-1,1073744,697411.079387026,0.0866351144993822,0.0820374753152442
27,rf_var,Plain RF,2041-2070SSP585,2041-2070,SSP585,12393866,8501128.01140083,3,Top-3,1581519,1028169.83570571,0.127604978139993,0.120945106852507
27,rf_var,Plain RF,2041-2070SSP585,2041-2070,SSP585,12393866,8501128.01140083,5,Top-5,1677391,1091006.08041397,0.135340417590444,0.128336625322054
28,rf_var,Plain RF,2041-2070SSP585,2041-2070,SSP585,12393866,8501128.01140083,1,Top-1,63031,45538.8205571088,0.00508566092291138,0.00535679741512383
28,rf_var,Plain RF,2041-2070SSP585,2041-2070,SSP585,12393866,8501128.01140083,3,Top-3,220259,160836.774285831,0.0177716137966959,0.0189194626960249
28,rf_var,Plain RF,2041-2070SSP585,2041-2070,SSP585,12393866,8501128.01140083,5,Top-5,367005,269670.280445256,0.0296118257208848,0.0317217056470156
29,rf_var,Plain RF,2041-2070SSP585,2041-2070,SSP585,12393866,8501128.01140083,1,Top-1,107598,65503.8408071552,0.0086815526325684,0.00770531166208863
29,rf_var,Plain RF,2041-2070SSP585,2041-2070,SSP585,12393866,8501128.01140083,3,Top-3,200402,123513.00260597,0.0161694502748376,0.0145290133780278
29,rf_var,Plain RF,2041-2070SSP585,2041-2070,SSP585,12393866,8501128.01140083,5,Top-5,212802,131450.576637436,0.0171699451970838,0.0154627217071838
30,rf_var,Plain RF,2041-2070SSP585,2041-2070,SSP585,12393866,8501128.01140083,1,Top-1,166738,127276.06726588,0.0134532679310878,0.0149716681239467
30,rf_var,Plain RF,2041-2070SSP585,2041-2070,SSP585,12393866,8501128.01140083,3,Top-3,881100,666234.106272262,0.0710916190315435,0.0783700828147485
30,rf_var,Plain RF,2041-2070SSP585,2041-2070,SSP585,12393866,8501128.01140083,5,Top-5,1245880,943776.042301697,0.100523920461945,0.111017742708497
31,rf_var,Plain RF,2041-2070SSP585,2041-2070,SSP585,12393866,8501128.01140083,1,Top-1,689508,487613.393124125,0.055633004261947,0.0573586696342166
31,rf_var,Plain RF,2041-2070SSP585,2041-2070,SSP585,12393866,8501128.01140083,3,Top-3,1161299,821026.087152283,0.0936994961862586,0.096578487707891
31,rf_var,Plain RF,2041-2070SSP585,2041-2070,SSP585,12393866,8501128.01140083,5,Top-5,1236833,874096.008016763,0.0997939625940768,0.102821179359318
32,rf_var,Plain RF,2041-2070SSP585,2041-2070,SSP585,12393866,8501128.01140083,1,Top-1,59176,38074.6933948423,0.00477461996119694,0.00447878132687574
32,rf_var,Plain RF,2041-2070SSP585,2041-2070,SSP585,12393866,8501128.01140083,3,Top-3,377172,243504.946569655,0.0304321508720524,0.0286438395284827
32,rf_var,Plain RF,2041-2070SSP585,2041-2070,SSP585,12393866,8501128.01140083,5,Top-5,423955,274081.598053708,0.0342068407065237,0.0322406153261236
33,rf_var,Plain RF,2041-2070SSP585,2041-2070,SSP585,12393866,8501128.01140083,1,Top-1,485325,328284.582624474,0.0391584837208987,0.0386165909023146
33,rf_var,Plain RF,2041-2070SSP585,2041-2070,SSP585,12393866,8501128.01140083,3,Top-3,800786,538957.204885256,0.0646114779682143,0.0633983165719258
33,rf_var,Plain RF,2041-2070SSP585,2041-2070,SSP585,12393866,8501128.01140083,5,Top-5,882393,593098.341373744,0.07119594483271,0.0697670168686252
34,rf_var,Plain RF,2041-2070SSP585,2041-2070,SSP585,12393866,8501128.01140083,1,Top-1,15264,11466.7381808067,0.00123157697525534,0.00134884901926293
34,rf_var,Plain RF,2041-2070SSP585,2041-2070,SSP585,12393866,8501128.01140083,3,Top-3,68960,51385.7270411352,0.00556404272887895,0.00604457749280119
34,rf_var,Plain RF,2041-2070SSP585,2041-2070,SSP585,12393866,8501128.01140083,5,Top-5,148414,110508.292899835,0.0119747946282459,0.0129992505408262
35,rf_var,Plain RF,2041-2070SSP585,2041-2070,SSP585,12393866,8501128.01140083,1,Top-1,476,325.304728470545,3.84060954023547e-05,3.8266066342523e-05
35,rf_var,Plain RF,2041-2070SSP585,2041-2070,SSP585,12393866,8501128.01140083,3,Top-3,31984,20454.0127896614,0.00258063141880024,0.00240603514759813
35,rf_var,Plain RF,2041-2070SSP585,2041-2070,SSP585,12393866,8501128.01140083,5,Top-5,43248,27643.9544250242,0.0034894680965568,0.00325179839521897
36,rf_var,Plain RF,2041-2070SSP585,2041-2070,SSP585,12393866,8501128.01140083,1,Top-1,53581,39028.0319162872,0.00432318697007052,0.004590923917855
36,rf_var,Plain RF,2041-2070SSP585,2041-2070,SSP585,12393866,8501128.01140083,3,Top-3,144294,105314.224342439,0.0116423721218222,0.0123882647339509
36,rf_var,Plain RF,2041-2070SSP585,2041-2070,SSP585,12393866,8501128.01140083,5,Top-5,210090,153927.66175876,0.0169511272753796,0.0181067337831319
37,rf_var,Plain RF,2041-2070SSP585,2041-2070,SSP585,12393866,8501128.01140083,1,Top-1,60125,40493.2319745783,0.00485119009677852,0.00476327752273263
37,rf_var,Plain RF,2041-2070SSP585,2041-2070,SSP585,12393866,8501128.01140083,3,Top-3,179486,119191.717963848,0.0144818412592165,0.0140206944071423
37,rf_var,Plain RF,2041-2070SSP585,2041-2070,SSP585,12393866,8501128.01140083,5,Top-5,324308,215493.35000084,0.0261668151003085,0.0253487948554407
38,rf_var,Plain RF,2041-2070SSP585,2041-2070,SSP585,12393866,8501128.01140083,1,Top-1,442,288.837172817056,3.56628028736151e-05,3.39763349557492e-05
38,rf_var,Plain RF,2041-2070SSP585,2041-2070,SSP585,12393866,8501128.01140083,3,Top-3,6927,4327.23552619543,0.00055890551019351,0.000509018981997705
38,rf_var,Plain RF,2041-2070SSP585,2041-2070,SSP585,12393866,8501128.01140083,5,Top-5,8330,5203.59357423715,0.000672106669541207,0.000612106248401227
39,rf_var,Plain RF,2041-2070SSP585,2041-2070,SSP585,12393866,8501128.01140083,1,Top-1,68922,51013.6588819326,0.00556097669605271,0.00600081057637509
39,rf_var,Plain RF,2041-2070SSP585,2041-2070,SSP585,12393866,8501128.01140083,3,Top-3,250113,185403.087740366,0.020180386007078,0.0218092337265976
39,rf_var,Plain RF,2041-2070SSP585,2041-2070,SSP585,12393866,8501128.01140083,5,Top-5,355035,262464.005101244,0.0286460253806197,0.0308740210415906
40,rf_var,Plain RF,2041-2070SSP585,2041-2070,SSP585,12393866,8501128.01140083,1,Top-1,314801,242304.302739282,0.0253997420982283,0.0285026060558468
40,rf_var,Plain RF,2041-2070SSP585,2041-2070,SSP585,12393866,8501128.01140083,3,Top-3,1766089,1342797.70819355,0.14249702231733,0.1579552391627
40,rf_var,Plain RF,2041-2070SSP585,2041-2070,SSP585,12393866,8501128.01140083,5,Top-5,2118930,1614748.0069627,0.170966024644772,0.189945146667262
41,rf_var,Plain RF,2041-2070SSP585,2041-2070,SSP585,12393866,8501128.01140083,1,Top-1,73047,48943.0879469879,0.00589380262784832,0.00575724631852978
41,rf_var,Plain RF,2041-2070SSP585,2041-2070,SSP585,12393866,8501128.01140083,3,Top-3,357820,242130.868197851,0.0288707333127533,0.0284822046995564
41,rf_var,Plain RF,2041-2070SSP585,2041-2070,SSP585,12393866,8501128.01140083,5,Top-5,439581,298364.512252481,0.0354676256787027,0.0350970496917992
42,rf_var,Plain RF,2041-2070SSP585,2041-2070,SSP585,12393866,8501128.01140083,1,Top-1,51603,35416.7365687702,0.00416359189295737,0.00416612201595753
42,rf_var,Plain RF,2041-2070SSP585,2041-2070,SSP585,12393866,8501128.01140083,3,Top-3,205792,142265.332737382,0.0166043428257172,0.016734877130022
42,rf_var,Plain RF,2041-2070SSP585,2041-2070,SSP585,12393866,8501128.01140083,5,Top-5,234898,162391.374721017,0.018952762600467,0.0191023325967136
43,rf_var,Plain RF,2041-2070SSP585,2041-2070,SSP585,12393866,8501128.01140083,1,Top-1,199,137.835432099461,1.60563298005642e-05,1.62137815022442e-05
43,rf_var,Plain RF,2041-2070SSP585,2041-2070,SSP585,12393866,8501128.01140083,3,Top-3,3415,2390.76562049232,0.000275539528989582,0.000281229222438019
43,rf_var,Plain RF,2041-2070SSP585,2041-2070,SSP585,12393866,8501128.01140083,5,Top-5,9080,6424.94060547374,0.000732620475322228,0.00075577506853882
44,rf_var,Plain RF,2041-2070SSP585,2041-2070,SSP585,12393866,8501128.01140083,1,Top-1,286630,218761.486514543,0.0231267628680187,0.0257332304867263
44,rf_var,Plain RF,2041-2070SSP585,2041-2070,SSP585,12393866,8501128.01140083,3,Top-3,1351597,1034291.00733337,0.109053704469614,0.121665149136242
44,rf_var,Plain RF,2041-2070SSP585,2041-2070,SSP585,12393866,8501128.01140083,5,Top-5,1828271,1399546.43351664,0.147514181612097,0.164630673910535
45,rf_var,Plain RF,2041-2070SSP585,2041-2070,SSP585,12393866,8501128.01140083,1,Top-1,124998,91982.6770702167,0.0100854729266881,0.0108200555204979
45,rf_var,Plain RF,2041-2070SSP585,2041-2070,SSP585,12393866,8501128.01140083,3,Top-3,370674,272586.431899582,0.0299078592587656,0.0320647367659936
45,rf_var,Plain RF,2041-2070SSP585,2041-2070,SSP585,12393866,8501128.01140083,5,Top-5,533228,391657.801847697,0.0430235408386697,0.0460712744617474
46,rf_var,Plain RF,2041-2070SSP585,2041-2070,SSP585,12393866,8501128.01140083,1,Top-1,304644,223577.265699855,0.0245802237978045,0.0262997175668942
46,rf_var,Plain RF,2041-2070SSP585,2041-2070,SSP585,12393866,8501128.01140083,3,Top-3,888371,648636.688383326,0.0716782802073219,0.0763000730624738
46,rf_var,Plain RF,2041-2070SSP585,2041-2070,SSP585,12393866,8501128.01140083,5,Top-5,1052691,767908.487452118,0.0849364516285717,0.0903301875259705
47,rf_var,Plain RF,2041-2070SSP585,2041-2070,SSP585,12393866,8501128.01140083,1,Top-1,123767,92887.3840978504,0.00998614960013284,0.0109264775184281
47,rf_var,Plain RF,2041-2070SSP585,2041-2070,SSP585,12393866,8501128.01140083,3,Top-3,501054,379319.868618222,0.0404275792557383,0.0446199455071747
47,rf_var,Plain RF,2041-2070SSP585,2041-2070,SSP585,12393866,8501128.01140083,5,Top-5,669276,507439.952586345,0.0540005838371982,0.0596908965381793
48,rf_var,Plain RF,2041-2070SSP585,2041-2070,SSP585,12393866,8501128.01140083,1,Top-1,355,265.904408161319,2.86432014030166e-05,3.12787206362162e-05
48,rf_var,Plain RF,2041-2070SSP585,2041-2070,SSP585,12393866,8501128.01140083,3,Top-3,47898,36013.775130466,0.00386465369239913,0.00423635252664918
48,rf_var,Plain RF,2041-2070SSP585,2041-2070,SSP585,12393866,8501128.01140083,5,Top-5,61214,46145.3353894291,0.00493905614277256,0.00542814263325334
49,rf_var,Plain RF,2041-2070SSP585,2041-2070,SSP585,12393866,8501128.01140083,1,Top-1,179325,136923.784063579,0.0144688509622421,0.0161065430234612
49,rf_var,Plain RF,2041-2070SSP585,2041-2070,SSP585,12393866,8501128.01140083,3,Top-3,457803,349742.133581518,0.0369378691039584,0.0411406736979469
49,rf_var,Plain RF,2041-2070SSP585,2041-2070,SSP585,12393866,8501128.01140083,5,Top-5,741930,568222.187711475,0.0598626772308172,0.0668407988856813
50,rf_var,Plain RF,2041-2070SSP585,2041-2070,SSP585,12393866,8501128.01140083,1,Top-1,23945,18523.6875769802,0.00193200410590207,0.00217896819717785
50,rf_var,Plain RF,2041-2070SSP585,2041-2070,SSP585,12393866,8501128.01140083,3,Top-3,80871,62720.4953089208,0.00652508264975594,0.00737790270006599
50,rf_var,Plain RF,2041-2070SSP585,2041-2070,SSP585,12393866,8501128.01140083,5,Top-5,116546,90343.1257052205,0.00940352267807317,0.0106271927189029
52,rf_var,Plain RF,2041-2070SSP585,2041-2070,SSP585,12393866,8501128.01140083,1,Top-1,53292,41139.1907618042,0.00429986898357623,0.0048392625904036
52,rf_var,Plain RF,2041-2070SSP585,2041-2070,SSP585,12393866,8501128.01140083,3,Top-3,99278,77135.5509333019,0.00801025281377094,0.00907356657020759
52,rf_var,Plain RF,2041-2070SSP585,2041-2070,SSP585,12393866,8501128.01140083,5,Top-5,132425,103276.014067685,0.0106847209740689,0.0121485071074311
53,rf_var,Plain RF,2041-2070SSP585,2041-2070,SSP585,12393866,8501128.01140083,1,Top-1,266796,210839.569735802,0.021526455102871,0.0248013639428845
53,rf_var,Plain RF,2041-2070SSP585,2041-2070,SSP585,12393866,8501128.01140083,3,Top-3,363647,286855.600152044,0.0293408852411346,0.0337432396932904
53,rf_var,Plain RF,2041-2070SSP585,2041-2070,SSP585,12393866,8501128.01140083,5,Top-5,383717,302556.160805875,0.0309602346838347,0.0355901193818183
54,rf_var,Plain RF,2041-2070SSP585,2041-2070,SSP585,12393866,8501128.01140083,1,Top-1,55,42.7752060851512,4.43767909060821e-06,5.03170944229819e-06
54,rf_var,Plain RF,2041-2070SSP585,2041-2070,SSP585,12393866,8501128.01140083,3,Top-3,14674,11587.0853466483,0.00118397278137427,0.00136300563067735
54,rf_var,Plain RF,2041-2070SSP585,2041-2070,SSP585,12393866,8501128.01140083,5,Top-5,25127,19872.8102211924,0.00202737386381295,0.00233766744772471
55,rf_var,Plain RF,2041-2070SSP585,2041-2070,SSP585,12393866,8501128.01140083,1,Top-1,8326,6581.35680921245,0.000671783929243708,0.00077417453311916
55,rf_var,Plain RF,2041-2070SSP585,2041-2070,SSP585,12393866,8501128.01140083,3,Top-3,58192,46206.5488034854,0.00469522584801223,0.00543534325580299
55,rf_var,Plain RF,2041-2070SSP585,2041-2070,SSP585,12393866,8501128.01140083,5,Top-5,85216,67453.327026665,0.00687565929791399,0.00793463254949269
