source_zone,method,method_label,scenario,period,ssp,common_valid_pixels,common_valid_area_km2,rank_cutoff,rank_label,pixel_count,area_km2,pixel_share,area_share
6,mf_var,Plain MF RF,2011-2040SSP245,2011-2040,SSP245,12393866,8501128.01140083,1,Top-1,79650,43620.0248936934,0.00642656617394443,0.00513108670228172
6,mf_var,Plain MF RF,2011-2040SSP245,2011-2040,SSP245,12393866,8501128.01140083,3,Top-3,199134,111091.510859933,0.0160671416005305,0.0130678553141358
6,mf_var,Plain MF RF,2011-2040SSP245,2011-2040,SSP245,12393866,8501128.01140083,5,Top-5,285278,158638.975094523,0.0230176766474642,0.0186609323941214
7,mf_var,Plain MF RF,2011-2040SSP245,2011-2040,SSP245,12393866,8501128.01140083,1,Top-1,235290,154347.65893979,0.0189843911496219,0.0181561386598102
7,mf_var,Plain MF RF,2011-2040SSP245,2011-2040,SSP245,12393866,8501128.01140083,3,Top-3,853077,560942.04522725,0.0688305811923414,0.0659844251815727
7,mf_var,Plain MF RF,2011-2040SSP245,2011-2040,SSP245,12393866,8501128.01140083,5,Top-5,1166582,769516.215322718,0.0941257554341801,0.0905193068838303
9,mf_var,Plain MF RF,2011-2040SSP245,2011-2040,SSP245,12393866,8501128.01140083,1,Top-1,8757,5479.64169217306,0.000706559196299202,0.000644578188309168
9,mf_var,Plain MF RF,2011-2040SSP245,2011-2040,SSP245,12393866,8501128.01140083,3,Top-3,65170,38484.6026579217,0.00525824629699885,0.00452699954715541
9,mf_var,Plain MF RF,2011-2040SSP245,2011-2040,SSP245,12393866,8501128.01140083,5,Top-5,77949,45943.6323790937,0.00628932086243308,0.00540441601602504
10,mf_var,Plain MF RF,2011-2040SSP245,2011-2040,SSP245,12393866,8501128.01140083,1,Top-1,180470,134140.912724759,0.0145612353724012,0.0157791898374972
10,mf_var,Plain MF RF,2011-2040SSP245,2011-2040,SSP245,12393866,8501128.01140083,3,Top-3,378631,281155.23495191,0.030549870395565,0.0330726974790703
10,mf_var,Plain MF RF,2011-2040SSP245,2011-2040,SSP245,12393866,8501128.01140083,5,Top-5,481517,356524.400541089,0.0388512349576799,0.041938481583027
11,mf_var,Plain MF RF,2011-2040SSP245,2011-2040,SSP245,12393866,8501128.01140083,1,Top-1,61540,36833.3164585523,0.00496535947701871,0.00433275635999779
11,mf_var,Plain MF RF,2011-2040SSP245,2011-2040,SSP245,12393866,8501128.01140083,3,Top-3,316764,191187.99470866,0.0255581268992258,0.0224897207114466
11,mf_var,Plain MF RF,2011-2040SSP245,2011-2040,SSP245,12393866,8501128.01140083,5,Top-5,437698,267503.243936932,0.0353156956836551,0.0314667940040645
12,mf_var,Plain MF RF,2011-2040SSP245,2011-2040,SSP245,12393866,8501128.01140083,1,Top-1,397584,241499.730724712,0.0320790946101886,0.0284079630845269
12,mf_var,Plain MF RF,2011-2040SSP245,2011-2040,SSP245,12393866,8501128.01140083,3,Top-3,873752,532863.492264001,0.0704987451050382,0.0626815043308818
12,mf_var,Plain MF RF,2011-2040SSP245,2011-2040,SSP245,12393866,8501128.01140083,5,Top-5,1001486,611891.57524867,0.0808049723952155,0.0719776921872091
13,mf_var,Plain MF RF,2011-2040SSP245,2011-2040,SSP245,12393866,8501128.01140083,1,Top-1,472222,297532.290007543,0.0381012671913671,0.0349991541838358
13,mf_var,Plain MF RF,2011-2040SSP245,2011-2040,SSP245,12393866,8501128.01140083,3,Top-3,1057005,673181.541342969,0.0852845270394242,0.0791873196639514
13,mf_var,Plain MF RF,2011-2040SSP245,2011-2040,SSP245,12393866,8501128.01140083,5,Top-5,1217693,776912.177627428,0.0982496502705451,0.0913893046411622
14,mf_var,Plain MF RF,2011-2040SSP245,2011-2040,SSP245,12393866,8501128.01140083,1,Top-1,47933,29625.8551696468,0.00386747767000224,0.00348493225015735
14,mf_var,Plain MF RF,2011-2040SSP245,2011-2040,SSP245,12393866,8501128.01140083,3,Top-3,135012,84539.8406240924,0.0108934532614763,0.00994454389002452
14,mf_var,Plain MF RF,2011-2040SSP245,2011-2040,SSP245,12393866,8501128.01140083,5,Top-5,177731,111273.091071899,0.0143402389536889,0.0130892148574485
15,mf_var,Plain MF RF,2011-2040SSP245,2011-2040,SSP245,12393866,8501128.01140083,1,Top-1,313891,199327.065680361,0.0253263186805473,0.0234471314175065
15,mf_var,Plain MF RF,2011-2040SSP245,2011-2040,SSP245,12393866,8501128.01140083,3,Top-3,1187738,756168.131012449,0.0958327288676511,0.0889491523946416
15,mf_var,Plain MF RF,2011-2040SSP245,2011-2040,SSP245,12393866,8501128.01140083,5,Top-5,1315598,836676.812856278,0.1061491224772,0.0984195052390946
16,mf_var,Plain MF RF,2011-2040SSP245,2011-2040,SSP245,12393866,8501128.01140083,1,Top-1,724986,514769.775705632,0.0584955493306124,0.0605531142473418
16,mf_var,Plain MF RF,2011-2040SSP245,2011-2040,SSP245,12393866,8501128.01140083,3,Top-3,1543784,1101657.30734108,0.124560326858464,0.129589544571456
16,mf_var,Plain MF RF,2011-2040SSP245,2011-2040,SSP245,12393866,8501128.01140083,5,Top-5,1746879,1246618.40426069,0.140947062038592,0.146641528346456
17,mf_var,Plain MF RF,2011-2040SSP245,2011-2040,SSP245,12393866,8501128.01140083,1,Top-1,2324,1373.21984876763,0.000187512112846791,0.000161533839618226
17,mf_var,Plain MF RF,2011-2040SSP245,2011-2040,SSP245,12393866,8501128.01140083,3,Top-3,9185,5425.50460116315,0.000741092408131571,0.000638209963887972
17,mf_var,Plain MF RF,2011-2040SSP245,2011-2040,SSP245,12393866,8501128.01140083,5,Top-5,11616,6911.43412471046,0.000937237823936454,0.000813002005785769
18,mf_var,Plain MF RF,2011-2040SSP245,2011-2040,SSP245,12393866,8501128.01140083,1,Top-1,200612,141515.62689301,0.0161863941404563,0.0166466881457642
18,mf_var,Plain MF RF,2011-2040SSP245,2011-2040,SSP245,12393866,8501128.01140083,3,Top-3,895327,636050.627919755,0.0722395255846723,0.0748195565419966
18,mf_var,Plain MF RF,2011-2040SSP245,2011-2040,SSP245,12393866,8501128.01140083,5,Top-5,1205145,855443.10390419,0.0972372139572915,0.100627011233916
19,mf_var,Plain MF RF,2011-2040SSP245,2011-2040,SSP245,12393866,8501128.01140083,1,Top-1,504975,333077.325101389,0.0407439454323615,0.0391803681411102
19,mf_var,Plain MF RF,2011-2040SSP245,2011-2040,SSP245,12393866,8501128.01140083,3,Top-3,892406,588715.005569612,0.0720038444824238,0.0692513987296849
19,mf_var,Plain MF RF,2011-2040SSP245,2011-2040,SSP245,12393866,8501128.01140083,5,Top-5,932141,614083.859276742,0.0752098659127023,0.0722355737324737
20,mf_var,Plain MF RF,2011-2040SSP245,2011-2040,SSP245,12393866,8501128.01140083,1,Top-1,220024,156532.589676828,0.0177526528042178,0.0184131552268008
20,mf_var,Plain MF RF,2011-2040SSP245,2011-2040,SSP245,12393866,8501128.01140083,3,Top-3,735680,521172.550679115,0.0593583955159754,0.0613062819404875
20,mf_var,Plain MF RF,2011-2040SSP245,2011-2040,SSP245,12393866,8501128.01140083,5,Top-5,899490,638327.3240284,0.0725754175492941,0.0750873676025513
21,mf_var,Plain MF RF,2011-2040SSP245,2011-2040,SSP245,12393866,8501128.01140083,1,Top-1,890497,670730.13356508,0.0718498166754425,0.078898957016712
21,mf_var,Plain MF RF,2011-2040SSP245,2011-2040,SSP245,12393866,8501128.01140083,3,Top-3,1405635,1065397.36725346,0.113413764518674,0.125324235304381
21,mf_var,Plain MF RF,2011-2040SSP245,2011-2040,SSP245,12393866,8501128.01140083,5,Top-5,1760039,1338672.13296649,0.142008877617363,0.157469941773751
22,mf_var,Plain MF RF,2011-2040SSP245,2011-2040,SSP245,12393866,8501128.01140083,1,Top-1,18377,12505.1793794576,0.00148274961178376,0.0014710023614145
22,mf_var,Plain MF RF,2011-2040SSP245,2011-2040,SSP245,12393866,8501128.01140083,3,Top-3,166615,112827.502065365,0.0134433436669398,0.0132720624738332
22,mf_var,Plain MF RF,2011-2040SSP245,2011-2040,SSP245,12393866,8501128.01140083,5,Top-5,279427,190220.40004492,0.0225455882772978,0.0223759011498023
23,mf_var,Plain MF RF,2011-2040SSP245,2011-2040,SSP245,12393866,8501128.01140083,1,Top-1,688056,450009.862665199,0.0555158495339549,0.0529353118858688
23,mf_var,Plain MF RF,2011-2040SSP245,2011-2040,SSP245,12393866,8501128.01140083,3,Top-3,1455402,948615.057714052,0.117429218615079,0.111586963099705
23,mf_var,Plain MF RF,2011-2040SSP245,2011-2040,SSP245,12393866,8501128.01140083,5,Top-5,1530480,996554.253066909,0.123486892628983,0.117226120078469
24,mf_var,Plain MF RF,2011-2040SSP245,2011-2040,SSP245,12393866,8501128.01140083,1,Top-1,683765,441700.369017755,0.0551696298798131,0.0519578541136414
24,mf_var,Plain MF RF,2011-2040SSP245,2011-2040,SSP245,12393866,8501128.01140083,3,Top-3,1434593,925423.720739927,0.115750242902416,0.108858932543875
24,mf_var,Plain MF RF,2011-2040SSP245,2011-2040,SSP245,12393866,8501128.01140083,5,Top-5,1498936,967157.928994748,0.120941762642907,0.113768187903734
25,mf_var,Plain MF RF,2011-2040SSP245,2011-2040,SSP245,12393866,8501128.01140083,1,Top-1,273355,182297.656047511,0.0220556685056947,0.0214439372990305
25,mf_var,Plain MF RF,2011-2040SSP245,2011-2040,SSP245,12393866,8501128.01140083,3,Top-3,767421,513236.800255868,0.0619194204617026,0.0603727881250074
25,mf_var,Plain MF RF,2011-2040SSP245,2011-2040,SSP245,12393866,8501128.01140083,5,Top-5,906816,605956.686285045,0.0731665164041632,0.0712795626030333
26,mf_var,Plain MF RF,2011-2040SSP245,2011-2040,SSP245,12393866,8501128.01140083,1,Top-1,36871,27758.6292678647,0.00297493937726937,0.00326528776306364
26,mf_var,Plain MF RF,2011-2040SSP245,2011-2040,SSP245,12393866,8501128.01140083,3,Top-3,194686,147850.582307625,0.0157082543897118,0.0173918781259784
26,mf_var,Plain MF RF,2011-2040SSP245,2011-2040,SSP245,12393866,8501128.01140083,5,Top-5,355442,270028.63422652,0.0286788642058902,0.0317638593213025
27,mf_var,Plain MF RF,2011-2040SSP245,2011-2040,SSP245,12393866,8501128.01140083,1,Top-1,948539,628351.853190772,0.0765329397622985,0.0739139385206401
27,mf_var,Plain MF RF,2011-2040SSP245,2011-2040,SSP245,12393866,8501128.01140083,3,Top-3,1393398,922591.477319677,0.112426421263551,0.108525771648468
27,mf_var,Plain MF RF,2011-2040SSP245,2011-2040,SSP245,12393866,8501128.01140083,5,Top-5,1513792,1002729.86399537,0.122140420107818,0.117952566136001
28,mf_var,Plain MF RF,2011-2040SSP245,2011-2040,SSP245,12393866,8501128.01140083,1,Top-1,83992,61804.6799389898,0.00677690076687936,0.00727017401174336
28,mf_var,Plain MF RF,2011-2040SSP245,2011-2040,SSP245,12393866,8501128.01140083,3,Top-3,306936,226754.221904635,0.0247651539882713,0.0266734275263866
28,mf_var,Plain MF RF,2011-2040SSP245,2011-2040,SSP245,12393866,8501128.01140083,5,Top-5,527665,391044.81555889,0.0425746897699233,0.0459991679968189
29,mf_var,Plain MF RF,2011-2040SSP245,2011-2040,SSP245,12393866,8501128.01140083,1,Top-1,151890,92693.7163277518,0.0122552559467724,0.0109036960981461
29,mf_var,Plain MF RF,2011-2040SSP245,2011-2040,SSP245,12393866,8501128.01140083,3,Top-3,343372,212464.859329205,0.0277049953581877,0.024992549111632
29,mf_var,Plain MF RF,2011-2040SSP245,2011-2040,SSP245,12393866,8501128.01140083,5,Top-5,370834,230076.42544628,0.0299207688706655,0.0270642231404733
30,mf_var,Plain MF RF,2011-2040SSP245,2011-2040,SSP245,12393866,8501128.01140083,1,Top-1,325778,248736.155729959,0.0262854221596393,0.0292591942382681
30,mf_var,Plain MF RF,2011-2040SSP245,2011-2040,SSP245,12393866,8501128.01140083,3,Top-3,1100430,835644.257506178,0.0887882763941453,0.0982980442578325
30,mf_var,Plain MF RF,2011-2040SSP245,2011-2040,SSP245,12393866,8501128.01140083,5,Top-5,1552496,1180716.8989127,0.125263255226416,0.138889438828499
31,mf_var,Plain MF RF,2011-2040SSP245,2011-2040,SSP245,12393866,8501128.01140083,1,Top-1,821156,583378.230809615,0.0662550329332268,0.068623626185519
31,mf_var,Plain MF RF,2011-2040SSP245,2011-2040,SSP245,12393866,8501128.01140083,3,Top-3,1434880,1016037.84614513,0.115773399518762,0.11951800334997
31,mf_var,Plain MF RF,2011-2040SSP245,2011-2040,SSP245,12393866,8501128.01140083,5,Top-5,1557069,1100125.74338885,0.125632228071532,0.129409384485621
32,mf_var,Plain MF RF,2011-2040SSP245,2011-2040,SSP245,12393866,8501128.01140083,1,Top-1,98858,64495.8168519811,0.00797636508253357,0.00758673634433995
32,mf_var,Plain MF RF,2011-2040SSP245,2011-2040,SSP245,12393866,8501128.01140083,3,Top-3,483969,316863.197758946,0.0390490747600466,0.0372730768592123
32,mf_var,Plain MF RF,2011-2040SSP245,2011-2040,SSP245,12393866,8501128.01140083,5,Top-5,575264,376775.896328799,0.0464152186250844,0.0443206943623842
33,mf_var,Plain MF RF,2011-2040SSP245,2011-2040,SSP245,12393866,8501128.01140083,1,Top-1,481860,327858.999313396,0.0388789099381904,0.0385665289210685
33,mf_var,Plain MF RF,2011-2040SSP245,2011-2040,SSP245,12393866,8501128.01140083,3,Top-3,857715,578691.437732948,0.0692047985672913,0.0680723119281191
33,mf_var,Plain MF RF,2011-2040SSP245,2011-2040,SSP245,12393866,8501128.01140083,5,Top-5,991503,667349.432729403,0.0799994932977329,0.0785012802812077
34,mf_var,Plain MF RF,2011-2040SSP245,2011-2040,SSP245,12393866,8501128.01140083,1,Top-1,18279,13812.0331699738,0.00147484247449504,0.00162472946548394
34,mf_var,Plain MF RF,2011-2040SSP245,2011-2040,SSP245,12393866,8501128.01140083,3,Top-3,76414,57197.7787286439,0.00616546927326792,0.00672825755028464
34,mf_var,Plain MF RF,2011-2040SSP245,2011-2040,SSP245,12393866,8501128.01140083,5,Top-5,153367,114511.376609814,0.0123744278016238,0.0134701390752196
35,mf_var,Plain MF RF,2011-2040SSP245,2011-2040,SSP245,12393866,8501128.01140083,1,Top-1,4020,2646.48377169623,0.000324353998986273,0.000311309718915777
35,mf_var,Plain MF RF,2011-2040SSP245,2011-2040,SSP245,12393866,8501128.01140083,3,Top-3,83766,54556.2982281958,0.00675866594007068,0.00641753637341192
35,mf_var,Plain MF RF,2011-2040SSP245,2011-2040,SSP245,12393866,8501128.01140083,5,Top-5,123659,80332.0847942463,0.00997743561210037,0.00944957947774851
36,mf_var,Plain MF RF,2011-2040SSP245,2011-2040,SSP245,12393866,8501128.01140083,1,Top-1,71903,52776.4011160465,0.00580149890276367,0.00620816449831931
36,mf_var,Plain MF RF,2011-2040SSP245,2011-2040,SSP245,12393866,8501128.01140083,3,Top-3,193017,142169.16223716,0.0155735910005805,0.0167235644547991
36,mf_var,Plain MF RF,2011-2040SSP245,2011-2040,SSP245,12393866,8501128.01140083,5,Top-5,330923,245090.999344734,0.0267005468672971,0.0288304092134648
37,mf_var,Plain MF RF,2011-2040SSP245,2011-2040,SSP245,12393866,8501128.01140083,1,Top-1,111651,77528.0966750771,0.00900856923900904,0.009119742294329
37,mf_var,Plain MF RF,2011-2040SSP245,2011-2040,SSP245,12393866,8501128.01140083,3,Top-3,245541,167530.71036206,0.0198114938470369,0.0197068800913697
37,mf_var,Plain MF RF,2011-2040SSP245,2011-2040,SSP245,12393866,8501128.01140083,5,Top-5,441550,299660.544494459,0.0356264945901465,0.0352495038414415
38,mf_var,Plain MF RF,2011-2040SSP245,2011-2040,SSP245,12393866,8501128.01140083,1,Top-1,6142,3945.67194874702,0.000495567726809375,0.000464135105771316
38,mf_var,Plain MF RF,2011-2040SSP245,2011-2040,SSP245,12393866,8501128.01140083,3,Top-3,30956,19716.3471837431,0.00249768716234305,0.00231926247402716
38,mf_var,Plain MF RF,2011-2040SSP245,2011-2040,SSP245,12393866,8501128.01140083,5,Top-5,38317,24481.1913987279,0.00309160999481518,0.00287975799986734
39,mf_var,Plain MF RF,2011-2040SSP245,2011-2040,SSP245,12393866,8501128.01140083,1,Top-1,79018,58960.7099020866,0.00637557320693963,0.00693563369743575
39,mf_var,Plain MF RF,2011-2040SSP245,2011-2040,SSP245,12393866,8501128.01140083,3,Top-3,222642,165987.158258684,0.0179638863289308,0.019525309821953
39,mf_var,Plain MF RF,2011-2040SSP245,2011-2040,SSP245,12393866,8501128.01140083,5,Top-5,322005,239578.635191889,0.0259809973740236,0.0281819818347154
40,mf_var,Plain MF RF,2011-2040SSP245,2011-2040,SSP245,12393866,8501128.01140083,1,Top-1,309306,238752.230355486,0.0249563776145393,0.0280847706369433
40,mf_var,Plain MF RF,2011-2040SSP245,2011-2040,SSP245,12393866,8501128.01140083,3,Top-3,1342226,1026974.96111944,0.108297604637649,0.120804552024409
40,mf_var,Plain MF RF,2011-2040SSP245,2011-2040,SSP245,12393866,8501128.01140083,5,Top-5,1834984,1404813.25264689,0.148055820516375,0.165250217472658
41,mf_var,Plain MF RF,2011-2040SSP245,2011-2040,SSP245,12393866,8501128.01140083,1,Top-1,117516,79610.9316416284,0.00948178720021662,0.00936474918797393
41,mf_var,Plain MF RF,2011-2040SSP245,2011-2040,SSP245,12393866,8501128.01140083,3,Top-3,489151,332057.593570328,0.0394671848154563,0.0390604156442541
41,mf_var,Plain MF RF,2011-2040SSP245,2011-2040,SSP245,12393866,8501128.01140083,5,Top-5,582094,395519.973178202,0.0469662976830635,0.0465255872688626
42,mf_var,Plain MF RF,2011-2040SSP245,2011-2040,SSP245,12393866,8501128.01140083,1,Top-1,148870,102487.94182546,0.0120115870221608,0.0120558050282284
42,mf_var,Plain MF RF,2011-2040SSP245,2011-2040,SSP245,12393866,8501128.01140083,3,Top-3,450654,312400.66482066,0.0363610515072537,0.0367481426466818
42,mf_var,Plain MF RF,2011-2040SSP245,2011-2040,SSP245,12393866,8501128.01140083,5,Top-5,479943,332545.123757745,0.0387242366506141,0.0391177645262806
43,mf_var,Plain MF RF,2011-2040SSP245,2011-2040,SSP245,12393866,8501128.01140083,1,Top-1,4382,3025.94255047231,0.000353561995909912,0.000355946004626001
43,mf_var,Plain MF RF,2011-2040SSP245,2011-2040,SSP245,12393866,8501128.01140083,3,Top-3,19770,13870.984713123,0.00159514392038771,0.00163166402088295
43,mf_var,Plain MF RF,2011-2040SSP245,2011-2040,SSP245,12393866,8501128.01140083,5,Top-5,42867,30348.2140722249,0.00345872708322004,0.00356990437404601
44,mf_var,Plain MF RF,2011-2040SSP245,2011-2040,SSP245,12393866,8501128.01140083,1,Top-1,309473,236554.401820592,0.0249698520219599,0.0278262368833112
44,mf_var,Plain MF RF,2011-2040SSP245,2011-2040,SSP245,12393866,8501128.01140083,3,Top-3,1293941,990402.384153457,0.104401725821467,0.116502466828547
44,mf_var,Plain MF RF,2011-2040SSP245,2011-2040,SSP245,12393866,8501128.01140083,5,Top-5,1885271,1442990.30861066,0.152113230851455,0.169741039856766
45,mf_var,Plain MF RF,2011-2040SSP245,2011-2040,SSP245,12393866,8501128.01140083,1,Top-1,96720,71659.0238485334,0.00780386039352047,0.00842935475767825
45,mf_var,Plain MF RF,2011-2040SSP245,2011-2040,SSP245,12393866,8501128.01140083,3,Top-3,320047,236619.57329894,0.0258230159983979,0.0278339030986959
45,mf_var,Plain MF RF,2011-2040SSP245,2011-2040,SSP245,12393866,8501128.01140083,5,Top-5,454585,335423.649414227,0.0366782245346206,0.0394563696681654
46,mf_var,Plain MF RF,2011-2040SSP245,2011-2040,SSP245,12393866,8501128.01140083,1,Top-1,208845,154120.48890706,0.0168506743577831,0.0181294163198542
46,mf_var,Plain MF RF,2011-2040SSP245,2011-2040,SSP245,12393866,8501128.01140083,3,Top-3,695603,510576.915769027,0.0561247797902608,0.0600599020605612
46,mf_var,Plain MF RF,2011-2040SSP245,2011-2040,SSP245,12393866,8501128.01140083,5,Top-5,870247,638232.800348286,0.0702159439193549,0.0750762486451626
47,mf_var,Plain MF RF,2011-2040SSP245,2011-2040,SSP245,12393866,8501128.01140083,1,Top-1,404273,301621.238346814,0.032618797072681,0.0354801430989289
47,mf_var,Plain MF RF,2011-2040SSP245,2011-2040,SSP245,12393866,8501128.01140083,3,Top-3,875249,658964.246716603,0.0706195306613772,0.0775149187064197
47,mf_var,Plain MF RF,2011-2040SSP245,2011-2040,SSP245,12393866,8501128.01140083,5,Top-5,1062157,800559.616463699,0.0857002165426026,0.0941709871196001
48,mf_var,Plain MF RF,2011-2040SSP245,2011-2040,SSP245,12393866,8501128.01140083,1,Top-1,1581,1182.63715128424,0.000127563102586392,0.000139115320896029
48,mf_var,Plain MF RF,2011-2040SSP245,2011-2040,SSP245,12393866,8501128.01140083,3,Top-3,61982,46310.373547269,0.00500102227989233,0.00544755631078162
48,mf_var,Plain MF RF,2011-2040SSP245,2011-2040,SSP245,12393866,8501128.01140083,5,Top-5,80225,60203.2773223996,0.00647296009170988,0.00708179870267349
49,mf_var,Plain MF RF,2011-2040SSP245,2011-2040,SSP245,12393866,8501128.01140083,1,Top-1,163299,125212.920032862,0.0131757919603133,0.0147289771269106
49,mf_var,Plain MF RF,2011-2040SSP245,2011-2040,SSP245,12393866,8501128.01140083,3,Top-3,567719,434757.695087279,0.0458064497389273,0.0511411773242594
49,mf_var,Plain MF RF,2011-2040SSP245,2011-2040,SSP245,12393866,8501128.01140083,5,Top-5,936256,717501.952438608,0.0755418849937542,0.0844007938095237
50,mf_var,Plain MF RF,2011-2040SSP245,2011-2040,SSP245,12393866,8501128.01140083,1,Top-1,18761,14557.0630189423,0.00151373268034365,0.0017123684056304
50,mf_var,Plain MF RF,2011-2040SSP245,2011-2040,SSP245,12393866,8501128.01140083,3,Top-3,69038,53710.3086300074,0.00557033616468017,0.00631802139174669
50,mf_var,Plain MF RF,2011-2040SSP245,2011-2040,SSP245,12393866,8501128.01140083,5,Top-5,104657,81408.025447919,0.00844425782883243,0.00957614393510402
52,mf_var,Plain MF RF,2011-2040SSP245,2011-2040,SSP245,12393866,8501128.01140083,1,Top-1,42727,33024.9542204203,0.00344743117280758,0.00388477319434911
52,mf_var,Plain MF RF,2011-2040SSP245,2011-2040,SSP245,12393866,8501128.01140083,3,Top-3,79026,61268.4989059305,0.00637621868753463,0.00720710226028399
52,mf_var,Plain MF RF,2011-2040SSP245,2011-2040,SSP245,12393866,8501128.01140083,5,Top-5,108195,84308.6522448105,0.0087297216219701,0.00991734886614394
53,mf_var,Plain MF RF,2011-2040SSP245,2011-2040,SSP245,12393866,8501128.01140083,1,Top-1,172728,136731.44323038,0.0139365715265923,0.0160839176926885
53,mf_var,Plain MF RF,2011-2040SSP245,2011-2040,SSP245,12393866,8501128.01140083,3,Top-3,268759,212348.30739559,0.0216848399038686,0.0249788389388809
53,mf_var,Plain MF RF,2011-2040SSP245,2011-2040,SSP245,12393866,8501128.01140083,5,Top-5,302313,238733.112917193,0.0243921468894371,0.0280825218249895
54,mf_var,Plain MF RF,2011-2040SSP245,2011-2040,SSP245,12393866,8501128.01140083,1,Top-1,1926,1519.08766136308,0.000155399453245662,0.000178692481671354
54,mf_var,Plain MF RF,2011-2040SSP245,2011-2040,SSP245,12393866,8501128.01140083,3,Top-3,17864,14083.412244647,0.00144135816862955,0.00165665217907079
54,mf_var,Plain MF RF,2011-2040SSP245,2011-2040,SSP245,12393866,8501128.01140083,5,Top-5,35691,28197.1788191708,0.00287973098950723,0.00331687498192659
55,mf_var,Plain MF RF,2011-2040SSP245,2011-2040,SSP245,12393866,8501128.01140083,1,Top-1,16796,13368.464605315,0.00135518650919737,0.00157255185281137
55,mf_var,Plain MF RF,2011-2040SSP245,2011-2040,SSP245,12393866,8501128.01140083,3,Top-3,52973,42106.3298244051,0.0042741304448507,0.00495302855902611
55,mf_var,Plain MF RF,2011-2040SSP245,2011-2040,SSP245,12393866,8501128.01140083,5,Top-5,80595,63881.5805846752,0.00650281356922852,0.00751448284263027
