source_zone,method,method_label,scenario,period,ssp,common_valid_pixels,common_valid_area_km2,rank_cutoff,rank_label,pixel_count,area_km2,pixel_share,area_share
24,mf_var,Plain MF RF,2011-2040SSP585,2011-2040,SSP585,12393866,8501128.01140083,1,Top-1,663359,428597.688926068,0.0535231702521231,0.0504165668780987
24,mf_var,Plain MF RF,2011-2040SSP585,2011-2040,SSP585,12393866,8501128.01140083,3,Top-3,1413625,911628.617237708,0.114058438262928,0.107236194539728
24,mf_var,Plain MF RF,2011-2040SSP585,2011-2040,SSP585,12393866,8501128.01140083,5,Top-5,1471078,948852.115375438,0.118694037840977,0.11161484853574
25,mf_var,Plain MF RF,2011-2040SSP585,2011-2040,SSP585,12393866,8501128.01140083,1,Top-1,276692,184807.015195804,0.022324914598883,0.0217391168499004
25,mf_var,Plain MF RF,2011-2040SSP585,2011-2040,SSP585,12393866,8501128.01140083,3,Top-3,762860,510902.150965557,0.0615514158374796,0.0600981599477609
25,mf_var,Plain MF RF,2011-2040SSP585,2011-2040,SSP585,12393866,8501128.01140083,5,Top-5,900310,602359.248068638,0.0726415793102814,0.0708563907355372
26,mf_var,Plain MF RF,2011-2040SSP585,2011-2040,SSP585,12393866,8501128.01140083,1,Top-1,32832,24727.6292836183,0.00264905236186998,0.00290874684517822
26,mf_var,Plain MF RF,2011-2040SSP585,2011-2040,SSP585,12393866,8501128.01140083,3,Top-3,165933,126012.626949885,0.0133883164462162,0.0148230478097601
26,mf_var,Plain MF RF,2011-2040SSP585,2011-2040,SSP585,12393866,8501128.01140083,5,Top-5,313539,238215.417424342,0.0252979175343674,0.0280216245543971
27,mf_var,Plain MF RF,2011-2040SSP585,2011-2040,SSP585,12393866,8501128.01140083,1,Top-1,947239,627103.253056806,0.0764280491656114,0.0737670638785582
27,mf_var,Plain MF RF,2011-2040SSP585,2011-2040,SSP585,12393866,8501128.01140083,3,Top-3,1404599,928636.292151518,0.113330174781622,0.109236831971725
27,mf_var,Plain MF RF,2011-2040SSP585,2011-2040,SSP585,12393866,8501128.01140083,5,Top-5,1521544,1006509.41305581,0.12276589080437,0.118397159965828
28,mf_var,Plain MF RF,2011-2040SSP585,2011-2040,SSP585,12393866,8501128.01140083,1,Top-1,88394,64889.8665803372,0.00713207646427676,0.00763308898458107
28,mf_var,Plain MF RF,2011-2040SSP585,2011-2040,SSP585,12393866,8501128.01140083,3,Top-3,308745,227771.090238826,0.0249111132878151,0.0267930432212482
28,mf_var,Plain MF RF,2011-2040SSP585,2011-2040,SSP585,12393866,8501128.01140083,5,Top-5,530053,392487.850346924,0.0427673657275301,0.0461689142688547
29,mf_var,Plain MF RF,2011-2040SSP585,2011-2040,SSP585,12393866,8501128.01140083,1,Top-1,154026,93815.8671493985,0.0124275992656367,0.0110356963244857
29,mf_var,Plain MF RF,2011-2040SSP585,2011-2040,SSP585,12393866,8501128.01140083,3,Top-3,333478,206158.356287426,0.0269066972323244,0.0242507060252414
29,mf_var,Plain MF RF,2011-2040SSP585,2011-2040,SSP585,12393866,8501128.01140083,5,Top-5,359295,222660.199275304,0.0289897437974559,0.0261918417152048
30,mf_var,Plain MF RF,2011-2040SSP585,2011-2040,SSP585,12393866,8501128.01140083,1,Top-1,301993,230640.822896456,0.0243663276656372,0.0271306140299434
30,mf_var,Plain MF RF,2011-2040SSP585,2011-2040,SSP585,12393866,8501128.01140083,3,Top-3,1102590,836594.583426411,0.0889625561547946,0.098409832472168
30,mf_var,Plain MF RF,2011-2040SSP585,2011-2040,SSP585,12393866,8501128.01140083,5,Top-5,1572730,1195167.55923907,0.126895837021314,0.140589290931301
31,mf_var,Plain MF RF,2011-2040SSP585,2011-2040,SSP585,12393866,8501128.01140083,1,Top-1,821563,583454.640174385,0.0662878717584973,0.0686326143297591
31,mf_var,Plain MF RF,2011-2040SSP585,2011-2040,SSP585,12393866,8501128.01140083,3,Top-3,1420487,1006000.41193383,0.114612099243287,0.118337285426674
31,mf_var,Plain MF RF,2011-2040SSP585,2011-2040,SSP585,12393866,8501128.01140083,5,Top-5,1539662,1088072.64080727,0.124227742981891,0.127991560572675
32,mf_var,Plain MF RF,2011-2040SSP585,2011-2040,SSP585,12393866,8501128.01140083,1,Top-1,97900,63841.2209501282,0.00789906878128261,0.00750973528036644
32,mf_var,Plain MF RF,2011-2040SSP585,2011-2040,SSP585,12393866,8501128.01140083,3,Top-3,476985,312288.131976869,0.0384855702006138,0.0367349052452875
32,mf_var,Plain MF RF,2011-2040SSP585,2011-2040,SSP585,12393866,8501128.01140083,5,Top-5,564665,369745.876312339,0.045560037521787,0.0434937429264062
33,mf_var,Plain MF RF,2011-2040SSP585,2011-2040,SSP585,12393866,8501128.01140083,1,Top-1,477189,324716.587180768,0.0385020299557862,0.0381968824308129
33,mf_var,Plain MF RF,2011-2040SSP585,2011-2040,SSP585,12393866,8501128.01140083,3,Top-3,849977,573442.315434024,0.0685804574617799,0.0674548500698946
33,mf_var,Plain MF RF,2011-2040SSP585,2011-2040,SSP585,12393866,8501128.01140083,5,Top-5,985158,663050.211262076,0.0794875465008255,0.0779955566335269
34,mf_var,Plain MF RF,2011-2040SSP585,2011-2040,SSP585,12393866,8501128.01140083,1,Top-1,18246,13793.9014934143,0.00147217986704068,0.00162259661011049
34,mf_var,Plain MF RF,2011-2040SSP585,2011-2040,SSP585,12393866,8501128.01140083,3,Top-3,76599,57359.4043690258,0.00618039601202724,0.00674726980844204
34,mf_var,Plain MF RF,2011-2040SSP585,2011-2040,SSP585,12393866,8501128.01140083,5,Top-5,154086,115085.116476151,0.0124324403700992,0.0135376289266331
35,mf_var,Plain MF RF,2011-2040SSP585,2011-2040,SSP585,12393866,8501128.01140083,1,Top-1,3348,2202.30733270418,0.000270133629006478,0.000259060601105015
35,mf_var,Plain MF RF,2011-2040SSP585,2011-2040,SSP585,12393866,8501128.01140083,3,Top-3,76349,49632.3754658378,0.00616022474343357,0.00583832820765386
35,mf_var,Plain MF RF,2011-2040SSP585,2011-2040,SSP585,12393866,8501128.01140083,5,Top-5,112562,73027.0529511991,0.00908207334176439,0.00859027800231484
36,mf_var,Plain MF RF,2011-2040SSP585,2011-2040,SSP585,12393866,8501128.01140083,1,Top-1,75236,55198.8616634668,0.00607042225565453,0.00649312204091503
36,mf_var,Plain MF RF,2011-2040SSP585,2011-2040,SSP585,12393866,8501128.01140083,3,Top-3,199819,147093.984365487,0.0161224108764771,0.0173028784142787
36,mf_var,Plain MF RF,2011-2040SSP585,2011-2040,SSP585,12393866,8501128.01140083,5,Top-5,330300,244430.40037928,0.0266502800659617,0.0287527020004258
37,mf_var,Plain MF RF,2011-2040SSP585,2011-2040,SSP585,12393866,8501128.01140083,1,Top-1,107528,74487.2798847637,0.00867590467736217,0.00876204661132841
37,mf_var,Plain MF RF,2011-2040SSP585,2011-2040,SSP585,12393866,8501128.01140083,3,Top-3,241202,164489.621446816,0.0194614013093251,0.0193491523979193
37,mf_var,Plain MF RF,2011-2040SSP585,2011-2040,SSP585,12393866,8501128.01140083,5,Top-5,432193,293148.167694652,0.0348715243492224,0.0344834435267311
38,mf_var,Plain MF RF,2011-2040SSP585,2011-2040,SSP585,12393866,8501128.01140083,1,Top-1,7051,4551.77233496304,0.000568910459415972,0.000535431572005348
38,mf_var,Plain MF RF,2011-2040SSP585,2011-2040,SSP585,12393866,8501128.01140083,3,Top-3,31399,20054.248817544,0.00253343065029104,0.00235901033258754
38,mf_var,Plain MF RF,2011-2040SSP585,2011-2040,SSP585,12393866,8501128.01140083,5,Top-5,39193,25124.1837538029,0.00316229011996741,0.00295539412182818
39,mf_var,Plain MF RF,2011-2040SSP585,2011-2040,SSP585,12393866,8501128.01140083,1,Top-1,77162,57560.3113765753,0.00622582170890019,0.00677090279070982
39,mf_var,Plain MF RF,2011-2040SSP585,2011-2040,SSP585,12393866,8501128.01140083,3,Top-3,219613,163724.825855849,0.0177194912386498,0.0192591883849153
39,mf_var,Plain MF RF,2011-2040SSP585,2011-2040,SSP585,12393866,8501128.01140083,5,Top-5,317987,236589.529710005,0.0256568047451861,0.0278303690278179
40,mf_var,Plain MF RF,2011-2040SSP585,2011-2040,SSP585,12393866,8501128.01140083,1,Top-1,331040,255330.660812847,0.0267099870209989,0.0300349154218622
40,mf_var,Plain MF RF,2011-2040SSP585,2011-2040,SSP585,12393866,8501128.01140083,3,Top-3,1383029,1057580.62974986,0.11158979772736,0.124404741151002
40,mf_var,Plain MF RF,2011-2040SSP585,2011-2040,SSP585,12393866,8501128.01140083,5,Top-5,1874980,1434702.59721657,0.151282900751065,0.168766144362547
41,mf_var,Plain MF RF,2011-2040SSP585,2011-2040,SSP585,12393866,8501128.01140083,1,Top-1,123403,83427.2328787086,0.00995678023306045,0.00981366622956679
41,mf_var,Plain MF RF,2011-2040SSP585,2011-2040,SSP585,12393866,8501128.01140083,3,Top-3,493380,334624.268356737,0.0398084019949869,0.0393623373166448
41,mf_var,Plain MF RF,2011-2040SSP585,2011-2040,SSP585,12393866,8501128.01140083,5,Top-5,585273,397383.707998842,0.0472227955345007,0.0467448210950255
42,mf_var,Plain MF RF,2011-2040SSP585,2011-2040,SSP585,12393866,8501128.01140083,1,Top-1,137333,94524.6633855663,0.0110807233191,0.011119073052282
42,mf_var,Plain MF RF,2011-2040SSP585,2011-2040,SSP585,12393866,8501128.01140083,3,Top-3,424768,294318.98373606,0.0342724376719903,0.034621168313352
42,mf_var,Plain MF RF,2011-2040SSP585,2011-2040,SSP585,12393866,8501128.01140083,5,Top-5,452288,313249.997186116,0.0364928909187819,0.0368480508429019
43,mf_var,Plain MF RF,2011-2040SSP585,2011-2040,SSP585,12393866,8501128.01140083,1,Top-1,4031,2771.7074345711,0.000325241534804394,0.000326039959738752
43,mf_var,Plain MF RF,2011-2040SSP585,2011-2040,SSP585,12393866,8501128.01140083,3,Top-3,18938,13272.9142059857,0.00152801393850797,0.00156131212095447
43,mf_var,Plain MF RF,2011-2040SSP585,2011-2040,SSP585,12393866,8501128.01140083,5,Top-5,42156,29838.831310626,0.00340135999533963,0.00350998494206995
44,mf_var,Plain MF RF,2011-2040SSP585,2011-2040,SSP585,12393866,8501128.01140083,1,Top-1,305530,233336.373547504,0.0246517107737005,0.0274476955569399
44,mf_var,Plain MF RF,2011-2040SSP585,2011-2040,SSP585,12393866,8501128.01140083,3,Top-3,1324289,1013216.67673236,0.10685035645859,0.119186145106102
44,mf_var,Plain MF RF,2011-2040SSP585,2011-2040,SSP585,12393866,8501128.01140083,5,Top-5,1922038,1470385.47171929,0.155079778980989,0.172963572569118
45,mf_var,Plain MF RF,2011-2040SSP585,2011-2040,SSP585,12393866,8501128.01140083,1,Top-1,104241,77163.7065788667,0.00841069283789255,0.00907687855957265
45,mf_var,Plain MF RF,2011-2040SSP585,2011-2040,SSP585,12393866,8501128.01140083,3,Top-3,328831,243064.359967007,0.0265317536917052,0.0285920126883202
45,mf_var,Plain MF RF,2011-2040SSP585,2011-2040,SSP585,12393866,8501128.01140083,5,Top-5,458132,338099.751714962,0.0369644144934276,0.0397711634575479
46,mf_var,Plain MF RF,2011-2040SSP585,2011-2040,SSP585,12393866,8501128.01140083,1,Top-1,208457,153742.947139204,0.0168193685489257,0.0180850055349149
46,mf_var,Plain MF RF,2011-2040SSP585,2011-2040,SSP585,12393866,8501128.01140083,3,Top-3,690496,506846.320639462,0.0557127211154292,0.0596210667525218
46,mf_var,Plain MF RF,2011-2040SSP585,2011-2040,SSP585,12393866,8501128.01140083,5,Top-5,865071,634476.746204869,0.0697983179743915,0.0746344185564521
47,mf_var,Plain MF RF,2011-2040SSP585,2011-2040,SSP585,12393866,8501128.01140083,1,Top-1,393224,293534.596520154,0.031727307685915,0.0345288997091322
47,mf_var,Plain MF RF,2011-2040SSP585,2011-2040,SSP585,12393866,8501128.01140083,3,Top-3,871707,656233.083428153,0.070333744127942,0.0771936480133085
47,mf_var,Plain MF RF,2011-2040SSP585,2011-2040,SSP585,12393866,8501128.01140083,5,Top-5,1060004,798758.571031385,0.0855265015774739,0.0939591275369777
48,mf_var,Plain MF RF,2011-2040SSP585,2011-2040,SSP585,12393866,8501128.01140083,1,Top-1,1335,996.215078448868,0.000107714574290217,0.000117186222476929
48,mf_var,Plain MF RF,2011-2040SSP585,2011-2040,SSP585,12393866,8501128.01140083,3,Top-3,67671,50523.1034553144,0.00546003966800997,0.00594310583108007
48,mf_var,Plain MF RF,2011-2040SSP585,2011-2040,SSP585,12393866,8501128.01140083,5,Top-5,86952,65159.4382279514,0.00701572858702845,0.00766479908790531
49,mf_var,Plain MF RF,2011-2040SSP585,2011-2040,SSP585,12393866,8501128.01140083,1,Top-1,169295,129709.720068583,0.0136595796662639,0.0152579422277408
49,mf_var,Plain MF RF,2011-2040SSP585,2011-2040,SSP585,12393866,8501128.01140083,3,Top-3,565835,433077.598578888,0.0456544390588054,0.0509435451387262
49,mf_var,Plain MF RF,2011-2040SSP585,2011-2040,SSP585,12393866,8501128.01140083,5,Top-5,936822,717757.011565273,0.0755875527458503,0.0844307967839905
50,mf_var,Plain MF RF,2011-2040SSP585,2011-2040,SSP585,12393866,8501128.01140083,1,Top-1,17831,13827.0170092939,0.00143869556117518,0.00162649203620397
50,mf_var,Plain MF RF,2011-2040SSP585,2011-2040,SSP585,12393866,8501128.01140083,3,Top-3,68527,53321.5320943835,0.0055291060916747,0.00627228904480372
50,mf_var,Plain MF RF,2011-2040SSP585,2011-2040,SSP585,12393866,8501128.01140083,5,Top-5,104089,80969.3328853192,0.0083984287065876,0.00952453989361548
52,mf_var,Plain MF RF,2011-2040SSP585,2011-2040,SSP585,12393866,8501128.01140083,1,Top-1,40485,31285.0502879485,0.00326653523605952,0.00368010577490332
52,mf_var,Plain MF RF,2011-2040SSP585,2011-2040,SSP585,12393866,8501128.01140083,3,Top-3,77838,60330.3622992368,0.00628036481917749,0.00709674789255355
52,mf_var,Plain MF RF,2011-2040SSP585,2011-2040,SSP585,12393866,8501128.01140083,5,Top-5,105371,82077.3912176829,0.00850186697193596,0.00965488240003083
53,mf_var,Plain MF RF,2011-2040SSP585,2011-2040,SSP585,12393866,8501128.01140083,1,Top-1,177394,140410.013068373,0.0143130480836246,0.0165166331903331
53,mf_var,Plain MF RF,2011-2040SSP585,2011-2040,SSP585,12393866,8501128.01140083,3,Top-3,275189,217400.7375648,0.0222036449320979,0.0255731636170217
53,mf_var,Plain MF RF,2011-2040SSP585,2011-2040,SSP585,12393866,8501128.01140083,5,Top-5,305577,241296.496002934,0.0246555029721961,0.0283840562898632
54,mf_var,Plain MF RF,2011-2040SSP585,2011-2040,SSP585,12393866,8501128.01140083,1,Top-1,807,636.469213153096,6.51128550203786e-05,7.48687953292233e-05
54,mf_var,Plain MF RF,2011-2040SSP585,2011-2040,SSP585,12393866,8501128.01140083,3,Top-3,13363,10525.4140856061,0.00107819464886905,0.00123811970264305
54,mf_var,Plain MF RF,2011-2040SSP585,2011-2040,SSP585,12393866,8501128.01140083,5,Top-5,27761,21929.6445748977,0.0022398983497159,0.00257961585162439
55,mf_var,Plain MF RF,2011-2040SSP585,2011-2040,SSP585,12393866,8501128.01140083,1,Top-1,16346,13012.789611808,0.00131887822572876,0.00153071328820794
55,mf_var,Plain MF RF,2011-2040SSP585,2011-2040,SSP585,12393866,8501128.01140083,3,Top-3,51852,41231.4896914546,0.00418368247647667,0.00485011984717313
55,mf_var,Plain MF RF,2011-2040SSP585,2011-2040,SSP585,12393866,8501128.01140083,5,Top-5,78207,62003.1626071294,0.00631013761162175,0.00729352181545521
