source_zone,method,method_label,scenario,period,ssp,common_valid_pixels,common_valid_area_km2,rank_cutoff,rank_label,pixel_count,area_km2,pixel_share,area_share
23,rf_var,Plain RF,2071-2100SSP585,2071-2100,SSP585,12393866,8501128.01140083,3,Top-3,285524,181598.446620297,0.0230375251757603,0.0213616882814559
23,rf_var,Plain RF,2071-2100SSP585,2071-2100,SSP585,12393866,8501128.01140083,5,Top-5,305024,193912.109103589,0.0246108841260669,0.0228101622330041
24,rf_var,Plain RF,2071-2100SSP585,2071-2100,SSP585,12393866,8501128.01140083,1,Top-1,670823,434939.465465638,0.0541254036472558,0.0511625592371203
24,rf_var,Plain RF,2071-2100SSP585,2071-2100,SSP585,12393866,8501128.01140083,3,Top-3,928077,601862.833719411,0.0748819617704435,0.0707979967966904
24,rf_var,Plain RF,2071-2100SSP585,2071-2100,SSP585,12393866,8501128.01140083,5,Top-5,935868,607047.45836462,0.0755105791848968,0.0714078717024977
25,rf_var,Plain RF,2071-2100SSP585,2071-2100,SSP585,12393866,8501128.01140083,1,Top-1,451931,309352.983517642,0.0364640863472302,0.0363896394811101
25,rf_var,Plain RF,2071-2100SSP585,2071-2100,SSP585,12393866,8501128.01140083,3,Top-3,865489,593158.633268418,0.0698320443354802,0.0697741090915153
25,rf_var,Plain RF,2071-2100SSP585,2071-2100,SSP585,12393866,8501128.01140083,5,Top-5,901385,617699.036875768,0.0727283157652342,0.0726608323092387
26,rf_var,Plain RF,2071-2100SSP585,2071-2100,SSP585,12393866,8501128.01140083,1,Top-1,2204,1687.04022376968,0.000177829903921827,0.000198448984829683
26,rf_var,Plain RF,2071-2100SSP585,2071-2100,SSP585,12393866,8501128.01140083,3,Top-3,26034,20058.5513603892,0.0021005552262708,0.00235951644693372
26,rf_var,Plain RF,2071-2100SSP585,2071-2100,SSP585,12393866,8501128.01140083,5,Top-5,51856,40055.9140636029,0.00418400521677417,0.00471183518350554
27,rf_var,Plain RF,2071-2100SSP585,2071-2100,SSP585,12393866,8501128.01140083,1,Top-1,1293381,835485.499991021,0.104356542179817,0.0982793693813991
27,rf_var,Plain RF,2071-2100SSP585,2071-2100,SSP585,12393866,8501128.01140083,3,Top-3,1699054,1095375.89795155,0.137088298356623,0.128850653287722
27,rf_var,Plain RF,2071-2100SSP585,2071-2100,SSP585,12393866,8501128.01140083,5,Top-5,1747919,1127489.12652265,0.141030974515942,0.132628178873507
28,rf_var,Plain RF,2071-2100SSP585,2071-2100,SSP585,12393866,8501128.01140083,1,Top-1,46629,33411.5396720174,0.00376226433301764,0.00393024780090469
28,rf_var,Plain RF,2071-2100SSP585,2071-2100,SSP585,12393866,8501128.01140083,3,Top-3,145617,105245.685708274,0.0117491184752199,0.0123802024351509
28,rf_var,Plain RF,2071-2100SSP585,2071-2100,SSP585,12393866,8501128.01140083,5,Top-5,236457,172219.956049944,0.0190785506314172,0.0202584828529791
29,rf_var,Plain RF,2071-2100SSP585,2071-2100,SSP585,12393866,8501128.01140083,1,Top-1,31283,18714.2904592395,0.00252407118166357,0.00220138909026447
