method,method_label,scenario,period,ssp,normal_assigned_zone,category,pixel_count,pixel_share,area_km2,area_share
rf_var,Plain RF,2071-2100SSP585,2071-2100,SSP585,1,stable_top1,5599,0.125990099009901,4025.15244495325,0.137073872643704
rf_var,Plain RF,2071-2100SSP585,2071-2100,SSP585,1,changed_former_in_top3,4652,0.125990099009901,3344.28442819902,0.137073872643704
rf_var,Plain RF,2071-2100SSP585,2071-2100,SSP585,1,changed_former_rank4_5,3807,0.125990099009901,2743.798335555,0.137073872643704
rf_var,Plain RF,2071-2100SSP585,2071-2100,SSP585,1,changed_former_below_top5,22405,0.125990099009901,14349.0578987677,0.137073872643704
rf_var,Plain RF,2071-2100SSP585,2071-2100,SSP585,1,novel,7977,0.125990099009901,4902.54767013862,0.137073872643704
rf_var,Plain RF,2071-2100SSP585,2071-2100,SSP585,2,stable_top1,5682,0.0217762890627994,3325.53217176877,0.0231487155281327
rf_var,Plain RF,2071-2100SSP585,2071-2100,SSP585,2,changed_former_in_top3,119005,0.0217762890627994,64943.9536345064,0.0231487155281327
rf_var,Plain RF,2071-2100SSP585,2071-2100,SSP585,2,changed_former_rank4_5,41558,0.0217762890627994,23104.1273189936,0.0231487155281327
rf_var,Plain RF,2071-2100SSP585,2071-2100,SSP585,2,changed_former_below_top5,17719,0.0217762890627994,10565.5118779487,0.0231487155281327
rf_var,Plain RF,2071-2100SSP585,2071-2100,SSP585,2,novel,76962,0.0217762890627994,41720.3436064877,0.0231487155281327
rf_var,Plain RF,2071-2100SSP585,2071-2100,SSP585,3,stable_top1,124835,0.273349741397809,78586.4572984653,0.27532812503762
rf_var,Plain RF,2071-2100SSP585,2071-2100,SSP585,3,changed_former_in_top3,121568,0.273349741397809,74828.1092380098,0.27532812503762
rf_var,Plain RF,2071-2100SSP585,2071-2100,SSP585,3,changed_former_rank4_5,69833,0.273349741397809,44824.8069763874,0.27532812503762
rf_var,Plain RF,2071-2100SSP585,2071-2100,SSP585,3,changed_former_below_top5,28359,0.273349741397809,18720.9305714248,0.27532812503762
rf_var,Plain RF,2071-2100SSP585,2071-2100,SSP585,3,novel,112091,0.273349741397809,68468.0635687717,0.27532812503762
rf_var,Plain RF,2071-2100SSP585,2071-2100,SSP585,4,stable_top1,330,0.00320027929710229,193.52958872499,0.00322739327101729
rf_var,Plain RF,2071-2100SSP585,2071-2100,SSP585,4,changed_former_in_top3,6190,0.00320027929710229,3699.06398121496,0.00322739327101729
rf_var,Plain RF,2071-2100SSP585,2071-2100,SSP585,4,changed_former_rank4_5,13672,0.00320027929710229,7748.53183856132,0.00322739327101729
rf_var,Plain RF,2071-2100SSP585,2071-2100,SSP585,4,changed_former_below_top5,57373,0.00320027929710229,33737.8338998403,0.00322739327101729
rf_var,Plain RF,2071-2100SSP585,2071-2100,SSP585,4,novel,25551,0.00320027929710229,14585.7157323265,0.00322739327101729
