method,method_label,scenario,period,ssp,normal_assigned_zone,category,pixel_count,pixel_share,area_km2,area_share
mf_var,Plain MF RF,2071-2100SSP585,2071-2100,SSP585,22,stable_top1,15,0.000149630412880186,10.6359245167055,0.000154445091076384
mf_var,Plain MF RF,2071-2100SSP585,2071-2100,SSP585,22,changed_former_in_top3,3355,0.000149630412880186,2231.03823312383,0.000154445091076384
mf_var,Plain MF RF,2071-2100SSP585,2071-2100,SSP585,22,changed_former_rank4_5,11763,0.000149630412880186,7959.98288984494,0.000154445091076384
mf_var,Plain MF RF,2071-2100SSP585,2071-2100,SSP585,22,changed_former_below_top5,72327,0.000149630412880186,49672.9636785408,0.000154445091076384
mf_var,Plain MF RF,2071-2100SSP585,2071-2100,SSP585,22,novel,12787,0.000149630412880186,8990.78925612287,0.000154445091076384
mf_var,Plain MF RF,2071-2100SSP585,2071-2100,SSP585,23,stable_top1,3839,0.0117481447479152,2460.9525099729,0.0115744920382596
mf_var,Plain MF RF,2071-2100SSP585,2071-2100,SSP585,23,changed_former_in_top3,216485,0.0117481447479152,141237.87587928,0.0115744920382596
mf_var,Plain MF RF,2071-2100SSP585,2071-2100,SSP585,23,changed_former_rank4_5,64867,0.0117481447479152,41937.7692717506,0.0115744920382596
mf_var,Plain MF RF,2071-2100SSP585,2071-2100,SSP585,23,changed_former_below_top5,738,0.0117481447479152,506.568082098471,0.0115744920382596
mf_var,Plain MF RF,2071-2100SSP585,2071-2100,SSP585,23,novel,40846,0.0117481447479152,26475.4530125377,0.0115744920382596
mf_var,Plain MF RF,2071-2100SSP585,2071-2100,SSP585,24,stable_top1,289858,0.41791212625399,186918.826361336,0.416844169369338
mf_var,Plain MF RF,2071-2100SSP585,2071-2100,SSP585,24,changed_former_in_top3,178459,0.41791212625399,114908.667051663,0.416844169369338
mf_var,Plain MF RF,2071-2100SSP585,2071-2100,SSP585,24,changed_former_rank4_5,37613,0.41791212625399,24452.7816293486,0.416844169369338
mf_var,Plain MF RF,2071-2100SSP585,2071-2100,SSP585,24,changed_former_below_top5,5284,0.41791212625399,3468.59504132488,0.416844169369338
mf_var,Plain MF RF,2071-2100SSP585,2071-2100,SSP585,24,novel,182372,0.41791212625399,118665.28584451,0.416844169369338
mf_var,Plain MF RF,2071-2100SSP585,2071-2100,SSP585,25,stable_top1,52292,0.17368372105382,36400.9698453939,0.183367898462224
mf_var,Plain MF RF,2071-2100SSP585,2071-2100,SSP585,25,changed_former_in_top3,79258,0.17368372105382,52999.1847713225,0.183367898462224
mf_var,Plain MF RF,2071-2100SSP585,2071-2100,SSP585,25,changed_former_rank4_5,62387,0.17368372105382,40533.0320112161,0.183367898462224
mf_var,Plain MF RF,2071-2100SSP585,2071-2100,SSP585,25,changed_former_below_top5,55099,0.17368372105382,34892.4016227038,0.183367898462224
mf_var,Plain MF RF,2071-2100SSP585,2071-2100,SSP585,25,novel,52040,0.17368372105382,33687.729242027,0.183367898462224
mf_var,Plain MF RF,2071-2100SSP585,2071-2100,SSP585,26,stable_top1,54,0.000495444661583771,42.0170525428577,0.000510839771745256
mf_var,Plain MF RF,2071-2100SSP585,2071-2100,SSP585,26,changed_former_in_top3,1393,0.000495444661583771,1023.83483204431,0.000510839771745256
mf_var,Plain MF RF,2071-2100SSP585,2071-2100,SSP585,26,changed_former_rank4_5,43604,0.000495444661583771,32858.8316694994,0.000510839771745256
mf_var,Plain MF RF,2071-2100SSP585,2071-2100,SSP585,26,changed_former_below_top5,63441,0.000495444661583771,47980.3652167535,0.000510839771745256
mf_var,Plain MF RF,2071-2100SSP585,2071-2100,SSP585,26,novel,501,0.000495444661583771,345.893436162896,0.000510839771745256
mf_var,Plain MF RF,2071-2100SSP585,2071-2100,SSP585,27,stable_top1,375806,0.520281373864239,242529.863446762,0.49921136090981
mf_var,Plain MF RF,2071-2100SSP585,2071-2100,SSP585,27,changed_former_in_top3,66835,0.520281373864239,44880.5684405629,0.49921136090981
mf_var,Plain MF RF,2071-2100SSP585,2071-2100,SSP585,27,changed_former_rank4_5,45606,0.520281373864239,32521.3746265771,0.49921136090981
mf_var,Plain MF RF,2071-2100SSP585,2071-2100,SSP585,27,changed_former_below_top5,81100,0.520281373864239,58221.4896295562,0.49921136090981
mf_var,Plain MF RF,2071-2100SSP585,2071-2100,SSP585,27,novel,152966,0.520281373864239,107672.71351456,0.49921136090981
mf_var,Plain MF RF,2071-2100SSP585,2071-2100,SSP585,28,stable_top1,7191,0.0687456382704129,5199.57538133973,0.0674819943100652
mf_var,Plain MF RF,2071-2100SSP585,2071-2100,SSP585,28,changed_former_in_top3,18891,0.0687456382704129,13785.7476811724,0.0674819943100652
mf_var,Plain MF RF,2071-2100SSP585,2071-2100,SSP585,28,changed_former_rank4_5,17973,0.0687456382704129,13304.8821532068,0.0674819943100652
mf_var,Plain MF RF,2071-2100SSP585,2071-2100,SSP585,28,changed_former_below_top5,36047,0.0687456382704129,26979.5065584589,0.0674819943100652
mf_var,Plain MF RF,2071-2100SSP585,2071-2100,SSP585,28,novel,24501,0.0687456382704129,17781.5881244115,0.0674819943100652
mf_var,Plain MF RF,2071-2100SSP585,2071-2100,SSP585,29,stable_top1,1992,0.00984432913269088,1185.00444788134,0.00943496023527152
mf_var,Plain MF RF,2071-2100SSP585,2071-2100,SSP585,29,changed_former_in_top3,17057,0.00984432913269088,10267.7488996277,0.00943496023527152
mf_var,Plain MF RF,2071-2100SSP585,2071-2100,SSP585,29,changed_former_rank4_5,60335,0.00984432913269088,37477.1687383228,0.00943496023527152
