method,method_label,scenario,period,ssp,normal_assigned_zone,category,pixel_count,pixel_share,area_km2,area_share
rf_var,Plain RF,2011-2040SSP245,2011-2040,SSP245,1,stable_top1,11210,0.252250225022502,8070.38285735178,0.274831487031398
rf_var,Plain RF,2011-2040SSP245,2011-2040,SSP245,1,changed_former_in_top3,9353,0.252250225022502,6624.89880363947,0.274831487031398
rf_var,Plain RF,2011-2040SSP245,2011-2040,SSP245,1,changed_former_rank4_5,6222,0.252250225022502,4167.47677085491,0.274831487031398
rf_var,Plain RF,2011-2040SSP245,2011-2040,SSP245,1,changed_former_below_top5,14396,0.252250225022502,8128.00001935203,0.274831487031398
rf_var,Plain RF,2011-2040SSP245,2011-2040,SSP245,1,novel,3259,0.252250225022502,2374.08232641543,0.274831487031398
rf_var,Plain RF,2011-2040SSP245,2011-2040,SSP245,2,stable_top1,89083,0.341410974759127,48304.0236247486,0.33623974870728
rf_var,Plain RF,2011-2040SSP245,2011-2040,SSP245,2,changed_former_in_top3,123645,0.341410974759127,68138.3715842192,0.33623974870728
rf_var,Plain RF,2011-2040SSP245,2011-2040,SSP245,2,changed_former_rank4_5,33015,0.341410974759127,18353.4318467026,0.33623974870728
rf_var,Plain RF,2011-2040SSP245,2011-2040,SSP245,2,changed_former_below_top5,11656,0.341410974759127,6630.01130007945,0.33623974870728
rf_var,Plain RF,2011-2040SSP245,2011-2040,SSP245,2,novel,3527,0.341410974759127,2233.63025395547,0.33623974870728
rf_var,Plain RF,2011-2040SSP245,2011-2040,SSP245,3,stable_top1,245227,0.536970697590905,153370.95712447,0.537336069240647
rf_var,Plain RF,2011-2040SSP245,2011-2040,SSP245,3,changed_former_in_top3,132593,0.536970697590905,82856.5849721845,0.537336069240647
rf_var,Plain RF,2011-2040SSP245,2011-2040,SSP245,3,changed_former_rank4_5,41426,0.536970697590905,25880.3002542685,0.537336069240647
