method,method_label,scenario,period,ssp,normal_assigned_zone,category,pixel_count,pixel_share,area_km2,area_share
rf_var,Plain RF,2041-2070SSP585,2041-2070,SSP585,11,changed_former_rank4_5,41139,0.225906132200118,25005.2601750098,0.216340099423276
rf_var,Plain RF,2041-2070SSP585,2041-2070,SSP585,11,changed_former_below_top5,39480,0.225906132200118,24567.6529985702,0.216340099423276
rf_var,Plain RF,2041-2070SSP585,2041-2070,SSP585,11,novel,18798,0.225906132200118,11497.54696823,0.216340099423276
rf_var,Plain RF,2041-2070SSP585,2041-2070,SSP585,12,stable_top1,89235,0.258491834050763,54669.355716766,0.256215348992571
rf_var,Plain RF,2041-2070SSP585,2041-2070,SSP585,12,changed_former_in_top3,123365,0.258491834050763,74597.9934416934,0.256215348992571
rf_var,Plain RF,2041-2070SSP585,2041-2070,SSP585,12,changed_former_rank4_5,59433,0.258491834050763,37514.4432930109,0.256215348992571
rf_var,Plain RF,2041-2070SSP585,2041-2070,SSP585,12,changed_former_below_top5,66960,0.258491834050763,42705.7890754298,0.256215348992571
rf_var,Plain RF,2041-2070SSP585,2041-2070,SSP585,12,novel,6221,0.258491834050763,3885.09864906851,0.256215348992571
rf_var,Plain RF,2041-2070SSP585,2041-2070,SSP585,13,stable_top1,122298,0.228864752380382,75971.2442288311,0.22441158152576
rf_var,Plain RF,2041-2070SSP585,2041-2070,SSP585,13,changed_former_in_top3,249557,0.228864752380382,156491.626930086,0.22441158152576
rf_var,Plain RF,2041-2070SSP585,2041-2070,SSP585,13,changed_former_rank4_5,73900,0.228864752380382,48154.7285630954,0.22441158152576
rf_var,Plain RF,2041-2070SSP585,2041-2070,SSP585,13,changed_former_below_top5,34457,0.228864752380382,22635.4303903808,0.22441158152576
rf_var,Plain RF,2041-2070SSP585,2041-2070,SSP585,13,novel,54156,0.228864752380382,35282.2794839628,0.22441158152576
rf_var,Plain RF,2041-2070SSP585,2041-2070,SSP585,14,stable_top1,239,0.00262314514004741,153.679925930509,0.00265881757479417
rf_var,Plain RF,2041-2070SSP585,2041-2070,SSP585,14,changed_former_in_top3,8505,0.00262314514004741,5466.45370155219,0.00265881757479417
rf_var,Plain RF,2041-2070SSP585,2041-2070,SSP585,14,changed_former_rank4_5,22789,0.00262314514004741,14663.2602526952,0.00265881757479417
rf_var,Plain RF,2041-2070SSP585,2041-2070,SSP585,14,changed_former_below_top5,38577,0.00262314514004741,24332.3415869654,0.00265881757479417
rf_var,Plain RF,2041-2070SSP585,2041-2070,SSP585,14,novel,21002,0.00262314514004741,13184.3661221528,0.00265881757479417
rf_var,Plain RF,2041-2070SSP585,2041-2070,SSP585,15,stable_top1,43713,0.170415737520857,27943.2277676121,0.169473784788967
rf_var,Plain RF,2041-2070SSP585,2041-2070,SSP585,15,changed_former_in_top3,123927,0.170415737520857,80306.6797348139,0.169473784788967
rf_var,Plain RF,2041-2070SSP585,2041-2070,SSP585,15,changed_former_rank4_5,26147,0.170415737520857,16647.4789350048,0.169473784788967
rf_var,Plain RF,2041-2070SSP585,2041-2070,SSP585,15,changed_former_below_top5,27569,0.170415737520857,17528.7463620372,0.169473784788967
rf_var,Plain RF,2041-2070SSP585,2041-2070,SSP585,15,novel,35152,0.170415737520857,22456.1692179666,0.169473784788967
rf_var,Plain RF,2041-2070SSP585,2041-2070,SSP585,16,stable_top1,267891,0.37862793291036,192850.064090546,0.382970158073706
rf_var,Plain RF,2041-2070SSP585,2041-2070,SSP585,16,changed_former_in_top3,320300,0.37862793291036,227847.807255533,0.382970158073706
rf_var,Plain RF,2041-2070SSP585,2041-2070,SSP585,16,changed_former_rank4_5,86965,0.37862793291036,61584.0830768803,0.382970158073706
rf_var,Plain RF,2041-2070SSP585,2041-2070,SSP585,16,changed_former_below_top5,29536,0.37862793291036,19458.231094093,0.382970158073706
rf_var,Plain RF,2041-2070SSP585,2041-2070,SSP585,16,novel,2839,0.37862793291036,1824.02183674996,0.382970158073706
rf_var,Plain RF,2041-2070SSP585,2041-2070,SSP585,17,stable_top1,103,0.0100960595961576,62.5440057072812,0.0105289905713825
rf_var,Plain RF,2041-2070SSP585,2041-2070,SSP585,17,changed_former_in_top3,1145,0.0100960595961576,655.037695484032,0.0105289905713825
rf_var,Plain RF,2041-2070SSP585,2041-2070,SSP585,17,changed_former_rank4_5,1782,0.0100960595961576,1024.5638239234,0.0105289905713825
rf_var,Plain RF,2041-2070SSP585,2041-2070,SSP585,17,changed_former_below_top5,6524,0.0100960595961576,3785.58932648563,0.0105289905713825
rf_var,Plain RF,2041-2070SSP585,2041-2070,SSP585,17,novel,648,0.0100960595961576,412.43626767806,0.0105289905713825
rf_var,Plain RF,2041-2070SSP585,2041-2070,SSP585,18,stable_top1,62766,0.378548553438637,44045.8771502768,0.3767101315531
rf_var,Plain RF,2041-2070SSP585,2041-2070,SSP585,18,changed_former_in_top3,80250,0.378548553438637,56936.6853504646,0.3767101315531
rf_var,Plain RF,2041-2070SSP585,2041-2070,SSP585,18,changed_former_rank4_5,18839,0.378548553438637,13255.8354265058,0.3767101315531
rf_var,Plain RF,2041-2070SSP585,2041-2070,SSP585,18,changed_former_below_top5,2268,0.378548553438637,1535.87986591731,0.3767101315531
rf_var,Plain RF,2041-2070SSP585,2041-2070,SSP585,18,novel,1684,0.378548553438637,1148.18715006514,0.3767101315531
rf_var,Plain RF,2041-2070SSP585,2041-2070,SSP585,19,stable_top1,434558,0.746204224892592,288738.331443226,0.746158113941174
rf_var,Plain RF,2041-2070SSP585,2041-2070,SSP585,19,changed_former_in_top3,127028,0.746204224892592,84190.8905045286,0.746158113941174
rf_var,Plain RF,2041-2070SSP585,2041-2070,SSP585,19,changed_former_rank4_5,11685,0.746204224892592,7856.10444109017,0.746158113941174
rf_var,Plain RF,2041-2070SSP585,2041-2070,SSP585,19,changed_former_below_top5,533,0.746204224892592,363.640142478018,0.746158113941174
rf_var,Plain RF,2041-2070SSP585,2041-2070,SSP585,19,novel,8554,0.746204224892592,5817.71794004596,0.746158113941174
rf_var,Plain RF,2041-2070SSP585,2041-2070,SSP585,20,stable_top1,113473,0.273096593302126,81658.2088883816,0.277932194510131
rf_var,Plain RF,2041-2070SSP585,2041-2070,SSP585,20,changed_former_in_top3,205371,0.273096593302126,145769.451686549,0.277932194510131
rf_var,Plain RF,2041-2070SSP585,2041-2070,SSP585,20,changed_former_rank4_5,69971,0.273096593302126,48409.2290169572,0.277932194510131
rf_var,Plain RF,2041-2070SSP585,2041-2070,SSP585,20,changed_former_below_top5,23273,0.273096593302126,15594.0676599111,0.277932194510131
rf_var,Plain RF,2041-2070SSP585,2041-2070,SSP585,20,novel,3417,0.273096593302126,2375.26779639394,0.277932194510131
rf_var,Plain RF,2041-2070SSP585,2041-2070,SSP585,21,stable_top1,461287,0.891437858479044,344993.017586748,0.887466247464588
rf_var,Plain RF,2041-2070SSP585,2041-2070,SSP585,21,changed_former_in_top3,39059,0.891437858479044,30355.5786912205,0.887466247464588
rf_var,Plain RF,2041-2070SSP585,2041-2070,SSP585,21,changed_former_rank4_5,9775,0.891437858479044,7625.26833936765,0.887466247464588
rf_var,Plain RF,2041-2070SSP585,2041-2070,SSP585,21,changed_former_below_top5,6638,0.891437858479044,5249.02996288105,0.887466247464588
rf_var,Plain RF,2041-2070SSP585,2041-2070,SSP585,21,novel,705,0.891437858479044,516.416432863255,0.887466247464588
rf_var,Plain RF,2041-2070SSP585,2041-2070,SSP585,22,stable_top1,2340,0.0236389901908293,1639.65570137328,0.0241352872809895
rf_var,Plain RF,2041-2070SSP585,2041-2070,SSP585,22,changed_former_in_top3,21475,0.0236389901908293,14714.9741043508,0.0241352872809895
rf_var,Plain RF,2041-2070SSP585,2041-2070,SSP585,22,changed_former_rank4_5,35872,0.0236389901908293,24795.8574004454,0.0241352872809895
rf_var,Plain RF,2041-2070SSP585,2041-2070,SSP585,22,changed_former_below_top5,29759,0.0236389901908293,19989.8857016974,0.0241352872809895
rf_var,Plain RF,2041-2070SSP585,2041-2070,SSP585,22,novel,9543,0.0236389901908293,6795.66126002885,0.0241352872809895
rf_var,Plain RF,2041-2070SSP585,2041-2070,SSP585,23,stable_top1,112627,0.345789198980688,72894.9889030794,0.343974012010571
rf_var,Plain RF,2041-2070SSP585,2041-2070,SSP585,23,changed_former_in_top3,154940,0.345789198980688,101251.01662577,0.343974012010571
rf_var,Plain RF,2041-2070SSP585,2041-2070,SSP585,23,changed_former_rank4_5,44717,0.345789198980688,28966.6117275091,0.343974012010571
rf_var,Plain RF,2041-2070SSP585,2041-2070,SSP585,23,changed_former_below_top5,2067,0.345789198980688,1269.02673209816,0.343974012010571
rf_var,Plain RF,2041-2070SSP585,2041-2070,SSP585,23,novel,11359,0.345789198980688,7538.40333430199,0.343974012010571
rf_var,Plain RF,2041-2070SSP585,2041-2070,SSP585,24,stable_top1,336470,0.484413871740533,217527.634839032,0.484319089283601
rf_var,Plain RF,2041-2070SSP585,2041-2070,SSP585,24,changed_former_in_top3,222825,0.484413871740533,143015.348914531,0.484319089283601
rf_var,Plain RF,2041-2070SSP585,2041-2070,SSP585,24,changed_former_rank4_5,55495,0.484413871740533,35678.5160104344,0.484319089283601
rf_var,Plain RF,2041-2070SSP585,2041-2070,SSP585,24,changed_former_below_top5,8567,0.484413871740533,5506.98558659675,0.484319089283601
rf_var,Plain RF,2041-2070SSP585,2041-2070,SSP585,24,novel,71235,0.484413871740533,47412.6690086039,0.484319089283601
rf_var,Plain RF,2041-2070SSP585,2041-2070,SSP585,25,stable_top1,101709,0.334885237049451,69355.2307142625,0.346291233290487
rf_var,Plain RF,2041-2070SSP585,2041-2070,SSP585,25,changed_former_in_top3,91892,0.334885237049451,59990.282189319,0.346291233290487
rf_var,Plain RF,2041-2070SSP585,2041-2070,SSP585,25,changed_former_rank4_5,51949,0.334885237049451,33640.9844709699,0.346291233290487
rf_var,Plain RF,2041-2070SSP585,2041-2070,SSP585,25,changed_former_below_top5,44399,0.334885237049451,28248.4278942249,0.346291233290487
rf_var,Plain RF,2041-2070SSP585,2041-2070,SSP585,25,novel,13764,0.334885237049451,9045.13973674979,0.346291233290487
rf_var,Plain RF,2041-2070SSP585,2041-2070,SSP585,26,stable_top1,3279,0.0301320517179589,2473.05671598467,0.0301094211804418
rf_var,Plain RF,2041-2070SSP585,2041-2070,SSP585,26,changed_former_in_top3,11455,0.0301320517179589,8629.30042995524,0.0301094211804418
rf_var,Plain RF,2041-2070SSP585,2041-2070,SSP585,26,changed_former_rank4_5,46172,0.0301320517179589,34889.7285816542,0.0301094211804418
rf_var,Plain RF,2041-2070SSP585,2041-2070,SSP585,26,changed_former_below_top5,47533,0.0301320517179589,35887.6434700341,0.0301094211804418
rf_var,Plain RF,2041-2070SSP585,2041-2070,SSP585,26,novel,382,0.0301320517179589,255.915362390605,0.0301094211804418
rf_var,Plain RF,2041-2070SSP585,2041-2070,SSP585,27,stable_top1,454140,0.624850371079722,297505.259449197,0.608860401857214
rf_var,Plain RF,2041-2070SSP585,2041-2070,SSP585,27,changed_former_in_top3,61076,0.624850371079722,40172.5806214129,0.608860401857214
rf_var,Plain RF,2041-2070SSP585,2041-2070,SSP585,27,changed_former_rank4_5,28372,0.624850371079722,20330.2360241739,0.608860401857214
rf_var,Plain RF,2041-2070SSP585,2041-2070,SSP585,27,changed_former_below_top5,63360,0.624850371079722,45633.9910225983,0.608860401857214
rf_var,Plain RF,2041-2070SSP585,2041-2070,SSP585,27,novel,119850,0.624850371079722,84984.3216931129,0.608860401857214
rf_var,Plain RF,2041-2070SSP585,2041-2070,SSP585,28,stable_top1,17330,0.167326445882012,12592.7429367971,0.165065558154943
rf_var,Plain RF,2041-2070SSP585,2041-2070,SSP585,28,changed_former_in_top3,31200,0.167326445882012,22936.6248265748,0.165065558154943
rf_var,Plain RF,2041-2070SSP585,2041-2070,SSP585,28,changed_former_rank4_5,19461,0.167326445882012,14526.3354327527,0.165065558154943
rf_var,Plain RF,2041-2070SSP585,2041-2070,SSP585,28,changed_former_below_top5,21474,0.167326445882012,16005.1940204479,0.165065558154943
rf_var,Plain RF,2041-2070SSP585,2041-2070,SSP585,28,novel,14105,0.167326445882012,10228.4455000749,0.165065558154943
rf_var,Plain RF,2041-2070SSP585,2041-2070,SSP585,29,stable_top1,51016,0.251975659870397,30823.2048861874,0.245280692099655
rf_var,Plain RF,2041-2070SSP585,2041-2070,SSP585,29,changed_former_in_top3,42108,0.251975659870397,25659.1130974266,0.245280692099655
rf_var,Plain RF,2041-2070SSP585,2041-2070,SSP585,29,changed_former_rank4_5,54115,0.251975659870397,34121.9638177683,0.245280692099655
rf_var,Plain RF,2041-2070SSP585,2041-2070,SSP585,29,changed_former_below_top5,48106,0.251975659870397,30606.6456189421,0.245280692099655
rf_var,Plain RF,2041-2070SSP585,2041-2070,SSP585,29,novel,7119,0.251975659870397,4454.09995029414,0.245280692099655
rf_var,Plain RF,2041-2070SSP585,2041-2070,SSP585,30,stable_top1,72193,0.156651159157387,55270.8797415294,0.157399569576063
rf_var,Plain RF,2041-2070SSP585,2041-2070,SSP585,30,changed_former_in_top3,257934,0.156651159157387,195813.979307852,0.157399569576063
rf_var,Plain RF,2041-2070SSP585,2041-2070,SSP585,30,changed_former_rank4_5,125705,0.156651159157387,96200.715431491,0.157399569576063
rf_var,Plain RF,2041-2070SSP585,2041-2070,SSP585,30,changed_former_below_top5,4622,0.156651159157387,3601.84892651134,0.157399569576063
rf_var,Plain RF,2041-2070SSP585,2041-2070,SSP585,30,novel,398,0.156651159157387,262.709279731906,0.157399569576063
rf_var,Plain RF,2041-2070SSP585,2041-2070,SSP585,31,stable_top1,425829,0.578783549965952,303214.601528191,0.57775756872126
rf_var,Plain RF,2041-2070SSP585,2041-2070,SSP585,31,changed_former_in_top3,159946,0.578783549965952,114499.941044152,0.57775756872126
rf_var,Plain RF,2041-2070SSP585,2041-2070,SSP585,31,changed_former_rank4_5,115177,0.578783549965952,82770.2018233367,0.57775756872126
rf_var,Plain RF,2041-2070SSP585,2041-2070,SSP585,31,changed_former_below_top5,25151,0.578783549965952,17474.1921444867,0.57775756872126
rf_var,Plain RF,2041-2070SSP585,2041-2070,SSP585,31,novel,9628,0.578783549965952,6853.92259604515,0.57775756872126
rf_var,Plain RF,2041-2070SSP585,2041-2070,SSP585,32,stable_top1,15263,0.135859502955209,9933.80510401095,0.134980538363553
rf_var,Plain RF,2041-2070SSP585,2041-2070,SSP585,32,changed_former_in_top3,47307,0.135859502955209,31025.6108303253,0.134980538363553
rf_var,Plain RF,2041-2070SSP585,2041-2070,SSP585,32,changed_former_rank4_5,33243,0.135859502955209,21860.9468235941,0.134980538363553
rf_var,Plain RF,2041-2070SSP585,2041-2070,SSP585,32,changed_former_below_top5,8714,0.135859502955209,5669.1270434877,0.134980538363553
rf_var,Plain RF,2041-2070SSP585,2041-2070,SSP585,32,novel,7817,0.135859502955209,5104.86109126754,0.134980538363553
rf_var,Plain RF,2041-2070SSP585,2041-2070,SSP585,33,stable_top1,170097,0.431178753488655,117071.474949941,0.436997463312678
rf_var,Plain RF,2041-2070SSP585,2041-2070,SSP585,33,changed_former_in_top3,111023,0.431178753488655,75061.4140948347,0.436997463312678
rf_var,Plain RF,2041-2070SSP585,2041-2070,SSP585,33,changed_former_rank4_5,46943,0.431178753488655,31934.075385759,0.436997463312678
rf_var,Plain RF,2041-2070SSP585,2041-2070,SSP585,33,changed_former_below_top5,30821,0.431178753488655,20681.4752889229,0.436997463312678
rf_var,Plain RF,2041-2070SSP585,2041-2070,SSP585,33,novel,35609,0.431178753488655,23151.2273918242,0.436997463312678
rf_var,Plain RF,2041-2070SSP585,2041-2070,SSP585,34,stable_top1,7090,0.306674164107444,5435.5921314757,0.311771890790375
rf_var,Plain RF,2041-2070SSP585,2041-2070,SSP585,34,changed_former_in_top3,8417,0.306674164107444,6366.43566661459,0.311771890790375
rf_var,Plain RF,2041-2070SSP585,2041-2070,SSP585,34,changed_former_rank4_5,3585,0.306674164107444,2679.22389718006,0.311771890790375
rf_var,Plain RF,2041-2070SSP585,2041-2070,SSP585,34,changed_former_below_top5,3417,0.306674164107444,2518.65685684161,0.311771890790375
rf_var,Plain RF,2041-2070SSP585,2041-2070,SSP585,34,novel,610,0.306674164107444,434.60781078367,0.311771890790375
rf_var,Plain RF,2041-2070SSP585,2041-2070,SSP585,35,stable_top1,0,0,0,0
rf_var,Plain RF,2041-2070SSP585,2041-2070,SSP585,35,changed_former_in_top3,3654,0,2403.49609843103,0
rf_var,Plain RF,2041-2070SSP585,2041-2070,SSP585,35,changed_former_rank4_5,42379,0,27844.6182939969,0
rf_var,Plain RF,2041-2070SSP585,2041-2070,SSP585,35,changed_former_below_top5,14450,0,9515.5256805632,0
rf_var,Plain RF,2041-2070SSP585,2041-2070,SSP585,35,novel,12522,0,8369.45640138284,0
rf_var,Plain RF,2041-2070SSP585,2041-2070,SSP585,36,stable_top1,21632,0.158750660482593,15852.64568032,0.156567470469365
rf_var,Plain RF,2041-2070SSP585,2041-2070,SSP585,36,changed_former_in_top3,31122,0.158750660482593,22933.7665948747,0.156567470469365
rf_var,Plain RF,2041-2070SSP585,2041-2070,SSP585,36,changed_former_rank4_5,15824,0.158750660482593,11706.3287635055,0.156567470469365
rf_var,Plain RF,2041-2070SSP585,2041-2070,SSP585,36,changed_former_below_top5,54486,0.158750660482593,41091.8193523149,0.156567470469365
rf_var,Plain RF,2041-2070SSP585,2041-2070,SSP585,36,novel,13200,0.158750660482593,9666.64864235702,0.156567470469365
rf_var,Plain RF,2041-2070SSP585,2041-2070,SSP585,37,stable_top1,14682,0.0750763188979398,10099.3254737095,0.0735359548274652
rf_var,Plain RF,2041-2070SSP585,2041-2070,SSP585,37,changed_former_in_top3,73218,0.0750763188979398,51338.226872438,0.0735359548274652
rf_var,Plain RF,2041-2070SSP585,2041-2070,SSP585,37,changed_former_rank4_5,38527,0.0750763188979398,26883.8374094449,0.0735359548274652
rf_var,Plain RF,2041-2070SSP585,2041-2070,SSP585,37,changed_former_below_top5,16749,0.0750763188979398,11838.9089164854,0.0735359548274652
rf_var,Plain RF,2041-2070SSP585,2041-2070,SSP585,37,novel,52385,0.0750763188979398,37178.3066048258,0.0735359548274652
rf_var,Plain RF,2041-2070SSP585,2041-2070,SSP585,38,stable_top1,86,0.00157442835435622,58.8890470001063,0.00165863648808203
rf_var,Plain RF,2041-2070SSP585,2041-2070,SSP585,38,changed_former_in_top3,9961,0.00157442835435622,6294.2949563741,0.00165863648808203
rf_var,Plain RF,2041-2070SSP585,2041-2070,SSP585,38,changed_former_rank4_5,25884,0.00157442835435622,17121.1419801088,0.00165863648808203
rf_var,Plain RF,2041-2070SSP585,2041-2070,SSP585,38,changed_former_below_top5,17308,0.00157442835435622,11122.9024306027,0.00165863648808203
rf_var,Plain RF,2041-2070SSP585,2041-2070,SSP585,38,novel,1384,0.00157442835435622,907.264235899874,0.00165863648808203
rf_var,Plain RF,2041-2070SSP585,2041-2070,SSP585,39,stable_top1,28936,0.410055834254457,21467.9985166417,0.407639786037709
rf_var,Plain RF,2041-2070SSP585,2041-2070,SSP585,39,changed_former_in_top3,29004,0.410055834254457,21733.6646832762,0.407639786037709
rf_var,Plain RF,2041-2070SSP585,2041-2070,SSP585,39,changed_former_rank4_5,4796,0.410055834254457,3613.84286648614,0.407639786037709
rf_var,Plain RF,2041-2070SSP585,2041-2070,SSP585,39,changed_former_below_top5,6046,0.410055834254457,4546.30077485815,0.407639786037709
rf_var,Plain RF,2041-2070SSP585,2041-2070,SSP585,39,novel,1784,0.410055834254457,1302.33255816283,0.407639786037709
rf_var,Plain RF,2041-2070SSP585,2041-2070,SSP585,40,stable_top1,88775,0.267002117369649,68733.7850025591,0.268306176131396
rf_var,Plain RF,2041-2070SSP585,2041-2070,SSP585,40,changed_former_in_top3,181839,0.267002117369649,140076.670390617,0.268306176131396
rf_var,Plain RF,2041-2070SSP585,2041-2070,SSP585,40,changed_former_rank4_5,50271,0.267002117369649,38620.6502138121,0.268306176131396
rf_var,Plain RF,2041-2070SSP585,2041-2070,SSP585,40,changed_former_below_top5,11082,0.267002117369649,8384.56018459452,0.268306176131396
rf_var,Plain RF,2041-2070SSP585,2041-2070,SSP585,40,novel,521,0.267002117369649,361.012634553487,0.268306176131396
rf_var,Plain RF,2041-2070SSP585,2041-2070,SSP585,41,stable_top1,15489,0.105113501408164,10551.428349234,0.105049525278201
rf_var,Plain RF,2041-2070SSP585,2041-2070,SSP585,41,changed_former_in_top3,76165,0.105113501408164,51916.6304979623,0.105049525278201
rf_var,Plain RF,2041-2070SSP585,2041-2070,SSP585,41,changed_former_rank4_5,38021,0.105113501408164,25725.2058531669,0.105049525278201
rf_var,Plain RF,2041-2070SSP585,2041-2070,SSP585,41,changed_former_below_top5,11219,0.105113501408164,7768.76068662593,0.105049525278201
rf_var,Plain RF,2041-2070SSP585,2041-2070,SSP585,41,novel,6461,0.105113501408164,4480.39280853176,0.105049525278201
rf_var,Plain RF,2041-2070SSP585,2041-2070,SSP585,42,stable_top1,23788,0.0933939522429782,16295.5133592524,0.0924625553294022
