33,962,176,6294,16,1333,183,35193,0,281,3156,4621,31658,187,2865,295,0,601,87,484,6,0,5189,13518,4250,0,6275,676,4610,21,207,2609,233919,16,1014,212,874,0,71,86,25323,0,0,1628,593,14,187,0,20,0,39,2,0,0
34,0,0,99,0,0,0,19,0,685,0,5,1,1,2,0,0,10,0,1,1,2,1,1,1,20,30,30,0,38,1,1,4,3152,1,104,2,1,191,5,1,1,1,31,1,128,16,0,568,1,0,0,2,0
35,0,0,0,0,0,0,0,0,0,0,0,377,90,56,25,0,6,33,2,0,0,1531,3458,1071,0,0,0,531,0,0,179,263,0,25231,0,0,7,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0
36,0,0,338,0,0,0,170,23,467,0,0,89,0,0,1,0,9,0,0,1120,0,0,0,0,468,3,742,0,3362,0,0,39,193,0,12429,0,0,231,341,70,0,0,1178,1,96,529,0,542,55,0,49,0,30
37,92,70,12127,2,124,171,10190,136,595,172,690,2144,172,16,2,3,211,11,3,238,5,6,3,248,33,14023,655,3,1192,6,11,4236,90,6,127,136602,1,379,19,6281,4,1,40,172,110,403,3,67,4,2,3,1,1
38,0,0,0,0,0,0,0,0,0,0,0,47,5,334,0,0,0,769,0,0,0,1630,1017,23,0,354,0,86,0,0,37,0,0,0,0,0,25729,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
39,49,0,0,0,164,0,12,0,3074,0,0,2,0,0,361,0,502,0,16,0,0,75,7,0,1,0,20,0,388,0,0,0,278,0,179,0,0,13799,60,0,0,4,40,53,2518,175,0,128,38,0,0,0,0
40,73,5,791,9,1980,10,885,2,3521,6,9,11,9,13,28,7,6,9,31,22746,7,5,12,31,3291,132,3688,8,50796,75,5,37,322,8,13834,14,6,1773,129249,308,8,7,31503,94,3107,27940,120,27558,872,2173,10081,615,1831
41,5,72,3418,0,70,90,11883,0,41,22,279,550,1,2,4,1,34,22,0,245,1,0,8,27,114,4576,1581,0,2944,2,12,5915,7,0,2365,4510,1,50,44,50595,0,0,109,22,7,1602,0,11,0,0,0,1,0
42,0,2,1,1,1,7,161,1,0,2,16,375,23,4,2484,0,6,456,7545,1,512,3,2058,3706,1,9,1,1,0,12417,83,47,1,1,1,1,0,1,2,0,124236,835,2,0,0,1,2,3,2,1,2,1,3
43,0,0,0,0,0,0,0,0,41,0,0,0,0,0,415,0,73,4,37,0,0,0,85,136,0,0,0,0,0,13,0,0,0,0,0,0,0,1,0,0,200,4605,0,0,82,0,0,0,0,0,0,0,0
44,396,7,2200,14,1429,17,2018,15,2678,10,15,613,18,15,49,20,1063,15,42,37339,15,26,20,20,6763,117,14576,12,93756,133,11,1224,509,19,32188,65,16,5852,53291,614,25,16,188759,1288,2100,47186,33,34663,3479,2105,22677,2582,4078
45,87,1,0,2,49,0,0,0,670,1,0,141,1,0,2997,0,438,1,476,1,5,4,290,29,0,0,3,173,141,322,0,4,21,2,0,1,1,500,19,1,0,0,16,8657,1199,107,3,35,1,0,3,0,3
46,440,42,107,3,387,5,57,5,12890,4,5,382,11,2,13604,3,6815,1,2643,9,11,6,7,8,241,4,298,7,1043,26,2,13,724,8,744,36,14,5320,561,3,7,117,830,3460,82116,1954,10,1387,93,5,5,5,2
47,67,15,1582,14,2293,29,976,17,2447,19,6,13,9,12,13,6,22,11,19,9505,11,8,13,10,1518,6421,15884,7,16244,10,10,777,302,8,12192,85,11,1084,28770,1377,10,1,22445,31,2425,211668,690,10197,1346,3209,457,2,149
48,0,0,1,1,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,93,1,0,0,1,23,8,0,1,87,0,0,0,0,0,10,0,1,0,77,1,0,7,0,0,0,5,1240,29,0,0,34,0,1
49,14,6,29,12,180,9,14,3,7128,12,5,4,10,4,2,4,6,6,22,3832,8,5,8,7,2208,5,837,5,21684,9,10,3,742,6,4060,16,4,1286,11208,12,5,3,8651,83,1468,5483,2,84523,275,1646,1804,44,341
50,0,1,0,0,0,1,0,1,21,1,0,0,3,3,0,0,1,0,0,1,0,0,0,0,0,0,20,0,59,0,0,1,3,0,0,1,0,109,64,0,0,1,76,1,26,32,0,1,1774,0,90,1,0
52,9,5,4,9,5,6,9,7,16,6,3,8,6,4,10,9,6,7,6,65,5,11,3,3,15,10,4,6,1,9,13,8,1,6,1,5,11,5,334,3,5,7,275,11,8,17,1,1362,3,19676,1308,3,305
53,12,11,17,10,19,19,10,15,33,23,10,18,20,12,16,20,22,15,27,945,19,23,16,19,163,10,83,16,230,15,17,11,111,14,35,17,20,43,704,24,21,18,3960,11,30,29,6,1637,98,304,54632,45,834
54,5,3,5,5,2,2,3,3,5,5,4,4,4,4,4,2,6,3,6,148,3,2,4,5,0,0,4,7,3,5,1,3,20,3,12,3,5,2,6,2,0,1,417,4,3,2,0,15,15,3,312,10459,4
55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,47,0,0,0,0,0,0,0,6,1,0,0,152,0,0,0,277,0,0,0,1,18,40,85,184,0,5552
