method,zone,original_pixels,predicted_pixels,predicted_to_original,TP,TN,FP,FN,accuracy,balanced_accuracy,recall,specificity,precision,f1,tss
optimized_rf,44,566191,340428,0.601259998834316,188759,11675966,151669,377432,0.957309308683211,0.660280345219364,0.333383964068662,0.987176726370065,0.554475542552317,0.416402038783657,0.320560690438727
optimized_rf,45,16405,35667,2.174154221274,8657,12350411,27010,7748,0.997195539133759,0.76276138432624,0.527704967997562,0.997817800654918,0.242717357781703,0.33250115225073,0.52552276865248
optimized_rf,46,136482,163810,1.20023153236324,82116,12175650,81694,54366,0.989021953349999,0.797498427656076,0.601661757594408,0.993335097717744,0.501288077650937,0.546907676528179,0.594996855312152
optimized_rf,47,354447,379020,1.06932771331116,211668,11872027,167352,142779,0.974976976439721,0.791638877369407,0.59717813946796,0.986099615270854,0.558461294918474,0.577171161074731,0.583277754738814
optimized_rf,48,1624,4262,2.6243842364532,1240,12389180,3022,384,0.999725185749744,0.881651467496877,0.763546798029557,0.999756136964197,0.290943219145941,0.421338769962623,0.763302934993754
optimized_rf,49,157753,211825,1.34276368753685,84523,12108771,127302,73230,0.983820008446141,0.762694734512727,0.535793297116378,0.989596171909076,0.399022778236752,0.457402767480748,0.525389469025454
optimized_rf,50,2292,11313,4.93586387434555,1774,12381995,9539,518,0.99918854758813,0.886613354915236,0.773996509598604,0.999230200231868,0.15681074869619,0.260786475560456,0.773226709830472
optimized_rf,52,23635,30304,1.28216627882378,19676,12359563,10628,3959,0.998823043021582,0.915817510099112,0.832494182356675,0.99914083784155,0.64928722280887,0.729564878844621,0.831635020198224
optimized_rf,53,64489,118624,1.83944548682721,54632,12265345,63992,9857,0.994041468711922,0.920981002599411,0.847152227511669,0.994809777687154,0.460547612624764,0.596702582558311,0.841962005198822
optimized_rf,54,11548,15041,1.30247661932802,10459,12377696,4582,1089,0.99954243346647,0.952663955680564,0.905697956356079,0.999629955005048,0.69536599960109,0.786716311256535,0.905327911361127
optimized_rf,55,6383,15627,2.44822183926054,5552,12377368,10075,831,0.999120045738903,0.934498555171936,0.86981043396522,0.999186676378652,0.355282523836949,0.504497955474784,0.868997110343872
plain_mf,1,15263,43469,2.84799842756994,11606,12346700,31863,3657,0.997134056908658,0.878913461451939,0.760400969665203,0.997425953238676,0.26699486990729,0.395218960702854,0.757826922903879
plain_mf,2,284043,258121,0.908739169773591,181881,12033543,76240,102162,0.985605574904795,0.81701668441741,0.640329105100284,0.993704263734536,0.704634648091399,0.670944585033311,0.63403336883482
plain_mf,3,552373,458953,0.830875151392266,289076,11671576,169877,263297,0.965049210792535,0.754494408265581,0.523334775595476,0.985654040935686,0.629859702409615,0.571677184211619,0.508988816531162
plain_mf,4,91405,105164,1.1505278704666,42524,12239781,62640,48881,0.991001890780135,0.730067255196182,0.4652261911274,0.994908319264964,0.404358906089536,0.432662322136247,0.460134510392364
plain_mf,5,190463,174298,0.915127872605178,72899,12101964,101399,117564,0.982332897040833,0.687218576093731,0.382746255178171,0.991690897009292,0.418243468083397,0.39970830214853,0.374437152187463
plain_mf,6,90294,106404,1.17841717057612,51564,12248692,54840,38730,0.992450273224749,0.783305294187677,0.571067845039538,0.995542743335816,0.484605841885643,0.524296129091297,0.566610588375354
plain_mf,7,220966,253254,1.14612202782329,88926,12008532,164328,132040,0.976087448702281,0.694471232756796,0.402442004652299,0.986500460861293,0.351133644483404,0.375041120155202,0.388942465513592
plain_mf,9,30500,72636,2.38150819672131,25326,12316016,47310,5174,0.99576531088947,0.913267007780067,0.830360655737705,0.99617335982243,0.348670080951594,0.49111852311511,0.826534015560135
plain_mf,10,146264,161057,1.1011390362632,77118,12163623,83939,69146,0.98764828552539,0.760199282425162,0.527252092107422,0.993146472742902,0.47882426718491,0.501872634802047,0.520398564850324
plain_mf,11,147057,187873,1.2775522416478,89389,12148285,98484,57668,0.987400823603623,0.799905553074299,0.607852737373943,0.991958368774654,0.475794818840387,0.533777207177619,0.599811106148597
plain_mf,12,374213,347395,0.92833493224447,236595,11908813,110800,137618,0.979956310504924,0.811514304299115,0.632246875442596,0.990781733155635,0.681054707177708,0.655743838760102,0.62302860859823
plain_mf,13,618971,540475,0.87318307319729,379039,11613419,161436,239932,0.967615488550509,0.799329664607608,0.612369561740372,0.986289767474844,0.701307183495999,0.653827776369059,0.598659329215216
plain_mf,14,32665,88121,2.6977192713914,26767,12299807,61354,5898,0.994573749865457,0.907238158852203,0.819439767335068,0.995036550369338,0.303752794453082,0.443213617472224,0.814476317704406
plain_mf,15,235591,251523,1.06762567330671,134135,12040847,117388,101456,0.982342498595672,0.779850173019496,0.569355365867117,0.990344980171875,0.533291190070093,0.550733503861519,0.559700346038992
plain_mf,16,911178,714708,0.784378024930365,547143,11315083,167565,364035,0.957107676031598,0.792942916311075,0.600478720952437,0.985407111669712,0.765547608254,0.673039807218956,0.58588583262215
plain_mf,17,1641,7099,4.32602071907374,1508,12386594,5591,133,0.999538157143726,0.959250343589426,0.918951858622791,0.999548828556062,0.212424285110579,0.345080091533181,0.918500687178853
plain_mf,18,112964,161315,1.42802131652562,45742,12165289,115573,67222,0.985251124229112,0.697757320745709,0.404925462979356,0.990589178512062,0.283557015776586,0.33354358153559,0.395514641491418
plain_mf,19,691356,582762,0.842926075712079,533214,11652922,49548,158142,0.983242462819794,0.883512122507715,0.77125822297051,0.995766022044919,0.914977297764782,0.836993119946504,0.767024245015429
plain_mf,20,379965,411795,1.0837708736331,222949,11825015,188846,157016,0.97209400874274,0.785521464349647,0.586761938599608,0.984280990099686,0.541407739287752,0.563173183793069,0.571042928699294
plain_mf,21,599210,523043,0.872887635386592,385300,11656873,137743,213910,0.971626759969036,0.815667418353102,0.643013300846114,0.988321535860091,0.736650715141967,0.686654435318952,0.631334836706205
plain_mf,22,41980,103289,2.46043353978085,30095,12278652,73194,11885,0.993135372402356,0.855481620413784,0.716888994759409,0.994074246068159,0.291366941300623,0.41433478581115,0.710963240827568
plain_mf,23,326806,327585,1.00238367716627,193281,11932716,134304,133525,0.978390127471533,0.790147215105886,0.591424270056241,0.988870160155531,0.590017857960529,0.590720226897986,0.580294430211773
plain_mf,24,845397,692848,0.819553416915366,543680,11399261,149168,301717,0.963620192828268,0.815094701522441,0.643106138299521,0.987083264745361,0.784703138350692,0.70688349385176,0.630189403044881
plain_mf,25,237357,305279,1.28615966666245,155197,12006387,150082,82160,0.981261476480306,0.820754443654036,0.653854742013086,0.987654145294987,0.508377582473737,0.572011440449952,0.641508887308072
plain_mf,26,40896,108530,2.65380477308294,23908,12268308,84622,16988,0.991801563133128,0.788877246375654,0.584604851330203,0.993149641421104,0.22028932092509,0.319997858471752,0.577754492751308
plain_mf,27,859115,725939,0.844984664451209,633979,11442751,91960,225136,0.974415003082987,0.864985910890904,0.7379442798694,0.992027541912407,0.873322689647477,0.799946247888085,0.729971821781807
plain_mf,28,46042,105757,2.29696798575214,22599,12264626,83158,23443,0.991398862627247,0.742049902890935,0.490834455497155,0.993265350284715,0.21368798282856,0.297748997028966,0.48409980578187
plain_mf,29,164338,201546,1.22641142036534,129592,12157534,71954,34746,0.991390874779104,0.891343125418585,0.788569898623569,0.9941163522136,0.64298968969863,0.708377518557794,0.782686250837169
plain_mf,30,576557,460257,0.798285338656889,248711,11605723,211546,327846,0.956478975903002,0.706735679123247,0.431372787079161,0.982098571167331,0.540374182250351,0.47976011126393,0.413471358246493
plain_mf,31,841378,732090,0.870108322299846,593407,11413765,138683,247971,0.968802692566444,0.846637634037705,0.705279909862155,0.987995358213255,0.810565640836509,0.754266372115607,0.69327526807541
plain_mf,32,60484,109248,1.80622974670987,40044,12264138,69204,20440,0.992767043849091,0.828224128207231,0.66205938760664,0.994388868807822,0.366542179261863,0.471849739589471,0.656448256414462
plain_mf,33,389751,388569,0.996967294503414,257147,11872653,131422,132604,0.978696973799697,0.824412202947292,0.659772521430349,0.989051884464234,0.661779503768957,0.660774488642204,0.648824405894583
plain_mf,34,5159,23374,4.53072300833495,3959,12369252,19415,1200,0.998336671823535,0.882914812104509,0.767396782322155,0.998432841886863,0.169376229999144,0.277503241860302,0.765829624209019
plain_mf,35,32864,73785,2.24516187925998,27932,12315109,45853,4932,0.995902395273259,0.923108735417611,0.849926971762415,0.996290499072807,0.378559327776648,0.523811756322141,0.846217470835222
plain_mf,36,22575,137199,6.07747508305648,16192,12250244,121007,6383,0.989721495202531,0.853736146218902,0.717253599114064,0.990218693323739,0.118018352903447,0.202686294390827,0.707472292437803
plain_mf,37,191906,194469,1.01335549696205,140436,12147887,54033,51470,0.991487455124834,0.863683768745788,0.731795775014851,0.995571762476725,0.722151088348272,0.726941442898738,0.727367537491576
plain_mf,38,30032,54472,1.81379861481087,27762,12337084,26710,2270,0.997661738998111,0.961126809170802,0.924413958444326,0.997839659897278,0.509656337200764,0.657057654075547,0.922253618341604
plain_mf,39,21943,75596,3.44510777924623,13279,12309566,62317,8664,0.994272874252067,0.80006091734949,0.605158820580595,0.994963014118384,0.175657442192709,0.272280831257241,0.60012183469898
plain_mf,40,339661,327131,0.963110277600313,128131,11855165,199000,211530,0.966876249513266,0.680361594094886,0.377232004851896,0.983491183337875,0.391681008525637,0.384320747699432,0.360723188189772
plain_mf,41,91243,150882,1.65362822353496,48040,12199741,102842,43203,0.988216310282233,0.759073380097993,0.526506142936992,0.991640617258994,0.318394506965708,0.396819824470831,0.518146760195986
plain_mf,42,155019,254877,1.64416619898206,120290,12104220,134587,34729,0.986338681856595,0.882486327771047,0.775969397299686,0.989003258242409,0.471953138180377,0.586929367449304,0.764972655542095
plain_mf,43,5692,24675,4.33503162333099,4901,12368360,19774,791,0.998340706090274,0.92971841196396,0.861033028812368,0.998403795115552,0.198622087132725,0.322784601705799,0.85943682392792
plain_mf,44,566191,364800,0.644305543535662,195271,11658106,169529,370920,0.956393691504141,0.665276043323008,0.344885383201075,0.98566670344494,0.535282346491228,0.419490628803071,0.330552086646016
plain_mf,45,16405,64247,3.91630600426699,11734,12324908,52513,4671,0.99538608981601,0.855513545052526,0.71526973483694,0.995757355268113,0.18263887807991,0.290978525021078,0.711027090105053
plain_mf,46,136482,175759,1.28778153895752,64957,12146542,110802,71525,0.985288884965789,0.733449288546164,0.475938218959277,0.990960358133051,0.369579936162586,0.416069638516403,0.466898577092327
plain_mf,47,354447,348528,0.983300747361383,199318,11890169,149210,155129,0.97544430589876,0.77497081706177,0.562335130499059,0.987606503624481,0.571885185695267,0.567069952701021,0.54994163412354
plain_mf,48,1624,10087,6.21120689655172,1465,12383580,8622,159,0.999291502075307,0.950698917967563,0.902093596059113,0.999304239876012,0.145236442946367,0.250192127060029,0.901397835935126
plain_mf,49,157753,195804,1.24120618942271,70358,12110627,125446,87395,0.982826852660349,0.717874440741344,0.446001026921834,0.989747854560855,0.359328716471574,0.39800088811705,0.435748881482688
plain_mf,50,2292,17261,7.53097731239093,1974,12376247,15287,318,0.998740905350777,0.930011439823621,0.861256544502618,0.998766335144624,0.114361856207636,0.201912749961643,0.860022879647242
plain_mf,52,23635,47718,2.01895493970806,20315,12342788,27403,3320,0.997521104459591,0.928657556412364,0.859530357520626,0.997784755304102,0.425730332369337,0.56942244895099,0.857315112824728
plain_mf,53,64489,97025,1.50452015072338,50070,12282382,46955,14419,0.995048018263287,0.886301542421158,0.776411481027772,0.996191603814544,0.516052563772224,0.620008172666147,0.772603084842316
plain_mf,54,11548,24003,2.07854173882923,10736,12369011,13267,812,0.998864031171649,0.964306671619245,0.929684793903706,0.998928549334783,0.447277423655376,0.603977384602402,0.92861334323849
plain_mf,55,6383,21732,3.4046686511045,5417,12371128,16315,966,0.998605676729688,0.923671722461659,0.848660504464985,0.998682940458334,0.249263758512792,0.385345900764716,0.847343444923319
plain_rf,1,15263,43057,2.82100504487977,11591,12347097,31466,3672,0.997164878706543,0.878438112845337,0.75941820087794,0.997458024812735,0.269201291311517,0.397496570644719,0.756876225690675
plain_rf,2,284043,256789,0.904049738947976,181048,12034042,75741,102995,0.985578626002979,0.815570960312764,0.637396450537419,0.99374547008811,0.705045776882966,0.669516596651086,0.631141920625528
plain_rf,3,552373,459849,0.832497243710319,289763,11671367,170086,262610,0.965087778382559,0.75510744573601,0.524578500397376,0.985636391074643,0.630126411061022,0.572528555988706,0.510214891472019
plain_rf,4,91405,105392,1.15302226355232,42692,12239721,62700,48713,0.991010604796291,0.730983803578086,0.467064164980034,0.994903442176138,0.405078184302414,0.433868402465485,0.461967607156172
plain_rf,5,190463,174488,0.916125441686837,73005,12101880,101483,117458,0.982334672118198,0.687493403689645,0.383302793718465,0.991684013660825,0.418395534363395,0.400081106778718,0.374986807379289
plain_rf,6,90294,107954,1.19558331672093,52219,12247797,55735,38075,0.992430908744402,0.786895963074548,0.578321926152347,0.995469999996749,0.483715286140393,0.526804810136798,0.573791926149096
plain_rf,7,220966,254210,1.15044848528733,88973,12007623,165237,131993,0.976017897943702,0.694540246801913,0.402654707059005,0.986425786544822,0.349998033122222,0.374484401569103,0.389080493603826
plain_rf,9,30500,72233,2.36829508196721,25365,12316458,46868,5135,0.995804120535499,0.913924227491089,0.831639344262295,0.996209110719882,0.351155289133775,0.493804327723322,0.827848454982178
plain_rf,10,146264,161080,1.10129628616748,76932,12163414,84148,69332,0.987616414818152,0.759554913545323,0.525980418968441,0.993129408122204,0.477601191954308,0.500624707168515,0.519109827090645
plain_rf,11,147057,186515,1.26831772713982,89346,12149600,97169,57711,0.987503455349462,0.79981303889117,0.607560333748138,0.992065744034202,0.479028496367584,0.535692444209946,0.59962607778234
plain_rf,12,374213,348852,0.932228436745917,236715,11907476,112137,137498,0.979858116452498,0.811619023360692,0.632567548428302,0.990670498293082,0.678554229300678,0.654754413503627,0.623238046721383
plain_rf,13,618971,530722,0.857426276836879,374291,11618424,156431,244680,0.967636224681547,0.795706795982862,0.60469876617806,0.986714825787664,0.705248698942196,0.651114688877814,0.591413591965724
plain_rf,14,32665,88596,2.71226082963417,26671,12299236,61925,5994,0.99451993274716,0.905745599588516,0.816500841879688,0.994990357297345,0.301040679037428,0.439894112699054,0.811491199177032
plain_rf,15,235591,255344,1.08384445925354,134831,12037722,120513,100760,0.982146513917494,0.781198795523564,0.572309638313858,0.990087952733271,0.528036687762391,0.549282491572204,0.562397591047128
plain_rf,16,911178,711547,0.78090888937178,545670,11316771,165877,365508,0.957125023378576,0.792208124202765,0.598862132316627,0.985554116088902,0.766878365027187,0.672535395707837,0.58441624840553
plain_rf,17,1641,7228,4.40463132236441,1509,12386466,5719,132,0.999527910106209,0.959549871305007,0.919561243144424,0.999538499465591,0.208771444382955,0.340286390799414,0.919099742610015
plain_rf,18,112964,162922,1.44224708756772,45866,12163806,117056,67098,0.985141472859148,0.698245789668265,0.406023157820191,0.99046842151634,0.281521218742711,0.332499655654872,0.39649157933653
plain_rf,19,691356,582291,0.842244805859789,532779,11652958,49512,158577,0.983210269371218,0.883199061508923,0.770629024699287,0.99576909831856,0.914970349876608,0.836619565703841,0.766398123017847
plain_rf,20,379965,418010,1.10012764333557,224651,11820502,193359,155314,0.971867202266677,0.7875733196067,0.591241298540655,0.983905340672745,0.537429726561566,0.563052727215765,0.5751466392134
plain_rf,21,599210,525215,0.876512408003872,386583,11655984,138632,212627,0.971658549990939,0.816700307924968,0.645154453363595,0.988246162486341,0.736047142598745,0.687610111834938,0.633400615849937
plain_rf,22,41980,102107,2.43227727489281,30056,12279795,72051,11924,0.993224449011952,0.85506338189347,0.715959980943306,0.994166782843633,0.29435787947937,0.417192390708391,0.71012676378694
plain_rf,23,326806,331497,1.01435408162641,193970,11929493,137527,132836,0.978185670833204,0.791067811505398,0.593532554481864,0.988603068528933,0.585133500454001,0.589303102066981,0.582135623010796
plain_rf,24,845397,692055,0.818615396080185,542630,11399004,149425,302767,0.963514737095712,0.814462564457162,0.641864118278158,0.987061010636165,0.784085079943068,0.705882199899574,0.628925128914323
plain_rf,25,237357,307122,1.29392434181423,155190,12004537,151932,82167,0.981111643813621,0.820663606759283,0.653825250571923,0.987501962946642,0.505304081114345,0.570049533590827,0.641327213518565
plain_rf,26,40896,108051,2.64209213615023,23802,12268681,84249,17094,0.991823106117514,0.787596373742321,0.582012910798122,0.993179836686519,0.22028486548019,0.319603617394107,0.575192747484641
plain_rf,27,859115,727974,0.847353381095662,636185,11442922,91789,222930,0.974606792123756,0.866277202641232,0.7405120385513,0.992042366731165,0.873911705637839,0.801700471744181,0.732554405282465
plain_rf,28,46042,106475,2.31256244298684,22521,12263830,83954,23521,0.99132834364465,0.741170617695685,0.489140350115112,0.993200885276257,0.211514440009392,0.295324455634454,0.482341235391369
plain_rf,29,164338,201345,1.22518833136584,129371,12157514,71974,34967,0.991371429613422,0.890669913024133,0.787225109226107,0.99411471682216,0.642533959124885,0.707558185641662,0.781339826048267
plain_rf,30,576557,459961,0.797771946225612,247678,11604986,212283,328879,0.956336162860443,0.705808660841574,0.429581116871359,0.982036204811789,0.538476088190086,0.477903905190262,0.411617321683147
plain_rf,31,841378,729996,0.867619547932083,592744,11415196,137252,248634,0.968864658903554,0.846305572447426,0.704491916831674,0.988119228063178,0.811982531411131,0.75442765376034,0.692611144894852
plain_rf,32,60484,109910,1.81717479002711,39790,12263222,70120,20694,0.992672642007399,0.826087264244279,0.657859929898816,0.994314598589742,0.362023473751251,0.467035224244985,0.652174528488558
plain_rf,33,389751,388960,0.997970499113537,257185,11872300,131775,132566,0.978671557919241,0.824446248680094,0.659870019576602,0.989022477783586,0.661211949814891,0.660540303141987,0.648892497360188
plain_rf,34,5159,23082,4.47412289203334,3925,12369510,19157,1234,0.998354745338526,0.879630012596623,0.760806357821283,0.998453667371962,0.170045923230223,0.277964661308027,0.759260025193245
plain_rf,35,32864,73331,2.23134737098345,27783,12315414,45548,5081,0.995914982185485,0.920854154436712,0.845393135345667,0.996315173527756,0.378871145900097,0.523244973868826,0.841708308873423
plain_rf,36,22575,137814,6.10471760797342,16178,12249615,121636,6397,0.989669614532268,0.853400646856573,0.716633444075305,0.990167849637842,0.117390105504521,0.201734532916846,0.706801293713146
plain_rf,37,191906,195984,1.02124998697279,140634,12146570,55350,51272,0.991397168235217,0.864145679394164,0.732827530144967,0.995463828643361,0.717578986039677,0.725123101910335,0.728291358788328
plain_rf,38,30032,53974,1.79721630261055,27709,12337529,26265,2323,0.997693367649344,0.960262413149804,0.922649174214172,0.997875652085436,0.513376811057176,0.659690974454206,0.920524826299608
plain_rf,39,21943,75047,3.42008841088274,13255,12310091,61792,8688,0.994313297604791,0.799535263375292,0.604065077701317,0.995005449049268,0.176622649806122,0.27332714712857,0.599070526750585
plain_rf,40,339661,326675,0.961767762563262,127648,11855138,199027,212013,0.966835099992529,0.679649471120546,0.375809998792914,0.983488943448178,0.390749215581235,0.383134034481103,0.359298942241092
plain_rf,41,91243,150777,1.65247745032496,47826,12199632,102951,43417,0.988190248919099,0.757896257434263,0.524160757537565,0.991631757330961,0.317196919954635,0.395223535245021,0.515792514868525
plain_rf,42,155019,250059,1.61308613782827,119372,12108120,130687,35647,0.986579285524906,0.87968472965574,0.770047542559299,0.98932191675218,0.477375339419897,0.589377848216887,0.75936945931148
plain_rf,43,5692,24642,4.32923401264933,4888,12368380,19754,804,0.998341270887618,0.92857726556892,0.858749121574139,0.9984054095637,0.198360522684847,0.322278631238874,0.857154531137839
plain_rf,44,566191,363006,0.641137001471235,194740,11659369,168266,371451,0.956452753169199,0.664860512199753,0.343947537138527,0.985773487260978,0.536464962011647,0.419157616737893,0.329721024399506
plain_rf,45,16405,64057,3.90472416946053,11730,12325094,52327,4675,0.99540077454694,0.855399144683498,0.715025906735751,0.995772382631244,0.183118160388404,0.291566205165171,0.710798289366996
plain_rf,46,136482,176243,1.29132779414135,65064,12146165,111179,71418,0.985267099925398,0.733825903093988,0.476722205125951,0.990929601062025,0.369172108963193,0.416110000799424,0.467651806187975
plain_rf,47,354447,348630,0.983588519581207,198321,11889070,150309,156126,0.975275189437063,0.773518758980782,0.559522298115092,0.987515219846472,0.568858101712417,0.564151579414488,0.547037517961564
plain_rf,48,1624,9307,5.73091133004926,1448,12384343,7859,176,0.999351693335053,0.945495713308912,0.891625615763547,0.999365810854277,0.155581820135382,0.264934589699021,0.890991426617824
plain_rf,49,157753,196622,1.24639151077951,70544,12109995,126078,87209,0.982790867001038,0.718438144662982,0.447180085323259,0.989696204002706,0.35877979066432,0.398131922398589,0.436876289325964
plain_rf,50,2292,16766,7.31500872600349,1980,12376748,14786,312,0.99878181281551,0.931340555761996,0.863874345549738,0.998806765974253,0.118096146964094,0.207786756217861,0.862681111523991
plain_rf,52,23635,47157,1.99521895493971,20319,12343353,26838,3316,0.997567014415081,0.928765013836404,0.859699598053734,0.997830429619074,0.430879826961003,0.574047915018646,0.857530027672808
plain_rf,53,64489,97107,1.50579168540371,50214,12282444,46893,14275,0.995064639442251,0.887420526224796,0.778644419978601,0.996196632470992,0.517099694151812,0.621475779103443,0.774841052449593
plain_rf,54,11548,23932,2.07239348804988,10743,12369089,13189,805,0.998870889425106,0.964612904066911,0.930290959473502,0.998934848660319,0.448896874477687,0.605580608793687,0.929225808133821
plain_rf,55,6383,21867,3.42581858060473,5479,12371055,16388,904,0.998604789191005,0.928525426407265,0.858373805420649,0.998677047393881,0.250560204874926,0.387893805309735,0.85705085281453
