ori,1,2,3,4,5,6,7,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,52,53,54,55
32,1,0,0,0,0,1,785,0,0,0,0,1825,533,1728,15,0,114,668,113,0,0,3243,7175,5357,0,73,0,1119,0,207,34042,1900,0,1035,0,9,207,0,0,0,327,7,0,0,0,0,0,0,0,0,0,0,0
33,1454,78,6089,14,2048,0,30865,0,301,3517,3669,25563,399,3454,267,0,443,95,489,0,0,4403,10253,7426,37,6407,674,5272,11,139,4877,232090,28,1365,417,1188,0,86,91,33928,0,0,1451,594,27,181,0,20,0,41,0,0,0
34,2,0,61,0,0,0,6,0,601,1,1,1,1,1,0,3,2,1,2,1,2,2,0,1,19,28,17,0,40,3,0,9,3328,2,175,1,0,338,10,1,1,1,6,2,90,0,1,392,2,0,1,2,1
35,0,0,0,0,0,0,0,0,0,0,0,153,93,62,29,0,7,18,1,0,0,746,2040,1263,0,0,0,688,0,0,391,270,0,27098,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36,3,0,124,0,7,0,113,23,331,2,0,89,0,0,1,0,0,0,0,487,0,0,0,0,673,1,1348,0,1917,0,0,39,316,0,14178,0,0,269,337,95,0,0,1138,2,54,418,9,402,68,0,66,0,65
37,208,56,11475,6,276,37,8420,258,980,290,634,1558,365,29,10,6,196,2,2,730,1,3,6,526,84,12501,542,3,661,3,4,3888,107,4,146,136525,4,349,29,10316,3,2,35,30,69,489,1,21,4,2,3,3,4
38,0,0,0,0,0,0,0,0,0,0,0,47,1,311,0,0,0,514,0,0,0,592,727,27,0,359,0,81,0,0,47,0,0,0,0,0,27325,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
39,77,0,0,0,128,0,8,0,3463,0,0,2,0,0,102,0,164,0,9,0,0,78,4,0,0,0,25,0,268,0,0,3,351,0,201,0,0,13164,78,0,0,4,45,66,3369,162,0,83,89,0,0,0,0
40,64,6,324,8,1855,4,470,3,4081,9,7,10,8,11,35,10,11,6,28,26848,12,4,13,26,8119,80,6216,8,39283,80,5,38,554,9,18137,11,9,3197,114384,555,6,15,27751,111,1906,32904,290,30446,2149,4246,9314,962,5023
41,8,122,3098,3,131,11,11353,0,102,1,275,602,0,39,3,0,8,0,8,588,1,1,0,10,209,3996,1818,0,2416,1,12,10969,4,1,2630,5026,1,22,8,46049,0,0,42,17,6,1638,0,8,3,0,2,0,1
42,1,5,0,2,6,0,209,2,1,1,9,221,7,29,1491,0,0,401,12003,1,957,3,1760,2807,2,10,2,1,1,18335,142,21,2,1,2,3,0,2,2,1,115217,1203,2,0,0,1,146,1,0,1,4,1,0
43,0,0,0,0,0,0,0,0,2,0,0,0,0,0,272,0,35,9,38,0,0,0,37,121,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,210,4805,0,0,150,0,0,0,0,0,0,0,0
44,654,27,1504,11,1476,23,1403,13,2681,15,16,414,16,10,38,18,1229,17,60,30795,10,33,17,25,14901,139,22960,14,78195,117,16,1509,840,17,40142,45,15,7097,57249,831,10,20,161194,1006,1539,49026,33,31264,5739,4477,25974,8391,12926
45,88,0,1,0,47,0,3,0,367,0,2,144,0,0,1496,0,293,0,366,0,5,4,312,44,0,0,13,131,102,177,1,3,25,0,3,4,0,862,21,0,1,1,42,10646,1056,106,2,29,4,0,1,0,3
46,900,14,80,17,378,3,58,2,21902,8,5,205,7,4,8570,2,10676,4,2344,13,11,8,5,7,212,6,321,7,527,18,1,12,1142,5,928,35,9,11666,934,5,2,146,795,8683,62823,1396,10,1425,129,1,6,5,10
47,64,20,1065,14,2255,16,640,18,2975,25,12,15,14,7,11,11,21,11,18,8388,13,19,11,16,2076,3695,16756,12,14412,8,9,893,408,18,13061,117,15,2070,43082,729,15,19,26354,37,1614,193541,377,12049,2596,3981,281,6,557
48,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,93,0,0,0,0,23,8,0,0,37,0,0,0,0,0,12,1,0,0,42,1,0,9,0,0,0,6,1338,18,0,0,29,0,0
49,6,5,41,5,240,1,15,6,7363,12,4,3,8,8,8,4,3,10,18,2815,7,4,5,8,10223,1,1376,3,23834,4,6,6,1748,5,5831,17,7,1807,11796,9,11,5,6537,112,763,3314,15,69168,387,7512,1503,42,1112
50,1,0,0,0,1,0,0,2,14,0,2,0,0,1,0,0,0,2,1,9,0,0,0,1,1,0,45,0,15,0,1,1,0,0,1,0,0,130,21,2,1,1,70,1,20,64,1,0,1792,2,84,1,4
52,4,8,7,12,7,10,4,10,7,4,13,5,7,12,8,8,11,3,4,2,6,4,5,8,18,3,14,5,0,7,8,11,0,6,6,9,8,6,349,6,9,5,123,7,7,12,3,1279,1,19711,1048,1,804
53,17,45,14,17,17,15,19,25,17,21,19,6,17,12,14,18,18,35,12,1655,17,14,23,22,293,7,97,15,194,16,19,9,151,14,37,25,15,48,556,13,20,23,2745,16,17,31,10,1407,183,1533,51258,1036,2612
54,4,4,5,6,0,4,5,6,3,5,9,7,2,1,3,3,5,3,6,218,5,1,5,1,0,0,4,3,2,3,3,4,11,1,24,2,1,3,21,1,5,2,210,5,3,3,0,16,28,2,306,10571,3
55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,60,0,0,0,0,0,0,1,5,0,0,0,78,1,0,0,196,0,0,0,0,7,45,205,342,0,5438
