variable,1,2,3,4,5,6,7,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,52,53,54,55,MeanDecreaseAccuracy,MeanDecreaseGini
MWMT,40.1403278281841,27.2640562825474,30.5524837820078,40.2103869878153,41.1684678401094,41.7505537640093,41.8564141266734,35.860828462717,29.9168545353919,37.8972924250621,40.7016081955636,32.3895229409526,35.5035750069674,41.611346058569,18.0443760312946,16.3486002865769,24.3139391046495,22.2060485856567,25.0865041075128,39.3057591096302,23.6582967116866,32.593398173943,28.970288456933,32.0907551656445,31.5220908553788,36.7809296665674,42.9201503714282,32.3462369157111,25.2747400221134,17.9931355200161,41.9856263002656,36.3834827358621,37.7579697604455,32.8465917799655,41.8304895432245,23.8263758782306,27.2015667952575,36.3094932361774,32.0635663852219,34.1726183412034,19.3733615024479,21.074977829078,30.7268666475157,30.5527556919473,27.4076967232844,34.8274808600646,24.4017973938544,24.6853585850773,33.4521688599353,21.7922391115796,24.6374488829298,18.7292132825497,27.7779356180757,51.6157239289182,2406.35648177875
soil_T_CEC_CLAY,26.9452565808613,15.2130577722049,15.3545052958872,26.7665700011021,27.030042884075,19.8673395528004,21.6732140890276,17.0671508591167,15.8802533819726,24.3375313407239,28.4241516451015,19.7077611692214,25.4419159444514,29.121753482347,9.17922750405626,6.62023946725541,18.3618587599508,15.3343163916927,11.9125391652252,12.1933939303699,15.3492387319077,33.6223663787684,28.7673238568816,29.6193544323975,17.469855931771,25.4674566987981,30.1146734409352,26.24682008412,14.3646439045971,14.245637566358,32.4233466635561,22.1852903325143,20.2477539918205,20.6193509743234,24.9311364376263,20.6739242100544,20.1199939981898,19.0264155775991,12.9893536641528,15.774865620759,14.4040134145884,17.0084603720223,9.22915990013525,20.0255289012115,11.0656074267379,20.0358102656996,11.9022025606905,16.7976780382885,17.5496194415813,18.2135885441874,16.7521015109592,10.5280247982426,18.8010139051713,55.5359609526294,659.067878537152
soil_T_REF_BULK_DENSITY,21.5188077769411,15.3752405254366,19.1565904246375,27.3413540707653,27.3515975642054,21.958283866989,22.6111763564295,14.0054241358969,15.5211218622965,23.0389465116225,21.3586716561915,24.9286242694334,21.3774881427912,29.5139574803017,11.3508696241227,10.0856751981949,16.5136192090013,12.7639762905948,15.0730280895218,16.4707498272944,18.5759854073145,24.8843230977338,27.6756068559975,24.8009885685066,19.1419055666392,19.2653497137207,26.7583047994643,18.860353824736,11.0578198373303,9.78165294239778,28.9913725523369,25.743343045708,17.3271488344618,22.3770216134681,25.4082773286025,15.1202043338453,12.1075298765574,19.5832370395098,12.6464923721649,14.1460415252945,13.4868297060941,14.2558450323857,13.6236854596294,18.231132533013,13.7850635532839,15.8458491169959,13.0165960346095,16.1281424753296,14.5483515652259,14.4284460917671,17.3358593765819,8.83330451531424,14.0927320977994,54.2411164234922,546.127873506419
soil_T_CLAY,20.2078430199954,12.1272751333891,12.0958480127624,24.1817149224497,24.6867198368093,16.680895617531,23.6487187179903,10.4052136612172,16.8527371351594,26.1364940175285,21.4171422980726,24.9550746496583,24.7606990066234,28.5383956235219,7.06461960313443,7.88703276186114,18.4497049868262,13.9338362744748,13.4876498681231,12.5723290284598,11.8816738815648,25.2193413632796,25.9018726298257,23.7787278459169,18.3946436276969,20.994168836655,28.8798649648333,22.9402755600895,12.931178036629,9.17351767494675,30.7098494531437,21.0983804974052,19.4693372842187,17.6995395237427,25.3399602746622,15.0484330586167,14.9488674180981,20.1947474294298,14.2483790319304,20.4910191645886,8.94654015771177,14.929774873899,20.866705995079,21.244851433748,15.6182983811551,15.8452168574737,13.820901499064,13.2954124067226,16.7226690402577,12.1763699409976,16.2913432947121,7.93310875263415,16.3001096668236,46.4880738442738,562.526736995419
soil_T_CEC_SOIL,25.3458663808641,14.4894383819907,16.1214054501007,26.6949585205356,26.4254785231971,25.180009143201,26.0141294191157,10.4720612733841,16.1011768880709,22.9550869624803,23.9979680012588,21.3955030173284,21.3922382804182,26.5448356498387,12.1630533405391,6.29951371384367,18.4675169032314,10.7767812389666,14.1222842076291,12.1346930600279,17.1311727451333,26.0420462352542,26.0747219041413,25.2169956679447,19.850051521898,19.9785549009489,25.0570457273666,20.3093994665893,11.3410635850178,15.1253865162845,29.4322971503104,26.6470649976626,20.0540362998553,16.7983814918735,24.8534840223488,14.399047677593,14.624627510384,19.9323982283693,13.4083671000304,21.875454984068,13.7601927706197,18.0820027138329,21.954251585512,21.6346742585624,13.3641527974771,13.5407365709351,13.8032682908984,15.9500475074716,18.0998296435547,15.5224754545455,16.0403273687454,8.80647351454101,21.1201565312709,52.0753796188656,584.323077420523
Eref_sp,34.4244675479289,19.5403475194924,18.638546663223,27.5949635910331,27.2851834373431,24.4915816768839,29.8088419764723,28.1179544213657,22.5460688935282,24.2853747603887,27.2342004125211,24.0719214349643,33.1212844466172,33.9823370077972,13.979204376428,16.7003853097394,18.1383792114928,17.3515666760866,15.5871536732372,25.5032560381702,19.0785476290152,28.6953903190652,28.6995846569017,32.0922089444606,36.6855603816969,28.604547793296,44.1098366686109,28.8914629760671,26.1494403537279,17.1634676371964,34.6180658752233,31.2891380664125,35.9896281140588,27.3998669681089,39.5840628946461,27.0795309694645,23.9887817553593,36.2955143985892,28.2635451823757,29.0424342292995,14.9057761628523,20.2441223535072,25.5034056634473,29.2430317420563,16.6574728650267,34.581519751058,25.1957008057241,25.6980306836052,29.9092757855181,23.8832851449813,21.2480686989962,22.9711224040419,24.3307181810118,47.6343803730345,2098.59999380112
PAS_wt,39.8414727605979,21.2054558062871,15.9079920608958,30.6466262365434,38.4582563006383,30.4386487372309,27.5246494568816,25.4535463520042,29.4054476320315,25.2095193131726,38.3109029083121,29.6795331529114,27.4017401350982,28.2836015290715,25.1993060515159,17.1297018710784,37.6240907770678,14.8464697617593,29.0480007998803,19.9498984601104,33.1333140522783,31.7243931266891,32.0498490332222,41.9160457367171,31.4259847830537,26.33258053684,36.6389541300023,24.7507564664727,19.0197850165206,31.5808076793518,34.5984110245018,33.3914848526274,36.4018668411331,28.6676236643799,40.7039923232724,28.396033535425,26.0706336496829,40.0954725145876,19.0061232999926,24.7617280879983,21.8560866470995,22.6887557303976,20.7229448952023,50.1122355394646,22.1147278577036,27.3138148887207,14.7701184639627,18.6242490029764,13.0504770954265,7.78835388523079,7.94806117431519,7.29511156281737,8.00473215282282,54.2061840899177,1414.87305749844
AHM,41.0849857744278,29.794176242704,26.7876465849263,35.1906452428604,36.2801712222942,37.1143348385325,36.3105003811277,34.0611805562607,25.6418712440962,35.0819787587117,39.6092484712191,29.669166216032,38.4518932361756,32.4537621178517,24.9474732281289,20.0962878154253,30.2118978165025,25.0107854781831,30.278610306003,31.2580895288369,36.1400669040876,26.0376248067494,27.9838501750031,42.4507238706327,35.2728377180519,31.241437817223,43.0451024763689,28.2649826465143,20.9488903271433,24.9930370747296,30.5144616355405,34.9766488885718,32.5721577117569,31.3990683395495,41.7359623569719,28.0194654817273,32.5570373802163,40.978731423381,32.7505954133943,32.5373395121243,28.7208484491988,26.9399264792954,26.2949018925356,37.6176232372261,31.8449362872388,31.564693384339,27.9530420199898,31.6629169262747,32.2246861287955,23.2501733628926,31.5872371400897,18.8714424876435,31.66533271315,50.8847866677567,2669.04451609838
DD_18_sp,39.2256694158619,23.9643269072065,20.7405030125866,36.6865740365548,34.2703952203924,34.2504713217046,32.3988559527003,34.7071757539462,27.0597288834981,36.5774421257098,34.7347001486629,30.0851711262717,51.0787103358378,37.6884435078337,24.0641677249531,22.8875078130698,18.8462175001428,22.2578325509728,21.9489276306436,29.9598140919933,29.435502104419,32.3099014383354,29.3171438564753,39.7062921643881,29.0626883626361,27.5214698203489,38.5551724231776,33.5040224744223,21.6484576447863,29.2247122880166,39.9580366523321,33.1790602764482,34.2782726919721,35.5924737400161,36.3701488112957,25.5900998032945,27.5814187927174,35.7612114911553,25.1391589521929,29.8356772432113,21.6748079800921,24.4537164521416,24.1512053474101,34.3361537650069,23.3308554049341,34.4040496094926,23.1351143873912,18.7501317676567,35.686216970411,25.364094247177,26.5612394509822,39.8851591220287,29.1237171059535,53.7186005467004,2782.11879662839
