ori,1,2,3,4,5,6,7,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,52,53,54,55
31,3341,403,0,10,92,1611,223,0,0,18,0,2658,118,213,37198,0,14660,1157,53579,0,41483,159,3190,32713,0,13,0,7,0,518859,2726,101,0,485,48,0,0,0,0,0,112080,1036,0,13064,64,0,0,0,0,0,0,0,0
32,13,0,7,11,2,6,10,0,0,0,0,119,216,878,4,0,93,275,35,0,44,1159,1501,2241,0,43,1,594,0,81,50938,437,0,977,0,0,301,0,0,0,453,32,0,11,0,0,0,0,0,0,0,0,0
33,1733,56,3661,50,1986,31,20259,0,264,4034,4540,12229,1188,3850,234,0,501,18,313,0,12,2654,4574,7887,45,2357,1519,4083,2,33,8813,250628,75,2605,391,1915,0,142,126,44169,0,0,1486,995,6,226,0,15,0,41,0,0,0
34,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,1,2,0,0,0,0,2,5004,0,11,1,0,54,1,0,0,0,0,1,3,0,0,5,5,0,0,0,0
35,2,3,0,0,6,0,14,0,0,0,0,20,10,17,18,0,18,3,0,0,0,155,385,324,0,1,0,124,0,0,293,60,0,31368,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36,0,0,2,0,0,0,24,23,35,0,7,12,0,0,0,0,1,0,0,110,0,0,0,0,534,0,671,0,218,0,0,3,258,0,19490,0,0,105,139,103,0,0,384,0,13,161,36,103,55,0,29,0,59
37,348,41,3216,4,174,5,5230,286,289,274,592,428,627,20,0,0,157,0,0,278,0,0,0,318,98,3093,420,0,646,0,0,2568,247,16,46,158443,0,434,22,12843,0,1,19,0,23,418,0,0,10,0,0,0,0
38,0,0,0,0,0,0,0,0,0,0,0,5,0,35,0,0,0,38,0,0,0,154,87,23,0,4,0,80,0,0,0,0,0,0,0,0,29605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39,160,0,0,0,68,0,0,0,1033,0,0,0,0,0,3,0,73,0,1,0,0,18,0,0,18,0,32,0,54,0,2,0,542,0,113,0,0,18092,39,0,0,11,7,227,1226,70,0,3,151,0,0,0,0
40,148,0,203,0,1324,207,792,0,3540,0,0,0,0,0,3,0,0,0,49,23534,0,0,0,78,16876,46,9934,0,19115,7,0,19,416,0,19015,0,0,2352,136321,2426,0,0,18562,1053,1299,34450,1273,22983,2536,4321,9458,1760,5195
41,0,21,1372,0,215,0,4113,0,0,39,315,1,0,0,0,0,0,0,0,242,0,0,0,0,239,2074,1454,0,658,0,0,5372,0,0,1441,4600,0,0,87,67579,0,0,137,0,0,1196,5,51,0,0,0,0,0
42,0,0,0,0,0,30,0,0,0,0,0,10,0,46,350,0,10,23,9423,0,2097,0,1242,774,0,0,0,0,0,4841,454,0,0,0,0,0,0,0,0,0,133130,2497,0,9,0,0,0,0,0,0,0,0,0
43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,7,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,5642,0,0,12,0,3,0,0,0,0,0,0
44,2748,57,1127,0,2659,19,2218,0,1974,0,0,0,0,0,8,0,1211,0,6,31930,0,12,0,0,26842,38,32914,0,44143,6,0,453,958,0,47108,62,0,5096,49505,4379,0,0,168295,2735,1135,47239,528,26701,6271,5320,28893,10724,12187
45,85,10,0,0,1,0,0,0,43,0,0,5,0,0,199,0,41,0,154,0,0,0,20,8,0,0,6,2,8,38,6,1,37,1,0,0,0,199,2,0,0,0,1,15372,124,10,0,1,3,0,0,0,0
46,679,23,22,0,116,0,28,0,17989,0,0,55,0,0,2623,0,10142,0,1463,13,10,0,0,17,618,0,314,0,89,15,0,29,2526,0,953,6,0,16727,718,0,0,610,178,13445,65110,728,0,845,182,0,2,0,0
47,58,0,533,0,3134,26,641,0,3311,0,0,0,0,0,0,0,0,0,0,6257,0,0,0,0,3208,1651,17329,0,11688,0,0,516,253,0,5470,179,0,1784,32593,1429,0,0,21695,408,1717,220677,516,10001,3289,4798,32,0,597
48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1608,0,0,0,0,0,0
49,73,0,0,0,167,152,56,0,7452,0,0,0,0,0,0,0,5,1,4,1739,0,0,0,0,16450,0,2943,0,10271,0,0,0,4388,0,7353,9,0,1774,8082,52,0,0,4445,768,478,2631,286,73988,494,10158,2275,70,939
50,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,4,0,2239,0,9,0,0
52,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,26,0,6,0,0,0,0,0,0,0,0,0,0,0,48,0,0,0,54,0,0,2,0,675,0,21402,338,0,777
53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,394,0,0,0,0,351,0,92,0,171,0,0,0,251,0,20,0,0,10,266,0,0,0,428,1,13,0,388,582,425,1797,54214,1558,2741
54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,8,1,96,11220,0
55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7,135,16,0,6214
