23,2,2,0,97,5,49,728,1,0,1,76,1181,6349,16759,136,16,1336,20445,389,2,115,193281,46484,1752,6,572,242,12567,2,1302,6850,1739,2,10077,0,0,3535,3,58,13,531,45,5,14,0,2,2,16,6,4,1,2,4
24,67,34,88,106,557,131,886,9,13,226,1889,10977,1197,11370,669,4,1290,12567,1768,4,887,60712,543680,52396,10,2275,10,46203,6,4655,32585,12402,5,27056,5,3,4972,6,3,6,12517,966,9,116,6,5,7,8,7,7,9,6,5
25,597,84,1,189,1062,8,959,4,5,923,1268,19533,102,3363,2695,8,1172,62,2443,3,504,1634,15963,155197,3,435,6,1653,5,8621,6211,3714,3,3032,3,27,3,11,3,1,5398,303,4,113,5,2,3,1,4,5,2,3,4
26,16,2,88,2,260,0,136,0,664,0,9,0,1,5,0,0,0,1,0,1611,1,86,2,0,23908,10,325,0,5282,0,1,9,1116,0,2277,0,4,396,757,46,0,1,391,0,118,287,9,2381,13,323,357,0,1
27,43,1585,34758,3885,4726,4054,26759,712,107,14507,5680,3605,6621,21123,44,30,51,1749,28,54,27,4377,4287,378,379,633979,5290,43,89,43,2262,16376,61,55,1752,29172,1796,132,269,17592,29,30,494,31,194,9643,36,62,28,26,19,17,26
28,653,70,1177,0,234,0,513,0,1257,0,0,26,0,68,45,0,741,9,32,650,0,108,23,23,798,1172,22599,0,1694,7,0,396,217,0,2792,3,0,1196,960,244,0,0,3427,195,735,2705,0,409,515,0,15,0,334
29,0,2,4,4,8,1,670,6,1,0,52,52,7,3708,3,6,2,1873,31,4,7,6852,14875,682,2,20,1,129592,3,7,1458,1534,1,1583,2,0,1224,4,15,3,2,2,2,4,2,2,3,8,5,4,1,3,1
30,215,6,5704,150,3017,5,2392,6,3771,29,5,6,5,9,8,7,48,11,11,55329,9,6,11,8,33523,548,10316,5,248711,7,8,463,1520,5,20599,386,9,8161,49541,1957,13,9,48424,298,2604,42781,690,28666,2020,175,2833,924,593
31,4430,103,15,31,28,306,1080,0,61,17,2,9141,49,259,49123,0,10313,1708,44821,2,22481,361,4081,24415,0,13,1,23,14,593407,1265,2022,2,163,50,2,1,438,2,1,64876,878,7,4907,90,2,6,1,379,1,0,0,0
32,0,0,0,0,0,1,920,0,0,0,6,1609,266,1555,21,0,106,558,95,0,1,2508,5205,2933,0,126,0,815,0,308,40044,2115,0,644,0,0,212,0,0,0,436,0,0,0,0,0,0,0,0,0,0,0,0
33,1376,209,6198,2,2517,0,23462,0,407,3002,2755,23018,641,4387,392,0,703,25,395,1,0,3236,9561,6270,39,3626,470,2828,30,63,4555,257147,19,862,136,3000,0,41,104,26052,0,0,1276,615,43,206,0,41,0,41,0,0,0
34,1,1,47,0,0,0,7,0,390,2,1,0,3,2,1,2,5,3,1,0,2,2,1,2,23,23,5,1,17,1,1,4,3959,2,97,1,2,259,24,1,1,0,5,0,99,1,0,137,21,0,1,0,1
35,0,0,0,0,0,0,0,0,0,0,0,144,68,45,33,0,4,30,0,0,0,646,2202,723,0,4,0,495,0,0,268,261,0,27932,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36,0,0,223,0,11,0,72,23,329,0,56,12,0,0,0,0,7,0,0,313,0,0,0,1,514,0,1062,0,901,0,0,17,359,0,16192,0,0,170,339,161,0,0,1016,0,114,320,11,239,37,0,46,0,30
37,263,95,11881,8,419,165,7219,101,701,304,367,1567,561,67,10,6,201,4,3,823,3,1,3,523,48,11397,241,9,611,6,5,4469,111,2,24,140436,8,328,46,8067,15,5,38,7,139,568,1,19,5,2,2,0,2
38,0,0,0,0,0,0,0,0,0,0,0,42,0,209,0,0,0,485,0,0,0,640,331,33,0,414,0,70,0,0,45,0,0,0,0,0,27762,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
39,43,0,0,0,56,0,28,0,3949,0,0,2,0,0,88,0,222,0,5,0,0,80,2,0,7,0,20,0,291,0,0,0,631,0,70,0,0,13279,71,0,0,0,61,77,2685,70,0,60,146,0,0,0,0
40,162,7,886,23,2242,7,1346,9,3492,8,7,10,9,13,3,9,12,8,22,27419,7,7,9,35,7994,74,6877,10,33622,110,12,35,893,7,15392,15,3,2509,128131,1042,11,8,30725,143,2679,30045,484,26250,1559,4116,7205,1207,2751
41,1,28,3480,1,153,18,9212,0,122,5,298,527,0,32,0,1,21,1,0,379,0,0,0,1,477,3612,1585,1,1947,2,3,11543,9,0,2066,5403,1,0,208,48040,0,1,219,3,20,1748,0,72,0,0,2,0,1
42,3,2,1,5,2,0,89,0,1,1,2,432,1,8,389,0,41,654,11581,5,1264,36,1601,1580,2,0,0,0,1,15215,163,34,1,1,2,1,2,1,1,4,120290,1581,1,1,0,2,1,5,1,3,1,5,2
43,0,0,0,0,0,0,0,0,5,0,0,0,0,0,331,0,17,8,42,0,0,0,42,47,0,0,0,0,0,5,0,0,0,0,0,0,0,5,0,0,161,4901,0,0,128,0,0,0,0,0,0,0,0
44,608,36,2617,27,2256,18,2708,18,2243,12,12,498,19,22,148,14,1019,41,67,31966,20,16,33,11,13842,116,24060,10,66781,40,14,2056,1046,19,36180,64,12,6757,53873,1342,13,9,195271,1249,1560,41881,63,27291,4735,4775,22317,8589,7797
45,128,0,1,2,115,2,1,0,159,2,0,144,1,0,979,0,81,0,289,2,1,0,340,42,1,1,13,103,102,143,0,6,63,1,0,1,1,602,40,1,4,0,64,11734,1188,12,1,29,3,0,1,0,2
46,636,56,100,6,232,3,171,3,23372,9,8,238,6,2,8954,2,8268,3,1731,21,22,8,7,23,292,5,306,5,558,25,8,42,1766,3,784,12,7,10188,981,7,4,174,663,8523,64957,1191,6,1849,228,4,3,7,3
47,126,27,2255,50,2762,66,1746,18,2789,45,8,10,11,21,16,18,29,18,15,8562,18,11,13,10,1798,2047,14534,16,15661,18,13,813,554,21,9194,141,16,1454,35680,697,9,15,32276,64,2050,199318,420,12785,2232,3737,15,12,213
