niche_type,method,zoneID,metric,value,method_label
climate,rf_var,48,Test accuracy,0.998050682261209,Plain RF
climate,rf_var,48,Test balanced accuracy,0.998050682261209,Plain RF
climate,rf_var,48,Test precision,0.996116504854369,Plain RF
climate,rf_var,48,Test recall,1,Plain RF
climate,rf_var,48,Test specificity,0.996101364522417,Plain RF
climate,rf_var,48,Train accuracy,1,Plain RF
climate,rf_var,49,OOB accuracy,0.937661556958221,Plain RF
climate,rf_var,49,Test AUC,0.979100007111795,Plain RF
climate,rf_var,49,Test F1,0.941076832505345,Plain RF
climate,rf_var,49,Test TSS,0.878779508318637,Plain RF
climate,rf_var,49,Test accuracy,0.939389754159318,Plain RF
climate,rf_var,49,Test balanced accuracy,0.939389754159318,Plain RF
climate,rf_var,49,Test precision,0.915591462679368,Plain RF
climate,rf_var,49,Test recall,0.968021588084058,Plain RF
climate,rf_var,49,Test specificity,0.910757920234579,Plain RF
climate,rf_var,49,Train accuracy,1,Plain RF
climate,rf_var,50,OOB accuracy,0.990212527964206,Plain RF
climate,rf_var,50,Test AUC,0.999972444389333,Plain RF
climate,rf_var,50,Test F1,0.996057818659658,Plain RF
climate,rf_var,50,Test TSS,0.992125984251969,Plain RF
climate,rf_var,50,Test accuracy,0.996062992125984,Plain RF
climate,rf_var,50,Test balanced accuracy,0.996062992125984,Plain RF
climate,rf_var,50,Test precision,0.997368421052632,Plain RF
climate,rf_var,50,Test recall,0.994750656167979,Plain RF
climate,rf_var,50,Test specificity,0.99737532808399,Plain RF
climate,rf_var,50,Train accuracy,1,Plain RF
climate,rf_var,52,OOB accuracy,0.994202113248442,Plain RF
climate,rf_var,52,Test AUC,0.998909256320447,Plain RF
climate,rf_var,52,Test F1,0.994444835103017,Plain RF
climate,rf_var,52,Test TSS,0.988843383702867,Plain RF
climate,rf_var,52,Test accuracy,0.994421691851433,Plain RF
climate,rf_var,52,Test balanced accuracy,0.994421691851434,Plain RF
climate,rf_var,52,Test precision,0.990336134453782,Plain RF
climate,rf_var,52,Test recall,0.998587770088971,Plain RF
climate,rf_var,52,Test specificity,0.990255613613896,Plain RF
climate,rf_var,52,Train accuracy,1,Plain RF
climate,rf_var,53,OOB accuracy,0.984666852523,Plain RF
climate,rf_var,53,Test AUC,0.997743986475867,Plain RF
climate,rf_var,53,Test F1,0.987831465801349,Plain RF
climate,rf_var,53,Test TSS,0.975483936871137,Plain RF
climate,rf_var,53,Test accuracy,0.987741968435569,Plain RF
climate,rf_var,53,Test balanced accuracy,0.987741968435569,Plain RF
climate,rf_var,53,Test precision,0.980671465243872,Plain RF
climate,rf_var,53,Test recall,0.995096787374228,Plain RF
climate,rf_var,53,Test specificity,0.98038714949691,Plain RF
climate,rf_var,53,Train accuracy,1,Plain RF
climate,rf_var,54,OOB accuracy,0.997418657702005,Plain RF
climate,rf_var,54,Test AUC,0.999593324721746,Plain RF
climate,rf_var,54,Test F1,0.996539792387543,Plain RF
climate,rf_var,54,Test TSS,0.993069592838579,Plain RF
climate,rf_var,54,Test accuracy,0.99653479641929,Plain RF
climate,rf_var,54,Test balanced accuracy,0.99653479641929,Plain RF
climate,rf_var,54,Test precision,0.995105096458393,Plain RF
climate,rf_var,54,Test recall,0.997978631244586,Plain RF
climate,rf_var,54,Test specificity,0.995090961593994,Plain RF
climate,rf_var,54,Train accuracy,1,Plain RF
climate,rf_var,55,OOB accuracy,0.9951975987994,Plain RF
climate,rf_var,55,Test AUC,0.998504823690535,Plain RF
climate,rf_var,55,Test F1,0.994751312171957,Plain RF
climate,rf_var,55,Test TSS,0.989452536413862,Plain RF
climate,rf_var,55,Test accuracy,0.994726268206931,Plain RF
climate,rf_var,55,Test balanced accuracy,0.994726268206931,Plain RF
climate,rf_var,55,Test precision,0.990049751243781,Plain RF
climate,rf_var,55,Test recall,0.999497739829232,Plain RF
climate,rf_var,55,Test specificity,0.989954796584631,Plain RF
climate,rf_var,55,Train accuracy,1,Plain RF
climate,mf_var,1,Test AUC,0.998579772569686,Plain MF RF
climate,mf_var,1,Test F1,0.984516699845167,Plain MF RF
climate,mf_var,1,Test TSS,0.968861209964413,Plain MF RF
climate,mf_var,1,Test accuracy,0.984430604982206,Plain MF RF
climate,mf_var,1,Test balanced accuracy,0.984430604982206,Plain MF RF
climate,mf_var,1,Test precision,0.979102507699076,Plain MF RF
climate,mf_var,1,Test recall,0.989991103202847,Plain MF RF
climate,mf_var,1,Test specificity,0.978870106761566,Plain MF RF
climate,mf_var,1,Train accuracy,1,Plain MF RF
climate,mf_var,2,Test AUC,0.989029070646933,Plain MF RF
climate,mf_var,2,Test F1,0.957261369664959,Plain MF RF
climate,mf_var,2,Test TSS,0.913779314562604,Plain MF RF
climate,mf_var,2,Test accuracy,0.956889657281302,Plain MF RF
climate,mf_var,2,Test balanced accuracy,0.956889657281302,Plain MF RF
climate,mf_var,2,Test precision,0.949078087971793,Plain MF RF
climate,mf_var,2,Test recall,0.96558699691859,Plain MF RF
climate,mf_var,2,Test specificity,0.948192317644015,Plain MF RF
climate,mf_var,2,Train accuracy,1,Plain MF RF
climate,mf_var,3,Test AUC,0.97373180205267,Plain MF RF
climate,mf_var,3,Test F1,0.926589473621754,Plain MF RF
climate,mf_var,3,Test TSS,0.851132822370083,Plain MF RF
climate,mf_var,3,Test accuracy,0.925566411185042,Plain MF RF
climate,mf_var,3,Test balanced accuracy,0.925566411185042,Plain MF RF
climate,mf_var,3,Test precision,0.914026513710456,Plain MF RF
climate,mf_var,3,Test recall,0.939502592917905,Plain MF RF
climate,mf_var,3,Test specificity,0.911630229452178,Plain MF RF
climate,mf_var,3,Train accuracy,1,Plain MF RF
climate,mf_var,4,Test AUC,0.990105199890017,Plain MF RF
climate,mf_var,4,Test F1,0.964945010038555,Plain MF RF
climate,mf_var,4,Test TSS,0.928452277342617,Plain MF RF
climate,mf_var,4,Test accuracy,0.964226138671308,Plain MF RF
climate,mf_var,4,Test balanced accuracy,0.964226138671308,Plain MF RF
climate,mf_var,4,Test precision,0.945936531159647,Plain MF RF
climate,mf_var,4,Test recall,0.984733101247462,Plain MF RF
climate,mf_var,4,Test specificity,0.943719176095155,Plain MF RF
climate,mf_var,4,Train accuracy,0.999947569863157,Plain MF RF
climate,mf_var,5,Test AUC,0.97482882739291,Plain MF RF
climate,mf_var,5,Test F1,0.930926349690652,Plain MF RF
climate,mf_var,5,Test TSS,0.858614946915551,Plain MF RF
climate,mf_var,5,Test accuracy,0.929307473457775,Plain MF RF
climate,mf_var,5,Test balanced accuracy,0.929307473457775,Plain MF RF
climate,mf_var,5,Test precision,0.910085175488019,Plain MF RF
climate,mf_var,5,Test recall,0.952744431337173,Plain MF RF
climate,mf_var,5,Test specificity,0.905870515578378,Plain MF RF
climate,mf_var,5,Train accuracy,1,Plain MF RF
climate,mf_var,6,Test AUC,0.992953711412861,Plain MF RF
climate,mf_var,6,Test F1,0.973518834683425,Plain MF RF
climate,mf_var,6,Test TSS,0.946418727720407,Plain MF RF
climate,mf_var,6,Test accuracy,0.973209363860204,Plain MF RF
climate,mf_var,6,Test balanced accuracy,0.973209363860204,Plain MF RF
climate,mf_var,6,Test precision,0.96240169497612,Plain MF RF
climate,mf_var,6,Test recall,0.98489581419279,Plain MF RF
climate,mf_var,6,Test specificity,0.961522913527618,Plain MF RF
climate,mf_var,6,Train accuracy,1,Plain MF RF
climate,mf_var,7,Test AUC,0.968307435631368,Plain MF RF
climate,mf_var,7,Test F1,0.923388134907499,Plain MF RF
climate,mf_var,7,Test TSS,0.843754688109454,Plain MF RF
climate,mf_var,7,Test accuracy,0.921877344054727,Plain MF RF
climate,mf_var,7,Test balanced accuracy,0.921877344054727,Plain MF RF
climate,mf_var,7,Test precision,0.905869787983316,Plain MF RF
climate,mf_var,7,Test recall,0.941597407662996,Plain MF RF
climate,mf_var,7,Test specificity,0.902157280446458,Plain MF RF
climate,mf_var,7,Train accuracy,0.999881831610044,Plain MF RF
climate,mf_var,9,Test AUC,0.997824020735253,Plain MF RF
climate,mf_var,9,Test F1,0.990206157675451,Plain MF RF
climate,mf_var,9,Test TSS,0.980255263444966,Plain MF RF
climate,mf_var,9,Test accuracy,0.990127631722483,Plain MF RF
climate,mf_var,9,Test balanced accuracy,0.990127631722483,Plain MF RF
climate,mf_var,9,Test precision,0.982392097917114,Plain MF RF
climate,mf_var,9,Test recall,0.998145521981019,Plain MF RF
climate,mf_var,9,Test specificity,0.982109741463947,Plain MF RF
climate,mf_var,9,Train accuracy,1,Plain MF RF
climate,mf_var,10,Test AUC,0.989832401079188,Plain MF RF
climate,mf_var,10,Test F1,0.969532988226876,Plain MF RF
climate,mf_var,10,Test TSS,0.938253421553521,Plain MF RF
climate,mf_var,10,Test accuracy,0.969126710776761,Plain MF RF
climate,mf_var,10,Test balanced accuracy,0.969126710776761,Plain MF RF
climate,mf_var,10,Test precision,0.956940122271513,Plain MF RF
climate,mf_var,10,Test recall,0.982461705791716,Plain MF RF
climate,mf_var,10,Test specificity,0.955791715761805,Plain MF RF
climate,mf_var,10,Train accuracy,1,Plain MF RF
climate,mf_var,11,Test AUC,0.989433966922106,Plain MF RF
climate,mf_var,11,Test F1,0.962108546615352,Plain MF RF
climate,mf_var,11,Test TSS,0.923185405909515,Plain MF RF
climate,mf_var,11,Test accuracy,0.961592702954757,Plain MF RF
climate,mf_var,11,Test balanced accuracy,0.961592702954757,Plain MF RF
climate,mf_var,11,Test precision,0.949357838795394,Plain MF RF
climate,mf_var,11,Test recall,0.975206423583468,Plain MF RF
climate,mf_var,11,Test specificity,0.947978982326047,Plain MF RF
climate,mf_var,11,Train accuracy,1,Plain MF RF
climate,mf_var,12,Test AUC,0.986817479240959,Plain MF RF
climate,mf_var,12,Test F1,0.955986307044895,Plain MF RF
climate,mf_var,12,Test TSS,0.91027327845243,Plain MF RF
climate,mf_var,12,Test accuracy,0.955136639226215,Plain MF RF
climate,mf_var,12,Test balanced accuracy,0.955136639226215,Plain MF RF
climate,mf_var,12,Test precision,0.938217394653725,Plain MF RF
climate,mf_var,12,Test recall,0.974441263801718,Plain MF RF
climate,mf_var,12,Test specificity,0.935832014650712,Plain MF RF
climate,mf_var,12,Train accuracy,0.99994370003378,Plain MF RF
climate,mf_var,13,Test AUC,0.980626919701956,Plain MF RF
climate,mf_var,13,Test F1,0.941942490800004,Plain MF RF
climate,mf_var,13,Test TSS,0.881939865665321,Plain MF RF
climate,mf_var,13,Test accuracy,0.940969932832661,Plain MF RF
climate,mf_var,13,Test balanced accuracy,0.940969932832661,Plain MF RF
climate,mf_var,13,Test precision,0.926674930886571,Plain MF RF
climate,mf_var,13,Test recall,0.957721563771449,Plain MF RF
climate,mf_var,13,Test specificity,0.924218301893873,Plain MF RF
climate,mf_var,13,Train accuracy,1,Plain MF RF
climate,mf_var,14,Test AUC,0.997605348318594,Plain MF RF
climate,mf_var,14,Test F1,0.985996084926969,Plain MF RF
climate,mf_var,14,Test TSS,0.971721062233935,Plain MF RF
climate,mf_var,14,Test accuracy,0.985860531116967,Plain MF RF
climate,mf_var,14,Test balanced accuracy,0.985860531116967,Plain MF RF
climate,mf_var,14,Test precision,0.97663319081237,Plain MF RF
climate,mf_var,14,Test recall,0.995540239205352,Plain MF RF
climate,mf_var,14,Test specificity,0.976180823028583,Plain MF RF
climate,mf_var,14,Train accuracy,1,Plain MF RF
climate,mf_var,15,Test AUC,0.981813772336273,Plain MF RF
climate,mf_var,15,Test F1,0.943333264387311,Plain MF RF
climate,mf_var,15,Test TSS,0.884681221236951,Plain MF RF
climate,mf_var,15,Test accuracy,0.942340610618476,Plain MF RF
climate,mf_var,15,Test balanced accuracy,0.942340610618476,Plain MF RF
climate,mf_var,15,Test precision,0.92736786455015,Plain MF RF
climate,mf_var,15,Test recall,0.959858008755191,Plain MF RF
climate,mf_var,15,Test specificity,0.92482321248176,Plain MF RF
climate,mf_var,15,Train accuracy,1,Plain MF RF
climate,mf_var,16,Test AUC,0.979874519695907,Plain MF RF
climate,mf_var,16,Test F1,0.943732832358425,Plain MF RF
climate,mf_var,16,Test TSS,0.885091463968465,Plain MF RF
climate,mf_var,16,Test accuracy,0.942545731984232,Plain MF RF
climate,mf_var,16,Test balanced accuracy,0.942545731984232,Plain MF RF
climate,mf_var,16,Test precision,0.924628476010863,Plain MF RF
climate,mf_var,16,Test recall,0.963643299605806,Plain MF RF
climate,mf_var,16,Test specificity,0.921448164362659,Plain MF RF
climate,mf_var,16,Train accuracy,1,Plain MF RF
climate,mf_var,17,Test AUC,0.999986294460769,Plain MF RF
climate,mf_var,17,Test F1,0.999172870140612,Plain MF RF
climate,mf_var,17,Test TSS,0.998344370860927,Plain MF RF
climate,mf_var,17,Test accuracy,0.999172185430464,Plain MF RF
climate,mf_var,17,Test balanced accuracy,0.999172185430464,Plain MF RF
climate,mf_var,17,Test precision,0.998347107438017,Plain MF RF
climate,mf_var,17,Test recall,1,Plain MF RF
climate,mf_var,17,Test specificity,0.998344370860927,Plain MF RF
climate,mf_var,17,Train accuracy,1,Plain MF RF
climate,mf_var,18,Test AUC,0.98006030936656,Plain MF RF
climate,mf_var,18,Test F1,0.950516208216013,Plain MF RF
climate,mf_var,18,Test TSS,0.898654443294396,Plain MF RF
climate,mf_var,18,Test accuracy,0.949327221647198,Plain MF RF
climate,mf_var,18,Test balanced accuracy,0.949327221647198,Plain MF RF
climate,mf_var,18,Test precision,0.92872460496614,Plain MF RF
climate,mf_var,18,Test recall,0.973355019961556,Plain MF RF
climate,mf_var,18,Test specificity,0.92529942333284,Plain MF RF
climate,mf_var,18,Train accuracy,1,Plain MF RF
climate,mf_var,19,Test AUC,0.990746651779603,Plain MF RF
climate,mf_var,19,Test F1,0.955117282839404,Plain MF RF
climate,mf_var,19,Test TSS,0.910231935024701,Plain MF RF
climate,mf_var,19,Test accuracy,0.95511596751235,Plain MF RF
climate,mf_var,19,Test balanced accuracy,0.95511596751235,Plain MF RF
climate,mf_var,19,Test precision,0.95508929393739,Plain MF RF
climate,mf_var,19,Test recall,0.955145273381897,Plain MF RF
climate,mf_var,19,Test specificity,0.955086661642803,Plain MF RF
climate,mf_var,19,Train accuracy,0.999948207996685,Plain MF RF
climate,mf_var,20,Test AUC,0.976038277250591,Plain MF RF
climate,mf_var,20,Test F1,0.941693480638463,Plain MF RF
climate,mf_var,20,Test TSS,0.880654397391495,Plain MF RF
climate,mf_var,20,Test accuracy,0.940327198695747,Plain MF RF
climate,mf_var,20,Test balanced accuracy,0.940327198695747,Plain MF RF
climate,mf_var,20,Test precision,0.920614874445056,Plain MF RF
climate,mf_var,20,Test recall,0.963759946142803,Plain MF RF
climate,mf_var,20,Test specificity,0.916894451248692,Plain MF RF
climate,mf_var,20,Train accuracy,1,Plain MF RF
climate,mf_var,21,Test AUC,0.983286398808383,Plain MF RF
climate,mf_var,21,Test F1,0.944365590647731,Plain MF RF
climate,mf_var,21,Test TSS,0.886497996540474,Plain MF RF
climate,mf_var,21,Test accuracy,0.943248998270237,Plain MF RF
climate,mf_var,21,Test balanced accuracy,0.943248998270237,Plain MF RF
climate,mf_var,21,Test precision,0.926143450322866,Plain MF RF
climate,mf_var,21,Test recall,0.963319174092969,Plain MF RF
climate,mf_var,21,Test specificity,0.923178822447505,Plain MF RF
climate,mf_var,21,Train accuracy,1,Plain MF RF
climate,mf_var,22,Test AUC,0.995453804759592,Plain MF RF
climate,mf_var,22,Test F1,0.972537475306968,Plain MF RF
climate,mf_var,22,Test TSS,0.94452703231359,Plain MF RF
climate,mf_var,22,Test accuracy,0.972263516156795,Plain MF RF
climate,mf_var,22,Test balanced accuracy,0.972263516156795,Plain MF RF
climate,mf_var,22,Test precision,0.963025467934949,Plain MF RF
climate,mf_var,22,Test recall,0.982239261403646,Plain MF RF
climate,mf_var,22,Test specificity,0.962287770909944,Plain MF RF
climate,mf_var,22,Train accuracy,1,Plain MF RF
climate,mf_var,23,Test AUC,0.979640928460842,Plain MF RF
climate,mf_var,23,Test F1,0.944046604008852,Plain MF RF
climate,mf_var,23,Test TSS,0.885677746785222,Plain MF RF
climate,mf_var,23,Test accuracy,0.942838873392611,Plain MF RF
climate,mf_var,23,Test balanced accuracy,0.942838873392611,Plain MF RF
climate,mf_var,23,Test precision,0.924513002683553,Plain MF RF
climate,mf_var,23,Test recall,0.964423454539962,Plain MF RF
climate,mf_var,23,Test specificity,0.92125429224526,Plain MF RF
climate,mf_var,23,Train accuracy,1,Plain MF RF
climate,mf_var,24,Test AUC,0.981470997749982,Plain MF RF
climate,mf_var,24,Test F1,0.947498580335564,Plain MF RF
climate,mf_var,24,Test TSS,0.893415016092605,Plain MF RF
climate,mf_var,24,Test accuracy,0.946707508046303,Plain MF RF
climate,mf_var,24,Test balanced accuracy,0.946707508046303,Plain MF RF
climate,mf_var,24,Test precision,0.93363965884047,Plain MF RF
climate,mf_var,24,Test recall,0.961775144203908,Plain MF RF
climate,mf_var,24,Test specificity,0.931639871888697,Plain MF RF
climate,mf_var,24,Train accuracy,1,Plain MF RF
climate,mf_var,25,Test AUC,0.987982205610292,Plain MF RF
climate,mf_var,25,Test F1,0.957370022123894,Plain MF RF
climate,mf_var,25,Test TSS,0.913441426265179,Plain MF RF
climate,mf_var,25,Test accuracy,0.956720713132589,Plain MF RF
climate,mf_var,25,Test balanced accuracy,0.956720713132589,Plain MF RF
climate,mf_var,25,Test precision,0.943219126762482,Plain MF RF
climate,mf_var,25,Test recall,0.971951989892609,Plain MF RF
climate,mf_var,25,Test specificity,0.94148943637257,Plain MF RF
climate,mf_var,25,Train accuracy,1,Plain MF RF
climate,mf_var,26,Test AUC,0.991982282661074,Plain MF RF
climate,mf_var,26,Test F1,0.968439532378406,Plain MF RF
climate,mf_var,26,Test TSS,0.935727634679451,Plain MF RF
climate,mf_var,26,Test accuracy,0.967863817339725,Plain MF RF
climate,mf_var,26,Test balanced accuracy,0.967863817339725,Plain MF RF
climate,mf_var,26,Test precision,0.951395421762308,Plain MF RF
climate,mf_var,26,Test recall,0.986105468432599,Plain MF RF
climate,mf_var,26,Test specificity,0.949622166246851,Plain MF RF
climate,mf_var,26,Train accuracy,1,Plain MF RF
climate,mf_var,27,Test AUC,0.990745080173002,Plain MF RF
climate,mf_var,27,Test F1,0.95938968032693,Plain MF RF
climate,mf_var,27,Test TSS,0.918045990743274,Plain MF RF
climate,mf_var,27,Test accuracy,0.959022995371637,Plain MF RF
climate,mf_var,27,Test balanced accuracy,0.959022995371637,Plain MF RF
climate,mf_var,27,Test precision,0.950880672892385,Plain MF RF
climate,mf_var,27,Test recall,0.968052349443325,Plain MF RF
climate,mf_var,27,Test specificity,0.94999364129995,Plain MF RF
climate,mf_var,27,Train accuracy,1,Plain MF RF
climate,mf_var,28,Test AUC,0.988450266136161,Plain MF RF
climate,mf_var,28,Test F1,0.956963096119277,Plain MF RF
climate,mf_var,28,Test TSS,0.91224665804226,Plain MF RF
climate,mf_var,28,Test accuracy,0.95612332902113,Plain MF RF
climate,mf_var,28,Test balanced accuracy,0.95612332902113,Plain MF RF
climate,mf_var,28,Test precision,0.938991492010791,Plain MF RF
climate,mf_var,28,Test recall,0.975636050021561,Plain MF RF
climate,mf_var,28,Test specificity,0.936610608020699,Plain MF RF
climate,mf_var,28,Train accuracy,1,Plain MF RF
climate,mf_var,29,Test AUC,0.99619162871437,Plain MF RF
climate,mf_var,29,Test F1,0.981662310088233,Plain MF RF
climate,mf_var,29,Test TSS,0.962936723209586,Plain MF RF
climate,mf_var,29,Test accuracy,0.981468361604793,Plain MF RF
climate,mf_var,29,Test balanced accuracy,0.981468361604793,Plain MF RF
climate,mf_var,29,Test precision,0.971494836164688,Plain MF RF
climate,mf_var,29,Test recall,0.992044856483543,Plain MF RF
climate,mf_var,29,Test specificity,0.970891866726043,Plain MF RF
climate,mf_var,29,Train accuracy,1,Plain MF RF
climate,mf_var,30,Test AUC,0.961817697020158,Plain MF RF
climate,mf_var,30,Test F1,0.918795996303595,Plain MF RF
climate,mf_var,30,Test TSS,0.832042786659681,Plain MF RF
climate,mf_var,30,Test accuracy,0.916021393329841,Plain MF RF
climate,mf_var,30,Test balanced accuracy,0.916021393329841,Plain MF RF
climate,mf_var,30,Test precision,0.889410407988403,Plain MF RF
climate,mf_var,30,Test recall,0.950189695968313,Plain MF RF
climate,mf_var,30,Test specificity,0.881853090691369,Plain MF RF
climate,mf_var,30,Train accuracy,1,Plain MF RF
climate,mf_var,31,Test AUC,0.986700382220978,Plain MF RF
climate,mf_var,31,Test F1,0.953194372008614,Plain MF RF
climate,mf_var,31,Test TSS,0.904426009832084,Plain MF RF
climate,mf_var,31,Test accuracy,0.952213004916042,Plain MF RF
climate,mf_var,31,Test balanced accuracy,0.952213004916042,Plain MF RF
climate,mf_var,31,Test precision,0.934013215460278,Plain MF RF
climate,mf_var,31,Test recall,0.973179865840384,Plain MF RF
climate,mf_var,31,Test specificity,0.9312461439917,Plain MF RF
climate,mf_var,31,Train accuracy,1,Plain MF RF
climate,mf_var,32,Test AUC,0.994389756155347,Plain MF RF
climate,mf_var,32,Test F1,0.974628583385645,Plain MF RF
climate,mf_var,32,Test TSS,0.948470038249044,Plain MF RF
climate,mf_var,32,Test accuracy,0.974235019124522,Plain MF RF
climate,mf_var,32,Test balanced accuracy,0.974235019124522,Plain MF RF
climate,mf_var,32,Test precision,0.959964962901896,Plain MF RF
climate,mf_var,32,Test recall,0.989747131321717,Plain MF RF
climate,mf_var,32,Test specificity,0.958722906927327,Plain MF RF
climate,mf_var,32,Train accuracy,0.999941448562562,Plain MF RF
climate,mf_var,33,Test AUC,0.987961278860144,Plain MF RF
climate,mf_var,33,Test F1,0.96241624263187,Plain MF RF
climate,mf_var,33,Test TSS,0.923601450821421,Plain MF RF
climate,mf_var,33,Test accuracy,0.961800725410711,Plain MF RF
climate,mf_var,33,Test balanced accuracy,0.961800725410711,Plain MF RF
climate,mf_var,33,Test precision,0.947154437952947,Plain MF RF
climate,mf_var,33,Test recall,0.978177938980158,Plain MF RF
climate,mf_var,33,Test specificity,0.945423511841263,Plain MF RF
climate,mf_var,33,Train accuracy,1,Plain MF RF
climate,mf_var,34,Test AUC,0.99806472392096,Plain MF RF
climate,mf_var,34,Test F1,0.990866141732283,Plain MF RF
climate,mf_var,34,Test TSS,0.981622306717364,Plain MF RF
climate,mf_var,34,Test accuracy,0.990811153358682,Plain MF RF
climate,mf_var,34,Test balanced accuracy,0.990811153358682,Plain MF RF
climate,mf_var,34,Test precision,0.984971822166562,Plain MF RF
climate,mf_var,34,Test recall,0.996831432192649,Plain MF RF
climate,mf_var,34,Test specificity,0.984790874524715,Plain MF RF
climate,mf_var,34,Train accuracy,1,Plain MF RF
climate,mf_var,35,Test AUC,0.99825574361233,Plain MF RF
climate,mf_var,35,Test F1,0.988387357366455,Plain MF RF
climate,mf_var,35,Test TSS,0.976628391423636,Plain MF RF
climate,mf_var,35,Test accuracy,0.988314195711818,Plain MF RF
climate,mf_var,35,Test balanced accuracy,0.988314195711818,Plain MF RF
climate,mf_var,35,Test precision,0.982237832413447,Plain MF RF
climate,mf_var,35,Test recall,0.99461436845849,Plain MF RF
climate,mf_var,35,Test specificity,0.982014022965146,Plain MF RF
climate,mf_var,35,Train accuracy,1,Plain MF RF
climate,mf_var,36,Test AUC,0.993343100099738,Plain MF RF
climate,mf_var,36,Test F1,0.971994342291372,Plain MF RF
climate,mf_var,36,Test TSS,0.942824140918279,Plain MF RF
climate,mf_var,36,Test accuracy,0.971412070459139,Plain MF RF
climate,mf_var,36,Test balanced accuracy,0.971412070459139,Plain MF RF
climate,mf_var,36,Test precision,0.952592181868589,Plain MF RF
climate,mf_var,36,Test recall,0.992203291943402,Plain MF RF
climate,mf_var,36,Test specificity,0.950620848974877,Plain MF RF
climate,mf_var,36,Train accuracy,1,Plain MF RF
climate,mf_var,37,Test AUC,0.994613898453107,Plain MF RF
climate,mf_var,37,Test F1,0.968598804667489,Plain MF RF
climate,mf_var,37,Test TSS,0.936880244088482,Plain MF RF
climate,mf_var,37,Test accuracy,0.968440122044241,Plain MF RF
climate,mf_var,37,Test balanced accuracy,0.968440122044241,Plain MF RF
climate,mf_var,37,Test precision,0.963753067774212,Plain MF RF
climate,mf_var,37,Test recall,0.973493516399695,Plain MF RF
climate,mf_var,37,Test specificity,0.963386727688787,Plain MF RF
climate,mf_var,37,Train accuracy,1,Plain MF RF
climate,mf_var,38,Test AUC,0.99947160452484,Plain MF RF
climate,mf_var,38,Test F1,0.99514348785872,Plain MF RF
climate,mf_var,38,Test TSS,0.990244983926394,Plain MF RF
climate,mf_var,38,Test accuracy,0.995122491963197,Plain MF RF
climate,mf_var,38,Test balanced accuracy,0.995122491963197,Plain MF RF
climate,mf_var,38,Test precision,0.990878118474558,Plain MF RF
climate,mf_var,38,Test recall,0.99944573772309,Plain MF RF
climate,mf_var,38,Test specificity,0.990799246203303,Plain MF RF
climate,mf_var,38,Train accuracy,0.999894631473579,Plain MF RF
climate,mf_var,39,Test AUC,0.996571498449731,Plain MF RF
climate,mf_var,39,Test F1,0.987041672802238,Plain MF RF
climate,mf_var,39,Test TSS,0.973801726704376,Plain MF RF
climate,mf_var,39,Test accuracy,0.986900863352188,Plain MF RF
climate,mf_var,39,Test balanced accuracy,0.986900863352188,Plain MF RF
climate,mf_var,39,Test precision,0.976544289044289,Plain MF RF
climate,mf_var,39,Test recall,0.99776719261685,Plain MF RF
climate,mf_var,39,Test specificity,0.976034534087526,Plain MF RF
climate,mf_var,39,Train accuracy,1,Plain MF RF
climate,mf_var,40,Test AUC,0.964180497718979,Plain MF RF
climate,mf_var,40,Test F1,0.929393818497571,Plain MF RF
climate,mf_var,40,Test TSS,0.852593311187544,Plain MF RF
climate,mf_var,40,Test accuracy,0.926296655593772,Plain MF RF
climate,mf_var,40,Test balanced accuracy,0.926296655593772,Plain MF RF
climate,mf_var,40,Test precision,0.891913804907931,Plain MF RF
climate,mf_var,40,Test recall,0.970161977834612,Plain MF RF
climate,mf_var,40,Test specificity,0.882431333352931,Plain MF RF
climate,mf_var,40,Train accuracy,1,Plain MF RF
climate,mf_var,41,Test AUC,0.988975082280031,Plain MF RF
climate,mf_var,41,Test F1,0.967240362447054,Plain MF RF
climate,mf_var,41,Test TSS,0.933211878302059,Plain MF RF
climate,mf_var,41,Test accuracy,0.966605939151029,Plain MF RF
climate,mf_var,41,Test balanced accuracy,0.966605939151029,Plain MF RF
climate,mf_var,41,Test precision,0.949207240072962,Plain MF RF
climate,mf_var,41,Test recall,0.985971943887776,Plain MF RF
climate,mf_var,41,Test specificity,0.947239934414283,Plain MF RF
climate,mf_var,41,Train accuracy,1,Plain MF RF
climate,mf_var,42,Test AUC,0.992650375071399,Plain MF RF
climate,mf_var,42,Test F1,0.977644744003014,Plain MF RF
climate,mf_var,42,Test TSS,0.95464679278935,Plain MF RF
climate,mf_var,42,Test accuracy,0.977323396394675,Plain MF RF
climate,mf_var,42,Test balanced accuracy,0.977323396394675,Plain MF RF
climate,mf_var,42,Test precision,0.96398423149161,Plain MF RF
climate,mf_var,42,Test recall,0.991697985009661,Plain MF RF
climate,mf_var,42,Test specificity,0.962948807779689,Plain MF RF
climate,mf_var,42,Train accuracy,0.999948016842543,Plain MF RF
climate,mf_var,43,Test AUC,0.999535942586648,Plain MF RF
climate,mf_var,43,Test F1,0.99438368312149,Plain MF RF
climate,mf_var,43,Test TSS,0.988717339667458,Plain MF RF
climate,mf_var,43,Test accuracy,0.994358669833729,Plain MF RF
climate,mf_var,43,Test balanced accuracy,0.994358669833729,Plain MF RF
climate,mf_var,43,Test precision,0.989994114184815,Plain MF RF
climate,mf_var,43,Test recall,0.998812351543943,Plain MF RF
climate,mf_var,43,Test specificity,0.989904988123515,Plain MF RF
climate,mf_var,43,Train accuracy,0.999891950297137,Plain MF RF
